"","Kod","Nazwa","rok","URODZENIA_ZGONY_przyrost_naturalny_na_ludnosci"
"18628",208000,"Powiat kłodzki",2018,-5.64
"18629",209000,"Powiat legnicki",2018,-2.17
"18630",210000,"Powiat lubański",2018,-4.62
"18631",211000,"Powiat lubiński",2018,-0.13
"18632",212000,"Powiat lwówecki",2018,-3.76
"18633",213000,"Powiat milicki",2018,0.11
"18634",214000,"Powiat oleśnicki",2018,0.62
"18635",215000,"Powiat oławski",2018,0.27
"18636",216000,"Powiat polkowicki",2018,0.27
"18637",217000,"Powiat strzeliński",2018,-2.55
"18638",218000,"Powiat średzki",2018,-0.48
"18639",219000,"Powiat świdnicki",2018,-3.45
"18640",220000,"Powiat trzebnicki",2018,-0.31
"18641",221000,"Powiat wałbrzyski",2018,-5.69
"18642",222000,"Powiat wołowski",2018,-1.23
"18643",223000,"Powiat wrocławski",2018,5.59
"18644",224000,"Powiat ząbkowicki",2018,-5.68
"18645",225000,"Powiat zgorzelecki",2018,-5.19
"18646",226000,"Powiat złotoryjski",2018,-2.39
"18647",261000,"Powiat m.Jelenia Góra",2018,-6.09
"18648",262000,"Powiat m.Legnica",2018,-2.16
"18649",264000,"Powiat m.Wrocław",2018,0.75
"18650",265000,"Powiat m.Wałbrzych od 2013",2018,-6.77
"18651",401000,"Powiat aleksandrowski",2018,-4.75
"18652",402000,"Powiat brodnicki",2018,1.17
"18653",403000,"Powiat bydgoski",2018,1.23
"18654",404000,"Powiat chełmiński",2018,0.17
"18655",405000,"Powiat golubsko-dobrzyński",2018,-0.88
"18656",406000,"Powiat grudziądzki",2018,0.87
"18657",407000,"Powiat inowrocławski",2018,-3.34
"18658",408000,"Powiat lipnowski",2018,-1.96
"18659",409000,"Powiat mogileński",2018,-0.41
"18660",410000,"Powiat nakielski",2018,0.03
"18661",411000,"Powiat radziejowski",2018,-3.14
"18662",412000,"Powiat rypiński",2018,-1.82
"18663",413000,"Powiat sępoleński",2018,-1.07
"18664",414000,"Powiat świecki",2018,0.27
"18665",415000,"Powiat toruński",2018,1.2
"18666",416000,"Powiat tucholski",2018,1.53
"18667",417000,"Powiat wąbrzeski",2018,-0.32
"18668",418000,"Powiat włocławski",2018,-2.22
"18669",419000,"Powiat żniński",2018,-1.22
"18670",461000,"Powiat m.Bydgoszcz",2018,-2.5
"18671",462000,"Powiat m.Grudziądz",2018,-4.27
"18672",463000,"Powiat m.Toruń",2018,-0.01
"18673",464000,"Powiat m.Włocławek",2018,-4.1
"18674",601000,"Powiat bialski",2018,-1.86
"18675",602000,"Powiat biłgorajski",2018,-2.06
"18676",603000,"Powiat chełmski",2018,-3.05
"18677",604000,"Powiat hrubieszowski",2018,-5.02
"18678",605000,"Powiat janowski",2018,-2.58
"18679",606000,"Powiat krasnostawski",2018,-5.34
"18680",607000,"Powiat kraśnicki",2018,-2.89
"18681",608000,"Powiat lubartowski",2018,-1.72
"18682",609000,"Powiat lubelski",2018,0.42
"18683",610000,"Powiat łęczyński",2018,2.12
"18684",611000,"Powiat łukowski",2018,1.16
"18685",612000,"Powiat opolski",2018,-3.67
"18686",613000,"Powiat parczewski",2018,-3.14
"18687",614000,"Powiat puławski",2018,-2.6
"18688",615000,"Powiat radzyński",2018,-2.22
"18689",616000,"Powiat rycki",2018,-2.49
"18690",617000,"Powiat świdnicki",2018,-2.05
"18691",618000,"Powiat tomaszowski",2018,-3.7
"18692",619000,"Powiat włodawski",2018,-2.89
"18693",620000,"Powiat zamojski",2018,-3.96
"18694",661000,"Powiat m.Biała Podlaska",2018,1.48
"18695",662000,"Powiat m.Chełm",2018,-2.98
"18696",663000,"Powiat m.Lublin",2018,0.17
"18697",664000,"Powiat m.Zamość",2018,-1.26
"18698",801000,"Powiat gorzowski",2018,-1.55
"18699",802000,"Powiat krośnieński",2018,-1.05
"18700",803000,"Powiat międzyrzecki",2018,-0.55
"18701",804000,"Powiat nowosolski",2018,-1.73
"18702",805000,"Powiat słubicki",2018,-1.38
"18703",806000,"Powiat strzelecko-drezdenecki",2018,-1.98
"18704",807000,"Powiat sulęciński",2018,-2.3
"18705",808000,"Powiat świebodziński",2018,-1.36
"18706",809000,"Powiat zielonogórski",2018,0.32
"18707",810000,"Powiat żagański",2018,-3.92
"18708",811000,"Powiat żarski",2018,-3.28
"18709",812000,"Powiat wschowski",2018,-1
"18710",861000,"Powiat m.Gorzów Wielkopolski",2018,-1.8
"18711",862000,"Powiat m.Zielona Góra",2018,0.2
"18712",1001000,"Powiat bełchatowski",2018,1.14
"18713",1002000,"Powiat kutnowski",2018,-5.79
"18714",1003000,"Powiat łaski",2018,-2.99
"18715",1004000,"Powiat łęczycki",2018,-5.07
"18716",1005000,"Powiat łowicki",2018,-3.21
"18717",1006000,"Powiat łódzki wschodni",2018,-1.71
"18718",1007000,"Powiat opoczyński",2018,-1.45
"18719",1008000,"Powiat pabianicki",2018,-3.98
"18720",1009000,"Powiat pajęczański",2018,-2.71
"18721",1010000,"Powiat piotrkowski",2018,-1.45
"18722",1011000,"Powiat poddębicki",2018,-4.02
"18723",1012000,"Powiat radomszczański",2018,-3.69
"18724",1013000,"Powiat rawski",2018,-1.47
"18725",1014000,"Powiat sieradzki",2018,-2.06
"18726",1015000,"Powiat skierniewicki",2018,-2.38
"18727",1016000,"Powiat tomaszowski",2018,-3.57
"18728",1017000,"Powiat wieluński",2018,-2.89
"18729",1018000,"Powiat wieruszowski",2018,-0.62
"18730",1019000,"Powiat zduńskowolski",2018,-1.82
"18731",1020000,"Powiat zgierski",2018,-3.17
"18732",1021000,"Powiat brzeziński",2018,-2.24
"18733",1061000,"Powiat m.Łódź",2018,-5.56
"18734",1062000,"Powiat m.Piotrków Trybunalski",2018,-4.27
"18735",1063000,"Powiat m.Skierniewice",2018,0.31
"18736",1201000,"Powiat bocheński",2018,3.59
"18737",1202000,"Powiat brzeski",2018,2.01
"18738",1203000,"Powiat chrzanowski",2018,-2.69
"18739",1204000,"Powiat dąbrowski",2018,1.1
"18740",1205000,"Powiat gorlicki",2018,1.16
"18741",1206000,"Powiat krakowski",2018,1.71
"18742",1207000,"Powiat limanowski",2018,5.21
"18743",1208000,"Powiat miechowski",2018,-4.67
"18744",1209000,"Powiat myślenicki",2018,3.99
"18745",1210000,"Powiat nowosądecki",2018,5.37
"18746",1211000,"Powiat nowotarski",2018,2.29
"18747",1212000,"Powiat olkuski",2018,-2.51
"18748",1213000,"Powiat oświęcimski",2018,-1.62
"18749",1214000,"Powiat proszowicki",2018,-1.56
"18750",1215000,"Powiat suski",2018,-0.68
"18751",1216000,"Powiat tarnowski",2018,1.9
"18752",1217000,"Powiat tatrzański",2018,1.69
"18753",1218000,"Powiat wadowicki",2018,0.93
"18754",1219000,"Powiat wielicki",2018,3.24
"18755",1261000,"Powiat m.Kraków",2018,2.05
"18756",1262000,"Powiat m.Nowy Sącz",2018,2.02
"18757",1263000,"Powiat m.Tarnów",2018,-1.82
"18758",1401000,"Powiat białobrzeski",2018,1.52
"18759",1402000,"Powiat ciechanowski",2018,-1.24
"18760",1403000,"Powiat garwoliński",2018,2.97
"18761",1404000,"Powiat gostyniński",2018,-4.22
"18762",1405000,"Powiat grodziski",2018,0.36
"18763",1406000,"Powiat grójecki",2018,-0.73
"18764",1407000,"Powiat kozienicki",2018,-1.22
"18765",1408000,"Powiat legionowski",2018,1.15
"18766",1409000,"Powiat lipski",2018,-5.6
"18767",1410000,"Powiat łosicki",2018,-3.46
"18768",1411000,"Powiat makowski",2018,-3.55
"18769",1412000,"Powiat miński",2018,1.26
"18770",1413000,"Powiat mławski",2018,-1.95
"18771",1414000,"Powiat nowodworski",2018,-1.39
"18772",1415000,"Powiat ostrołęcki",2018,1.53
"18773",1416000,"Powiat ostrowski",2018,-1.66
"18774",1417000,"Powiat otwocki",2018,0.49
"18775",1418000,"Powiat piaseczyński",2018,2.77
"18776",1419000,"Powiat płocki",2018,-2.09
"18777",1420000,"Powiat płoński",2018,-1.33
"18778",1421000,"Powiat pruszkowski",2018,1.21
"18779",1422000,"Powiat przasnyski",2018,0.93
"18780",1423000,"Powiat przysuski",2018,-3.36
"18781",1424000,"Powiat pułtuski",2018,-0.58
"18782",1425000,"Powiat radomski",2018,0.8
"18783",1426000,"Powiat siedlecki",2018,0.29
"18784",1427000,"Powiat sierpecki",2018,-2.92
"18785",1428000,"Powiat sochaczewski",2018,-0.16
"18786",1429000,"Powiat sokołowski",2018,-2.89
"18787",1430000,"Powiat szydłowiecki",2018,-1.91
"18788",1432000,"Powiat warszawski zachodni",2018,0.81
"18789",1433000,"Powiat węgrowski",2018,-0.81
"18790",1434000,"Powiat wołomiński",2018,4.51
"18791",1435000,"Powiat wyszkowski",2018,1.89
"18792",1436000,"Powiat zwoleński",2018,-2.96
"18793",1437000,"Powiat żuromiński",2018,-3.04
"18794",1438000,"Powiat żyrardowski",2018,-2.57
"18795",1461000,"Powiat m.Ostrołęka",2018,2.48
"18796",1462000,"Powiat m.Płock",2018,-2.2
"18797",1463000,"Powiat m.Radom",2018,-2.3
"18798",1464000,"Powiat m.Siedlce",2018,3.8
"18799",1465000,"Powiat m. st. Warszawa",2018,0.91
"18800",1601000,"Powiat brzeski",2018,-1.52
"18801",1602000,"Powiat głubczycki",2018,-4.59
"18802",1603000,"Powiat kędzierzyńsko-kozielski",2018,-4.33
"18803",1604000,"Powiat kluczborski",2018,-3.11
"18804",1605000,"Powiat krapkowicki",2018,-2.04
"18805",1606000,"Powiat namysłowski",2018,-1.2
"18806",1607000,"Powiat nyski",2018,-4.32
"18807",1608000,"Powiat oleski",2018,-1.74
"18808",1609000,"Powiat opolski",2018,-0.77
"18809",1610000,"Powiat prudnicki",2018,-2.71
"18810",1611000,"Powiat strzelecki",2018,-0.36
"18811",1661000,"Powiat m.Opole",2018,0.12
"18812",1801000,"Powiat bieszczadzki",2018,0.32
"18813",1802000,"Powiat brzozowski",2018,0.88
"18814",1803000,"Powiat dębicki",2018,1.91
"18815",1804000,"Powiat jarosławski",2018,0.22
"18816",1805000,"Powiat jasielski",2018,0.08
"18817",1806000,"Powiat kolbuszowski",2018,1.11
"18818",1807000,"Powiat krośnieński",2018,0.61
"18819",1808000,"Powiat leżajski",2018,0.82
"18820",1809000,"Powiat lubaczowski",2018,-2.65
"18821",1810000,"Powiat łańcucki",2018,2.3
"18822",1811000,"Powiat mielecki",2018,0.97
"18823",1812000,"Powiat niżański",2018,-0.99
"18824",1813000,"Powiat przemyski",2018,0.62
"18825",1814000,"Powiat przeworski",2018,0.53
"18826",1815000,"Powiat ropczycko-sędziszowski",2018,2.92
"18827",1816000,"Powiat rzeszowski",2018,2.87
"18828",1817000,"Powiat sanocki",2018,0.5
"18829",1818000,"Powiat stalowowolski",2018,-0.56
"18830",1819000,"Powiat strzyżowski",2018,0.47
"18831",1820000,"Powiat tarnobrzeski",2018,-1.11
"18832",1821000,"Powiat leski",2018,-1.2
"18833",1861000,"Powiat m.Krosno",2018,-1.05
"18834",1862000,"Powiat m.Przemyśl",2018,-2.67
"18835",1863000,"Powiat m.Rzeszów",2018,4.16
"18836",1864000,"Powiat m.Tarnobrzeg",2018,-1.23
"18837",2001000,"Powiat augustowski",2018,-2.29
"18838",2002000,"Powiat białostocki",2018,-0.7
"18839",2003000,"Powiat bielski",2018,-6.52
"18840",2004000,"Powiat grajewski",2018,-1.89
"18841",2005000,"Powiat hajnowski",2018,-10.57
"18842",2006000,"Powiat kolneński",2018,-1.84
"18843",2007000,"Powiat łomżyński",2018,-1.96
"18844",2008000,"Powiat moniecki",2018,-3.67
"18845",2009000,"Powiat sejneński",2018,-3.32
"18846",2010000,"Powiat siemiatycki",2018,-6.88
"18847",2011000,"Powiat sokólski",2018,-6.48
"18848",2012000,"Powiat suwalski",2018,0.53
"18849",2013000,"Powiat wysokomazowiecki",2018,-0.07
"18850",2014000,"Powiat zambrowski",2018,-0.89
"18851",2061000,"Powiat m.Białystok",2018,2.67
"18852",2062000,"Powiat m.Łomża",2018,2.63
"18853",2063000,"Powiat m.Suwałki",2018,2.38
"18854",2201000,"Powiat bytowski",2018,3.95
"18855",2202000,"Powiat chojnicki",2018,3.72
"18856",2203000,"Powiat człuchowski",2018,-0.3
"18857",2204000,"Powiat gdański",2018,5.65
"18858",2205000,"Powiat kartuski",2018,9.42
"18859",2206000,"Powiat kościerski",2018,3.69
"18860",2207000,"Powiat kwidzyński",2018,0.67
"18861",2208000,"Powiat lęborski",2018,1.25
"18862",2209000,"Powiat malborski",2018,0.09
"18863",2210000,"Powiat nowodworski",2018,-2.62
"18864",2211000,"Powiat pucki",2018,4.14
"18865",2212000,"Powiat słupski",2018,0.15
"18866",2213000,"Powiat starogardzki",2018,2.25
"18867",2214000,"Powiat tczewski",2018,0.45
"18868",2215000,"Powiat wejherowski",2018,4.98
"18869",2216000,"Powiat sztumski",2018,-1.08
"18870",2261000,"Powiat m.Gdańsk",2018,0.5
"18871",2262000,"Powiat m.Gdynia",2018,-1.33
"18872",2263000,"Powiat m.Słupsk",2018,-2.43
"18873",2264000,"Powiat m.Sopot",2018,-5.81
"18874",2401000,"Powiat będziński",2018,-5.51
"18875",2402000,"Powiat bielski",2018,1.44
"18876",2403000,"Powiat cieszyński",2018,-0.94
"18877",2404000,"Powiat częstochowski",2018,-3.56
"18878",2405000,"Powiat gliwicki",2018,-0.27
"18879",2406000,"Powiat kłobucki",2018,-2.91
"18880",2407000,"Powiat lubliniecki",2018,-0.25
"18881",2408000,"Powiat mikołowski",2018,1.05
"18882",2409000,"Powiat myszkowski",2018,-4.2
"18883",2410000,"Powiat pszczyński",2018,3.62
"18884",2411000,"Powiat raciborski",2018,-2.8
"18885",2412000,"Powiat rybnicki",2018,1.23
"18886",2413000,"Powiat tarnogórski",2018,-1.81
"18887",2414000,"Powiat bieruńsko-lędziński",2018,2.4
"18888",2415000,"Powiat wodzisławski",2018,-1.03
"18889",2416000,"Powiat zawierciański",2018,-5.59
"18890",2417000,"Powiat żywiecki",2018,-1.31
"18891",2461000,"Powiat m.Bielsko-Biała",2018,-0.64
"18892",2462000,"Powiat m.Bytom",2018,-4.51
"18893",2463000,"Powiat m.Chorzów",2018,-4.59
"18894",2464000,"Powiat m.Częstochowa",2018,-5.48
"18895",2465000,"Powiat m.Dąbrowa Górnicza",2018,-3.89
"18896",2466000,"Powiat m.Gliwice",2018,-2.41
"18897",2467000,"Powiat m.Jastrzębie-Zdrój",2018,-1.37
"18898",2468000,"Powiat m.Jaworzno",2018,-3.91
"18899",2469000,"Powiat m.Katowice",2018,-2.85
"18900",2470000,"Powiat m.Mysłowice",2018,-0.4
"18901",2471000,"Powiat m.Piekary Śląskie",2018,-3.97
"18902",2472000,"Powiat m.Ruda Śląska",2018,-1.02
"18903",2473000,"Powiat m.Rybnik",2018,0.01
"18904",2474000,"Powiat m.Siemianowice Śląskie",2018,-2.73
"18905",2475000,"Powiat m.Sosnowiec",2018,-4.68
"18906",2476000,"Powiat m.Świętochłowice",2018,-3.33
"18907",2477000,"Powiat m.Tychy",2018,-1.34
"18908",2478000,"Powiat m.Zabrze",2018,-1.97
"18909",2479000,"Powiat m.Żory",2018,2.09
"18910",2601000,"Powiat buski",2018,-4.49
"18911",2602000,"Powiat jędrzejowski",2018,-2.88
"18912",2603000,"Powiat kazimierski",2018,-4.19
"18913",2604000,"Powiat kielecki",2018,0.57
"18914",2605000,"Powiat konecki",2018,-4.44
"18915",2606000,"Powiat opatowski",2018,-7.49
"18916",2607000,"Powiat ostrowiecki",2018,-5.71
"18917",2608000,"Powiat pińczowski",2018,-4.6
"18918",2609000,"Powiat sandomierski",2018,-4.61
"18919",2610000,"Powiat skarżyski",2018,-6
"18920",2611000,"Powiat starachowicki",2018,-3.69
"18921",2612000,"Powiat staszowski",2018,-2.13
"18922",2613000,"Powiat włoszczowski",2018,-2.44
"18923",2661000,"Powiat m.Kielce",2018,-1.66
"18924",2801000,"Powiat bartoszycki",2018,-2.17
"18925",2802000,"Powiat braniewski",2018,-1.25
"18926",2803000,"Powiat działdowski",2018,-1.84
"18927",2804000,"Powiat elbląski",2018,-1.77
"18928",2805000,"Powiat ełcki",2018,0.42
"18929",2806000,"Powiat giżycki",2018,-2.13
"18930",2807000,"Powiat iławski",2018,1.69
"18931",2808000,"Powiat kętrzyński",2018,-4.01
"18932",2809000,"Powiat lidzbarski",2018,-2.45
"18933",2810000,"Powiat mrągowski",2018,-0.3
"18934",2811000,"Powiat nidzicki",2018,-1.03
"18935",2812000,"Powiat nowomiejski",2018,1.11
"18936",2813000,"Powiat olecki",2018,-1.16
"18937",2814000,"Powiat olsztyński",2018,-1.56
"18938",2815000,"Powiat ostródzki",2018,-1.34
"18939",2816000,"Powiat piski",2018,-0.65
"18940",2817000,"Powiat szczycieński",2018,-1.09
"18941",2818000,"Powiat gołdapski",2018,0.56
"18942",2819000,"Powiat węgorzewski",2018,-4.92
"18943",2861000,"Powiat m.Elbląg",2018,-3.39
"18944",2862000,"Powiat m.Olsztyn",2018,2.27
"18945",3001000,"Powiat chodzieski",2018,0.42
"18946",3002000,"Powiat czarnkowsko-trzcianecki",2018,-0.16
"18947",3003000,"Powiat gnieźnieński",2018,0.43
"18948",3004000,"Powiat gostyński",2018,1.99
"18949",3005000,"Powiat grodziski",2018,3.79
"18950",3006000,"Powiat jarociński",2018,0.07
"18951",3007000,"Powiat kaliski",2018,-0.01
"18952",3008000,"Powiat kępiński",2018,1.22
"18953",3009000,"Powiat kolski",2018,-2.75
"18954",3010000,"Powiat koniński",2018,1.53
"18955",3011000,"Powiat kościański",2018,1.89
"18956",3012000,"Powiat krotoszyński",2018,0.76
"18957",3013000,"Powiat leszczyński",2018,2.55
"18958",3014000,"Powiat międzychodzki",2018,1.14
"18959",3015000,"Powiat nowotomyski",2018,1.98
"18960",3016000,"Powiat obornicki",2018,2.27
"18961",3017000,"Powiat ostrowski",2018,-0.28
"18962",3018000,"Powiat ostrzeszowski",2018,0
"18963",3019000,"Powiat pilski",2018,-0.29
"18964",3020000,"Powiat pleszewski",2018,0.48
"18965",3021000,"Powiat poznański",2018,5.47
"18966",3022000,"Powiat rawicki",2018,0.76
"18967",3023000,"Powiat słupecki",2018,-0.71
"18968",3024000,"Powiat szamotulski",2018,0.47
"18969",3025000,"Powiat średzki",2018,2.58
"18970",3026000,"Powiat śremski",2018,2.27
"18971",3027000,"Powiat turecki",2018,-0.05
"18972",3028000,"Powiat wągrowiecki",2018,1.04
"18973",3029000,"Powiat wolsztyński",2018,3.89
"18974",3030000,"Powiat wrzesiński",2018,0.57
"18975",3031000,"Powiat złotowski",2018,-0.53
"18976",3061000,"Powiat m.Kalisz",2018,-3.89
"18977",3062000,"Powiat m.Konin",2018,-2.51
"18978",3063000,"Powiat m.Leszno",2018,0.77
"18979",3064000,"Powiat m.Poznań",2018,0.7
"18980",3201000,"Powiat białogardzki",2018,-1.92
"18981",3202000,"Powiat choszczeński",2018,-1.93
"18982",3203000,"Powiat drawski",2018,-2.09
"18983",3204000,"Powiat goleniowski",2018,-0.99
"18984",3205000,"Powiat gryficki",2018,-1.71
"18985",3206000,"Powiat gryfiński",2018,-2.04
"18986",3207000,"Powiat kamieński",2018,-1.89
"18987",3208000,"Powiat kołobrzeski",2018,-2.23
"18988",3209000,"Powiat koszaliński",2018,-0.94
"18989",3210000,"Powiat myśliborski",2018,-2.74
"18990",3211000,"Powiat policki",2018,1.84
"18991",3212000,"Powiat pyrzycki",2018,-2.84
"18992",3213000,"Powiat sławieński",2018,-1.5
"18993",3214000,"Powiat stargardzki",2018,-0.43
"18994",3215000,"Powiat szczecinecki",2018,-1.93
"18995",3216000,"Powiat świdwiński",2018,-3.56
"18996",3217000,"Powiat wałecki",2018,-1.53
"18997",3218000,"Powiat łobeski",2018,-3.7
"18998",3261000,"Powiat m.Koszalin",2018,-0.39
"18999",3262000,"Powiat m.Szczecin",2018,-2.72
"19000",3263000,"Powiat m.Świnoujście",2018,-5.25
"19001",201000,"Powiat bolesławiecki",2019,NA
"19002",202000,"Powiat dzierżoniowski",2019,NA
"19003",203000,"Powiat głogowski",2019,NA
"19004",204000,"Powiat górowski",2019,NA
"19005",205000,"Powiat jaworski",2019,NA
"19006",206000,"Powiat jeleniogórski",2019,NA
"19007",207000,"Powiat kamiennogórski",2019,NA
"19008",208000,"Powiat kłodzki",2019,NA
"19009",209000,"Powiat legnicki",2019,NA
"19010",210000,"Powiat lubański",2019,NA
"19011",211000,"Powiat lubiński",2019,NA
"19012",212000,"Powiat lwówecki",2019,NA
"19013",213000,"Powiat milicki",2019,NA
"19014",214000,"Powiat oleśnicki",2019,NA
"19015",215000,"Powiat oławski",2019,NA
"19016",216000,"Powiat polkowicki",2019,NA
"19017",217000,"Powiat strzeliński",2019,NA
"19018",218000,"Powiat średzki",2019,NA
"19019",219000,"Powiat świdnicki",2019,NA
"19020",220000,"Powiat trzebnicki",2019,NA
"19021",221000,"Powiat wałbrzyski",2019,NA
"19022",222000,"Powiat wołowski",2019,NA
"19023",223000,"Powiat wrocławski",2019,NA
"19024",224000,"Powiat ząbkowicki",2019,NA
"19025",225000,"Powiat zgorzelecki",2019,NA
"19026",226000,"Powiat złotoryjski",2019,NA
"19027",261000,"Powiat m.Jelenia Góra",2019,NA
"19028",262000,"Powiat m.Legnica",2019,NA
"19029",264000,"Powiat m.Wrocław",2019,NA
"19030",265000,"Powiat m.Wałbrzych od 2013",2019,NA
"19031",401000,"Powiat aleksandrowski",2019,NA
"19032",402000,"Powiat brodnicki",2019,NA
"19033",403000,"Powiat bydgoski",2019,NA
"19034",404000,"Powiat chełmiński",2019,NA
"19035",405000,"Powiat golubsko-dobrzyński",2019,NA
"19036",406000,"Powiat grudziądzki",2019,NA
"19037",407000,"Powiat inowrocławski",2019,NA
"19038",408000,"Powiat lipnowski",2019,NA
"19039",409000,"Powiat mogileński",2019,NA
"19040",410000,"Powiat nakielski",2019,NA
"19041",411000,"Powiat radziejowski",2019,NA
"19042",412000,"Powiat rypiński",2019,NA
"19043",413000,"Powiat sępoleński",2019,NA
"19044",414000,"Powiat świecki",2019,NA
"19045",415000,"Powiat toruński",2019,NA
"19046",416000,"Powiat tucholski",2019,NA
"19047",417000,"Powiat wąbrzeski",2019,NA
"19048",418000,"Powiat włocławski",2019,NA
"19049",419000,"Powiat żniński",2019,NA
"19050",461000,"Powiat m.Bydgoszcz",2019,NA
"19051",462000,"Powiat m.Grudziądz",2019,NA
"19052",463000,"Powiat m.Toruń",2019,NA
"19053",464000,"Powiat m.Włocławek",2019,NA
"19054",601000,"Powiat bialski",2019,NA
"19055",602000,"Powiat biłgorajski",2019,NA
"19056",603000,"Powiat chełmski",2019,NA
"19057",604000,"Powiat hrubieszowski",2019,NA
"19058",605000,"Powiat janowski",2019,NA
"19059",606000,"Powiat krasnostawski",2019,NA
"19060",607000,"Powiat kraśnicki",2019,NA
"19061",608000,"Powiat lubartowski",2019,NA
"19062",609000,"Powiat lubelski",2019,NA
"19063",610000,"Powiat łęczyński",2019,NA
"19064",611000,"Powiat łukowski",2019,NA
"19065",612000,"Powiat opolski",2019,NA
"19066",613000,"Powiat parczewski",2019,NA
"19067",614000,"Powiat puławski",2019,NA
"19068",615000,"Powiat radzyński",2019,NA
"19069",616000,"Powiat rycki",2019,NA
"19070",617000,"Powiat świdnicki",2019,NA
"19071",618000,"Powiat tomaszowski",2019,NA
"19072",619000,"Powiat włodawski",2019,NA
"19073",620000,"Powiat zamojski",2019,NA
"19074",661000,"Powiat m.Biała Podlaska",2019,NA
