"","Kod","Nazwa","rok","BEZROBOCIE_ogolem_w_proc_bezrobotnych_ogolem_proc"
"12393",2063000,"Powiat m.Suwałki",2018,34.6
"12394",2201000,"Powiat bytowski",2018,30.1
"12395",2202000,"Powiat chojnicki",2018,41.6
"12396",2203000,"Powiat człuchowski",2018,28.9
"12397",2204000,"Powiat gdański",2018,41.2
"12398",2205000,"Powiat kartuski",2018,19.9
"12399",2206000,"Powiat kościerski",2018,27.1
"12400",2207000,"Powiat kwidzyński",2018,42.8
"12401",2208000,"Powiat lęborski",2018,22.5
"12402",2209000,"Powiat malborski",2018,34.7
"12403",2210000,"Powiat nowodworski",2018,23.9
"12404",2211000,"Powiat pucki",2018,22.6
"12405",2212000,"Powiat słupski",2018,29.9
"12406",2213000,"Powiat starogardzki",2018,26.1
"12407",2214000,"Powiat tczewski",2018,43
"12408",2215000,"Powiat wejherowski",2018,29.8
"12409",2216000,"Powiat sztumski",2018,31.8
"12410",2261000,"Powiat m.Gdańsk",2018,36.3
"12411",2262000,"Powiat m.Gdynia",2018,25
"12412",2263000,"Powiat m.Słupsk",2018,24.1
"12413",2264000,"Powiat m.Sopot",2018,26.3
"12414",2401000,"Powiat będziński",2018,41.1
"12415",2402000,"Powiat bielski",2018,31.5
"12416",2403000,"Powiat cieszyński",2018,41.9
"12417",2404000,"Powiat częstochowski",2018,37.1
"12418",2405000,"Powiat gliwicki",2018,37.8
"12419",2406000,"Powiat kłobucki",2018,35.1
"12420",2407000,"Powiat lubliniecki",2018,41.3
"12421",2408000,"Powiat mikołowski",2018,29.5
"12422",2409000,"Powiat myszkowski",2018,31.9
"12423",2410000,"Powiat pszczyński",2018,32.7
"12424",2411000,"Powiat raciborski",2018,40.9
"12425",2412000,"Powiat rybnicki",2018,38.7
"12426",2413000,"Powiat tarnogórski",2018,40.5
"12427",2414000,"Powiat bieruńsko-lędziński",2018,29.9
"12428",2415000,"Powiat wodzisławski",2018,36
"12429",2416000,"Powiat zawierciański",2018,44.1
"12430",2417000,"Powiat żywiecki",2018,36.5
"12431",2461000,"Powiat m.Bielsko-Biała",2018,30.3
"12432",2462000,"Powiat m.Bytom",2018,35.2
"12433",2463000,"Powiat m.Chorzów",2018,34.5
"12434",2464000,"Powiat m.Częstochowa",2018,31.6
"12435",2465000,"Powiat m.Dąbrowa Górnicza",2018,42.3
"12436",2466000,"Powiat m.Gliwice",2018,36
"12437",2467000,"Powiat m.Jastrzębie-Zdrój",2018,29.2
"12438",2468000,"Powiat m.Jaworzno",2018,34.7
"12439",2469000,"Powiat m.Katowice",2018,41.4
"12440",2470000,"Powiat m.Mysłowice",2018,39
"12441",2471000,"Powiat m.Piekary Śląskie",2018,41.9
"12442",2472000,"Powiat m.Ruda Śląska",2018,19.1
"12443",2473000,"Powiat m.Rybnik",2018,35.5
"12444",2474000,"Powiat m.Siemianowice Śląskie",2018,32.1
"12445",2475000,"Powiat m.Sosnowiec",2018,38.1
"12446",2476000,"Powiat m.Świętochłowice",2018,36.9
"12447",2477000,"Powiat m.Tychy",2018,31.3
"12448",2478000,"Powiat m.Zabrze",2018,35.7
"12449",2479000,"Powiat m.Żory",2018,27.1
"12450",2601000,"Powiat buski",2018,31.4
"12451",2602000,"Powiat jędrzejowski",2018,42.6
"12452",2603000,"Powiat kazimierski",2018,50.4
"12453",2604000,"Powiat kielecki",2018,29.8
"12454",2605000,"Powiat konecki",2018,27.3
"12455",2606000,"Powiat opatowski",2018,41.8
"12456",2607000,"Powiat ostrowiecki",2018,36.3
"12457",2608000,"Powiat pińczowski",2018,48.2
"12458",2609000,"Powiat sandomierski",2018,38.4
"12459",2610000,"Powiat skarżyski",2018,36.2
"12460",2611000,"Powiat starachowicki",2018,43.7
"12461",2612000,"Powiat staszowski",2018,33.9
"12462",2613000,"Powiat włoszczowski",2018,40.7
"12463",2661000,"Powiat m.Kielce",2018,38.9
"12464",2801000,"Powiat bartoszycki",2018,44.5
"12465",2802000,"Powiat braniewski",2018,46.7
"12466",2803000,"Powiat działdowski",2018,48.4
"12467",2804000,"Powiat elbląski",2018,40.5
"12468",2805000,"Powiat ełcki",2018,40.3
"12469",2806000,"Powiat giżycki",2018,27.3
"12470",2807000,"Powiat iławski",2018,18.7
"12471",2808000,"Powiat kętrzyński",2018,37.6
"12472",2809000,"Powiat lidzbarski",2018,39.1
"12473",2810000,"Powiat mrągowski",2018,23.7
"12474",2811000,"Powiat nidzicki",2018,30.8
"12475",2812000,"Powiat nowomiejski",2018,33
"12476",2813000,"Powiat olecki",2018,48.2
"12477",2814000,"Powiat olsztyński",2018,40.3
"12478",2815000,"Powiat ostródzki",2018,37.4
"12479",2816000,"Powiat piski",2018,30.4
"12480",2817000,"Powiat szczycieński",2018,27.8
"12481",2818000,"Powiat gołdapski",2018,37.3
"12482",2819000,"Powiat węgorzewski",2018,35.7
"12483",2861000,"Powiat m.Elbląg",2018,35
"12484",2862000,"Powiat m.Olsztyn",2018,28.9
"12485",3001000,"Powiat chodzieski",2018,35.1
"12486",3002000,"Powiat czarnkowsko-trzcianecki",2018,17.9
"12487",3003000,"Powiat gnieźnieński",2018,33.6
"12488",3004000,"Powiat gostyński",2018,39.2
"12489",3005000,"Powiat grodziski",2018,29.9
"12490",3006000,"Powiat jarociński",2018,26.8
"12491",3007000,"Powiat kaliski",2018,29.2
"12492",3008000,"Powiat kępiński",2018,40.3
"12493",3009000,"Powiat kolski",2018,16
"12494",3010000,"Powiat koniński",2018,38.5
"12495",3011000,"Powiat kościański",2018,32.2
"12496",3012000,"Powiat krotoszyński",2018,33
"12497",3013000,"Powiat leszczyński",2018,32.8
"12498",3014000,"Powiat międzychodzki",2018,27.1
"12499",3015000,"Powiat nowotomyski",2018,18.8
"12500",3016000,"Powiat obornicki",2018,22.2
"12501",3017000,"Powiat ostrowski",2018,23.3
"12502",3018000,"Powiat ostrzeszowski",2018,36.2
"12503",3019000,"Powiat pilski",2018,30.6
"12504",3020000,"Powiat pleszewski",2018,14
"12505",3021000,"Powiat poznański",2018,35.8
"12506",3022000,"Powiat rawicki",2018,29.1
"12507",3023000,"Powiat słupecki",2018,34.6
"12508",3024000,"Powiat szamotulski",2018,36.7
"12509",3025000,"Powiat średzki",2018,35.9
"12510",3026000,"Powiat śremski",2018,20
"12511",3027000,"Powiat turecki",2018,28
"12512",3028000,"Powiat wągrowiecki",2018,27.3
"12513",3029000,"Powiat wolsztyński",2018,26.6
"12514",3030000,"Powiat wrzesiński",2018,22.2
"12515",3031000,"Powiat złotowski",2018,33.3
"12516",3061000,"Powiat m.Kalisz",2018,23.4
"12517",3062000,"Powiat m.Konin",2018,37.9
"12518",3063000,"Powiat m.Leszno",2018,36.1
"12519",3064000,"Powiat m.Poznań",2018,30.9
"12520",3201000,"Powiat białogardzki",2018,43.6
"12521",3202000,"Powiat choszczeński",2018,38.5
"12522",3203000,"Powiat drawski",2018,41.3
"12523",3204000,"Powiat goleniowski",2018,37
"12524",3205000,"Powiat gryficki",2018,23.4
"12525",3206000,"Powiat gryfiński",2018,49.7
"12526",3207000,"Powiat kamieński",2018,43.1
"12527",3208000,"Powiat kołobrzeski",2018,18.6
"12528",3209000,"Powiat koszaliński",2018,38.7
"12529",3210000,"Powiat myśliborski",2018,37.6
"12530",3211000,"Powiat policki",2018,38.7
"12531",3212000,"Powiat pyrzycki",2018,41.6
"12532",3213000,"Powiat sławieński",2018,35.4
"12533",3214000,"Powiat stargardzki",2018,39.5
"12534",3215000,"Powiat szczecinecki",2018,38.1
"12535",3216000,"Powiat świdwiński",2018,35.2
"12536",3217000,"Powiat wałecki",2018,31.3
"12537",3218000,"Powiat łobeski",2018,46
"12538",3261000,"Powiat m.Koszalin",2018,39.5
"12539",3262000,"Powiat m.Szczecin",2018,26.4
"12540",3263000,"Powiat m.Świnoujście",2018,33.4
"12541",201000,"Powiat bolesławiecki",2019,23.9
"12542",202000,"Powiat dzierżoniowski",2019,21.9
"12543",203000,"Powiat głogowski",2019,43.8
"12544",204000,"Powiat górowski",2019,42.9
"12545",205000,"Powiat jaworski",2019,41.3
"12546",206000,"Powiat jeleniogórski",2019,46.4
"12547",207000,"Powiat kamiennogórski",2019,23.1
"12548",208000,"Powiat kłodzki",2019,36.4
"12549",209000,"Powiat legnicki",2019,48.8
"12550",210000,"Powiat lubański",2019,32.3
"12551",211000,"Powiat lubiński",2019,30.3
"12552",212000,"Powiat lwówecki",2019,39.6
"12553",213000,"Powiat milicki",2019,42.5
"12554",214000,"Powiat oleśnicki",2019,31.6
"12555",215000,"Powiat oławski",2019,44.5
"12556",216000,"Powiat polkowicki",2019,36.9
"12557",217000,"Powiat strzeliński",2019,42.7
"12558",218000,"Powiat średzki",2019,36.8
"12559",219000,"Powiat świdnicki",2019,28.7
"12560",220000,"Powiat trzebnicki",2019,43
"12561",221000,"Powiat wałbrzyski",2019,30.6
"12562",222000,"Powiat wołowski",2019,52.5
"12563",223000,"Powiat wrocławski",2019,35.9
"12564",224000,"Powiat ząbkowicki",2019,33
"12565",225000,"Powiat zgorzelecki",2019,37.7
"12566",226000,"Powiat złotoryjski",2019,42.5
"12567",261000,"Powiat m.Jelenia Góra",2019,25.6
"12568",262000,"Powiat m.Legnica",2019,43.1
"12569",264000,"Powiat m.Wrocław",2019,35.3
"12570",265000,"Powiat m.Wałbrzych od 2013",2019,25.6
"12571",401000,"Powiat aleksandrowski",2019,41.2
"12572",402000,"Powiat brodnicki",2019,35.2
"12573",403000,"Powiat bydgoski",2019,35.5
"12574",404000,"Powiat chełmiński",2019,43.8
"12575",405000,"Powiat golubsko-dobrzyński",2019,42.4
"12576",406000,"Powiat grudziądzki",2019,44.1
"12577",407000,"Powiat inowrocławski",2019,39.6
"12578",408000,"Powiat lipnowski",2019,39
"12579",409000,"Powiat mogileński",2019,41.4
"12580",410000,"Powiat nakielski",2019,40.8
"12581",411000,"Powiat radziejowski",2019,52.2
"12582",412000,"Powiat rypiński",2019,34
"12583",413000,"Powiat sępoleński",2019,40
"12584",414000,"Powiat świecki",2019,35.1
"12585",415000,"Powiat toruński",2019,35.7
"12586",416000,"Powiat tucholski",2019,41.5
"12587",417000,"Powiat wąbrzeski",2019,50
"12588",418000,"Powiat włocławski",2019,55.2
"12589",419000,"Powiat żniński",2019,38
"12590",461000,"Powiat m.Bydgoszcz",2019,35.4
"12591",462000,"Powiat m.Grudziądz",2019,38.2
"12592",463000,"Powiat m.Toruń",2019,36.8
"12593",464000,"Powiat m.Włocławek",2019,51.4
"12594",601000,"Powiat bialski",2019,47.2
"12595",602000,"Powiat biłgorajski",2019,28.5
"12596",603000,"Powiat chełmski",2019,41.3
"12597",604000,"Powiat hrubieszowski",2019,44.6
"12598",605000,"Powiat janowski",2019,43.8
"12599",606000,"Powiat krasnostawski",2019,49.6
"12600",607000,"Powiat kraśnicki",2019,47.3
"12601",608000,"Powiat lubartowski",2019,49.2
"12602",609000,"Powiat lubelski",2019,36.5
"12603",610000,"Powiat łęczyński",2019,31.7
"12604",611000,"Powiat łukowski",2019,29.8
"12605",612000,"Powiat opolski",2019,46.2
"12606",613000,"Powiat parczewski",2019,47.8
"12607",614000,"Powiat puławski",2019,36.2
"12608",615000,"Powiat radzyński",2019,38.4
"12609",616000,"Powiat rycki",2019,41.5
"12610",617000,"Powiat świdnicki",2019,45.9
"12611",618000,"Powiat tomaszowski",2019,33.5
"12612",619000,"Powiat włodawski",2019,45.2
"12613",620000,"Powiat zamojski",2019,40.6
"12614",661000,"Powiat m.Biała Podlaska",2019,46.6
"12615",662000,"Powiat m.Chełm",2019,36.5
"12616",663000,"Powiat m.Lublin",2019,43.8
"12617",664000,"Powiat m.Zamość",2019,42.9
"12618",801000,"Powiat gorzowski",2019,26.2
"12619",802000,"Powiat krośnieński",2019,36.4
"12620",803000,"Powiat międzyrzecki",2019,34.1
"12621",804000,"Powiat nowosolski",2019,32.2
"12622",805000,"Powiat słubicki",2019,23.1
"12623",806000,"Powiat strzelecko-drezdenecki",2019,29.4
"12624",807000,"Powiat sulęciński",2019,29
"12625",808000,"Powiat świebodziński",2019,23.7
"12626",809000,"Powiat zielonogórski",2019,32.1
"12627",810000,"Powiat żagański",2019,27.9
"12628",811000,"Powiat żarski",2019,34.6
"12629",812000,"Powiat wschowski",2019,39.6
"12630",861000,"Powiat m.Gorzów Wielkopolski",2019,15.1
"12631",862000,"Powiat m.Zielona Góra",2019,24.9
"12632",1001000,"Powiat bełchatowski",2019,39
"12633",1002000,"Powiat kutnowski",2019,46.6
"12634",1003000,"Powiat łaski",2019,33.1
"12635",1004000,"Powiat łęczycki",2019,49
"12636",1005000,"Powiat łowicki",2019,43.2
"12637",1006000,"Powiat łódzki wschodni",2019,43.2
"12638",1007000,"Powiat opoczyński",2019,23.4
"12639",1008000,"Powiat pabianicki",2019,38.1
"12640",1009000,"Powiat pajęczański",2019,32.9
"12641",1010000,"Powiat piotrkowski",2019,36.8
"12642",1011000,"Powiat poddębicki",2019,44.8
"12643",1012000,"Powiat radomszczański",2019,37.6
"12644",1013000,"Powiat rawski",2019,34.2
"12645",1014000,"Powiat sieradzki",2019,33.3
"12646",1015000,"Powiat skierniewicki",2019,42.8
"12647",1016000,"Powiat tomaszowski",2019,33.9
"12648",1017000,"Powiat wieluński",2019,45.8
"12649",1018000,"Powiat wieruszowski",2019,29.9
"12650",1019000,"Powiat zduńskowolski",2019,40.5
"12651",1020000,"Powiat zgierski",2019,30.2
"12652",1021000,"Powiat brzeziński",2019,35.1
"12653",1061000,"Powiat m.Łódź",2019,46.8
"12654",1062000,"Powiat m.Piotrków Trybunalski",2019,38.9
"12655",1063000,"Powiat m.Skierniewice",2019,40.7
"12656",1201000,"Powiat bocheński",2019,38.7
"12657",1202000,"Powiat brzeski",2019,39.8
"12658",1203000,"Powiat chrzanowski",2019,34.1
"12659",1204000,"Powiat dąbrowski",2019,41.8
"12660",1205000,"Powiat gorlicki",2019,34.6
"12661",1206000,"Powiat krakowski",2019,39
"12662",1207000,"Powiat limanowski",2019,34.8
"12663",1208000,"Powiat miechowski",2019,44.2
"12664",1209000,"Powiat myślenicki",2019,17
"12665",1210000,"Powiat nowosądecki",2019,44.4
"12666",1211000,"Powiat nowotarski",2019,30.1
"12667",1212000,"Powiat olkuski",2019,42.6
"12668",1213000,"Powiat oświęcimski",2019,35.3
"12669",1214000,"Powiat proszowicki",2019,38.8
"12670",1215000,"Powiat suski",2019,26.7
"12671",1216000,"Powiat tarnowski",2019,40.3
"12672",1217000,"Powiat tatrzański",2019,50.4
"12673",1218000,"Powiat wadowicki",2019,35.4
"12674",1219000,"Powiat wielicki",2019,40.5
"12675",1261000,"Powiat m.Kraków",2019,37.6
"12676",1262000,"Powiat m.Nowy Sącz",2019,21.6
"12677",1263000,"Powiat m.Tarnów",2019,40.7
"12678",1401000,"Powiat białobrzeski",2019,45.4
"12679",1402000,"Powiat ciechanowski",2019,34.9
"12680",1403000,"Powiat garwoliński",2019,46
"12681",1404000,"Powiat gostyniński",2019,43.2
"12682",1405000,"Powiat grodziski",2019,28.9
"12683",1406000,"Powiat grójecki",2019,26.8
"12684",1407000,"Powiat kozienicki",2019,50.7
"12685",1408000,"Powiat legionowski",2019,35.7
"12686",1409000,"Powiat lipski",2019,38.8
"12687",1410000,"Powiat łosicki",2019,35.6
"12688",1411000,"Powiat makowski",2019,55.2
"12689",1412000,"Powiat miński",2019,43.2
"12690",1413000,"Powiat mławski",2019,30.7
"12691",1414000,"Powiat nowodworski",2019,43.6
"12692",1415000,"Powiat ostrołęcki",2019,44.4
"12693",1416000,"Powiat ostrowski",2019,43
"12694",1417000,"Powiat otwocki",2019,31.1
"12695",1418000,"Powiat piaseczyński",2019,38.7
"12696",1419000,"Powiat płocki",2019,44.7
"12697",1420000,"Powiat płoński",2019,46.2
"12698",1421000,"Powiat pruszkowski",2019,38.6
"12699",1422000,"Powiat przasnyski",2019,46.1
"12700",1423000,"Powiat przysuski",2019,52.9
"12701",1424000,"Powiat pułtuski",2019,46.4
"12702",1425000,"Powiat radomski",2019,46.3
"12703",1426000,"Powiat siedlecki",2019,37.6
"12704",1427000,"Powiat sierpecki",2019,51.1
"12705",1428000,"Powiat sochaczewski",2019,34.2
"12706",1429000,"Powiat sokołowski",2019,36.2
"12707",1430000,"Powiat szydłowiecki",2019,48.1
"12708",1432000,"Powiat warszawski zachodni",2019,37.3
"12709",1433000,"Powiat węgrowski",2019,42.6
"12710",1434000,"Powiat wołomiński",2019,37.2
"12711",1435000,"Powiat wyszkowski",2019,14.7
"12712",1436000,"Powiat zwoleński",2019,35.6
"12713",1437000,"Powiat żuromiński",2019,47.5
"12714",1438000,"Powiat żyrardowski",2019,50.6
"12715",1461000,"Powiat m.Ostrołęka",2019,49.7
"12716",1462000,"Powiat m.Płock",2019,45.5
"12717",1463000,"Powiat m.Radom",2019,45
"12718",1464000,"Powiat m.Siedlce",2019,35.9
"12719",1465000,"Powiat m. st. Warszawa",2019,29.5
"12720",1601000,"Powiat brzeski",2019,30.4
"12721",1602000,"Powiat głubczycki",2019,39.3
"12722",1603000,"Powiat kędzierzyńsko-kozielski",2019,41.4
"12723",1604000,"Powiat kluczborski",2019,40.2
"12724",1605000,"Powiat krapkowicki",2019,41.1
"12725",1606000,"Powiat namysłowski",2019,37.1
"12726",1607000,"Powiat nyski",2019,29.6
"12727",1608000,"Powiat oleski",2019,37.6
"12728",1609000,"Powiat opolski",2019,29.5
"12729",1610000,"Powiat prudnicki",2019,33
"12730",1611000,"Powiat strzelecki",2019,32.5
"12731",1661000,"Powiat m.Opole",2019,29.1
"12732",1801000,"Powiat bieszczadzki",2019,46.6
"12733",1802000,"Powiat brzozowski",2019,51.3
"12734",1803000,"Powiat dębicki",2019,33.1
"12735",1804000,"Powiat jarosławski",2019,51
"12736",1805000,"Powiat jasielski",2019,45.8
"12737",1806000,"Powiat kolbuszowski",2019,39.1
"12738",1807000,"Powiat krośnieński",2019,30.5
"12739",1808000,"Powiat leżajski",2019,43.5
"12740",1809000,"Powiat lubaczowski",2019,28
"12741",1810000,"Powiat łańcucki",2019,42.5
"12742",1811000,"Powiat mielecki",2019,30.6
"12743",1812000,"Powiat niżański",2019,44.5
"12744",1813000,"Powiat przemyski",2019,46.4
"12745",1814000,"Powiat przeworski",2019,44.7
"12746",1815000,"Powiat ropczycko-sędziszowski",2019,42.3
"12747",1816000,"Powiat rzeszowski",2019,51.5
"12748",1817000,"Powiat sanocki",2019,39.9
"12749",1818000,"Powiat stalowowolski",2019,30
"12750",1819000,"Powiat strzyżowski",2019,49.3
"12751",1820000,"Powiat tarnobrzeski",2019,34.7
"12752",1821000,"Powiat leski",2019,44.2
"12753",1861000,"Powiat m.Krosno",2019,30.2
"12754",1862000,"Powiat m.Przemyśl",2019,52.9
"12755",1863000,"Powiat m.Rzeszów",2019,54.2
"12756",1864000,"Powiat m.Tarnobrzeg",2019,38.5
"12757",2001000,"Powiat augustowski",2019,45
"12758",2002000,"Powiat białostocki",2019,43.7
"12759",2003000,"Powiat bielski",2019,43
"12760",2004000,"Powiat grajewski",2019,39.2
"12761",2005000,"Powiat hajnowski",2019,44.4
"12762",2006000,"Powiat kolneński",2019,56.6
"12763",2007000,"Powiat łomżyński",2019,34.3
"12764",2008000,"Powiat moniecki",2019,41.8
"12765",2009000,"Powiat sejneński",2019,42.8
"12766",2010000,"Powiat siemiatycki",2019,46.8
"12767",2011000,"Powiat sokólski",2019,52.5
"12768",2012000,"Powiat suwalski",2019,31
"12769",2013000,"Powiat wysokomazowiecki",2019,47.2
"12770",2014000,"Powiat zambrowski",2019,35.1
"12771",2061000,"Powiat m.Białystok",2019,42
"12772",2062000,"Powiat m.Łomża",2019,34.4
"12773",2063000,"Powiat m.Suwałki",2019,32.1
"12774",2201000,"Powiat bytowski",2019,32
"12775",2202000,"Powiat chojnicki",2019,43.8
"12776",2203000,"Powiat człuchowski",2019,30
"12777",2204000,"Powiat gdański",2019,40.5
"12778",2205000,"Powiat kartuski",2019,15.2
"12779",2206000,"Powiat kościerski",2019,29.5
"12780",2207000,"Powiat kwidzyński",2019,35.7
"12781",2208000,"Powiat lęborski",2019,33.8
"12782",2209000,"Powiat malborski",2019,35.3
"12783",2210000,"Powiat nowodworski",2019,28.8
"12784",2211000,"Powiat pucki",2019,22.8
"12785",2212000,"Powiat słupski",2019,29.5
"12786",2213000,"Powiat starogardzki",2019,27.8
"12787",2214000,"Powiat tczewski",2019,38.5
"12788",2215000,"Powiat wejherowski",2019,30
"12789",2216000,"Powiat sztumski",2019,31.2
"12790",2261000,"Powiat m.Gdańsk",2019,38.9
"12791",2262000,"Powiat m.Gdynia",2019,22.8
"12792",2263000,"Powiat m.Słupsk",2019,21.4
"12793",2264000,"Powiat m.Sopot",2019,24.9
"12794",2401000,"Powiat będziński",2019,31.9
"12795",2402000,"Powiat bielski",2019,27.5
"12796",2403000,"Powiat cieszyński",2019,37.8
"12797",2404000,"Powiat częstochowski",2019,34.4
"12798",2405000,"Powiat gliwicki",2019,36.1
"12799",2406000,"Powiat kłobucki",2019,34.7
"12800",2407000,"Powiat lubliniecki",2019,45.3
"12801",2408000,"Powiat mikołowski",2019,27
"12802",2409000,"Powiat myszkowski",2019,28.1
"12803",2410000,"Powiat pszczyński",2019,33.4
"12804",2411000,"Powiat raciborski",2019,35
"12805",2412000,"Powiat rybnicki",2019,34.9
"12806",2413000,"Powiat tarnogórski",2019,38.4
"12807",2414000,"Powiat bieruńsko-lędziński",2019,22.1
"12808",2415000,"Powiat wodzisławski",2019,30
"12809",2416000,"Powiat zawierciański",2019,38.2
"12810",2417000,"Powiat żywiecki",2019,35.7
"12811",2461000,"Powiat m.Bielsko-Biała",2019,28.3
"12812",2462000,"Powiat m.Bytom",2019,32.9
"12813",2463000,"Powiat m.Chorzów",2019,28.1
"12814",2464000,"Powiat m.Częstochowa",2019,23.9
"12815",2465000,"Powiat m.Dąbrowa Górnicza",2019,35.4
"12816",2466000,"Powiat m.Gliwice",2019,34.8
"12817",2467000,"Powiat m.Jastrzębie-Zdrój",2019,28.1
"12818",2468000,"Powiat m.Jaworzno",2019,31.6
"12819",2469000,"Powiat m.Katowice",2019,22.7
"12820",2470000,"Powiat m.Mysłowice",2019,34
"12821",2471000,"Powiat m.Piekary Śląskie",2019,42
"12822",2472000,"Powiat m.Ruda Śląska",2019,10.6
"12823",2473000,"Powiat m.Rybnik",2019,27.3
"12824",2474000,"Powiat m.Siemianowice Śląskie",2019,21.2
"12825",2475000,"Powiat m.Sosnowiec",2019,34.2
"12826",2476000,"Powiat m.Świętochłowice",2019,33
"12827",2477000,"Powiat m.Tychy",2019,26.3
"12828",2478000,"Powiat m.Zabrze",2019,30.4
"12829",2479000,"Powiat m.Żory",2019,20.6
"12830",2601000,"Powiat buski",2019,31.1
"12831",2602000,"Powiat jędrzejowski",2019,45.4
