"","Kod","Nazwa","rok","WYNAGRODZENIA_CTAB_przecietne_miesieczne_wynagrodzenia_brutto_w_relacji_do_sredniej_krajowej_Polska_100_proc"
"12499",2803000,"Powiat działdowski",2016,77
"12500",2804000,"Powiat elbląski",2016,77.5
"12501",2805000,"Powiat ełcki",2016,76.6
"12502",2806000,"Powiat giżycki",2016,80.3
"12503",2807000,"Powiat iławski",2016,77.1
"12504",2808000,"Powiat kętrzyński",2016,75.9
"12505",2809000,"Powiat lidzbarski",2016,78.1
"12506",2810000,"Powiat mrągowski",2016,74.4
"12507",2811000,"Powiat nidzicki",2016,74.7
"12508",2812000,"Powiat nowomiejski",2016,70.2
"12509",2813000,"Powiat olecki",2016,80
"12510",2814000,"Powiat olsztyński",2016,84.7
"12511",2815000,"Powiat ostródzki",2016,79.1
"12512",2816000,"Powiat piski",2016,83
"12513",2817000,"Powiat szczycieński",2016,82.5
"12514",2818000,"Powiat gołdapski",2016,73.4
"12515",2819000,"Powiat węgorzewski",2016,73.7
"12516",2861000,"Powiat m.Elbląg",2016,88.7
"12517",2862000,"Powiat m.Olsztyn",2016,99.2
"12518",3001000,"Powiat chodzieski",2016,82.3
"12519",3002000,"Powiat czarnkowsko-trzcianecki",2016,86.2
"12520",3003000,"Powiat gnieźnieński",2016,82.2
"12521",3004000,"Powiat gostyński",2016,82.9
"12522",3005000,"Powiat grodziski",2016,70.1
"12523",3006000,"Powiat jarociński",2016,71.5
"12524",3007000,"Powiat kaliski",2016,73.3
"12525",3008000,"Powiat kępiński",2016,62
"12526",3009000,"Powiat kolski",2016,88.8
"12527",3010000,"Powiat koniński",2016,77.7
"12528",3011000,"Powiat kościański",2016,81.4
"12529",3012000,"Powiat krotoszyński",2016,74.6
"12530",3013000,"Powiat leszczyński",2016,91.5
"12531",3014000,"Powiat międzychodzki",2016,79.4
"12532",3015000,"Powiat nowotomyski",2016,87.8
"12533",3016000,"Powiat obornicki",2016,90.1
"12534",3017000,"Powiat ostrowski",2016,83.4
"12535",3018000,"Powiat ostrzeszowski",2016,81.8
"12536",3019000,"Powiat pilski",2016,87.9
"12537",3020000,"Powiat pleszewski",2016,79.2
"12538",3021000,"Powiat poznański",2016,89.9
"12539",3022000,"Powiat rawicki",2016,74.2
"12540",3023000,"Powiat słupecki",2016,77.3
"12541",3024000,"Powiat szamotulski",2016,97.8
"12542",3025000,"Powiat średzki",2016,88.2
"12543",3026000,"Powiat śremski",2016,79.5
"12544",3027000,"Powiat turecki",2016,73.8
"12545",3028000,"Powiat wągrowiecki",2016,81.3
"12546",3029000,"Powiat wolsztyński",2016,77.3
"12547",3030000,"Powiat wrzesiński",2016,84.1
"12548",3031000,"Powiat złotowski",2016,75.1
"12549",3061000,"Powiat m.Kalisz",2016,85
"12550",3062000,"Powiat m.Konin",2016,88.2
"12551",3063000,"Powiat m.Leszno",2016,79.4
"12552",3064000,"Powiat m.Poznań",2016,111.2
"12553",3201000,"Powiat białogardzki",2016,84.1
"12554",3202000,"Powiat choszczeński",2016,81.9
"12555",3203000,"Powiat drawski",2016,74.5
"12556",3204000,"Powiat goleniowski",2016,90.3
"12557",3205000,"Powiat gryficki",2016,77.7
"12558",3206000,"Powiat gryfiński",2016,85.8
"12559",3207000,"Powiat kamieński",2016,77.6
"12560",3208000,"Powiat kołobrzeski",2016,81.7
"12561",3209000,"Powiat koszaliński",2016,82.9
"12562",3210000,"Powiat myśliborski",2016,82.6
"12563",3211000,"Powiat policki",2016,105
"12564",3212000,"Powiat pyrzycki",2016,79.9
"12565",3213000,"Powiat sławieński",2016,75.8
"12566",3214000,"Powiat stargardzki",2016,84.1
"12567",3215000,"Powiat szczecinecki",2016,86.4
"12568",3216000,"Powiat świdwiński",2016,75.1
"12569",3217000,"Powiat wałecki",2016,82.9
"12570",3218000,"Powiat łobeski",2016,83.8
"12571",3261000,"Powiat m.Koszalin",2016,89
"12572",3262000,"Powiat m.Szczecin",2016,105.8
"12573",3263000,"Powiat m.Świnoujście",2016,100.4
"12574",201000,"Powiat bolesławiecki",2017,86.2
"12575",202000,"Powiat dzierżoniowski",2017,84.5
"12576",203000,"Powiat głogowski",2017,86.5
"12577",204000,"Powiat górowski",2017,77
"12578",205000,"Powiat jaworski",2017,83
"12579",206000,"Powiat jeleniogórski",2017,83.1
"12580",207000,"Powiat kamiennogórski",2017,80.9
"12581",208000,"Powiat kłodzki",2017,82.6
"12582",209000,"Powiat legnicki",2017,83.4
"12583",210000,"Powiat lubański",2017,80
"12584",211000,"Powiat lubiński",2017,166
"12585",212000,"Powiat lwówecki",2017,78.8
"12586",213000,"Powiat milicki",2017,79.9
"12587",214000,"Powiat oleśnicki",2017,85.2
"12588",215000,"Powiat oławski",2017,91.7
"12589",216000,"Powiat polkowicki",2017,105.9
"12590",217000,"Powiat strzeliński",2017,90.2
"12591",218000,"Powiat średzki",2017,96.9
"12592",219000,"Powiat świdnicki",2017,91.5
"12593",220000,"Powiat trzebnicki",2017,80.9
"12594",221000,"Powiat wałbrzyski",2017,80.4
"12595",222000,"Powiat wołowski",2017,102.7
"12596",223000,"Powiat wrocławski",2017,95.5
"12597",224000,"Powiat ząbkowicki",2017,79.1
"12598",225000,"Powiat zgorzelecki",2017,85.4
"12599",226000,"Powiat złotoryjski",2017,90.8
"12600",261000,"Powiat m.Jelenia Góra",2017,93.6
"12601",262000,"Powiat m.Legnica",2017,88.3
"12602",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"12603",264000,"Powiat m.Wrocław",2017,112
"12604",265000,"Powiat m.Wałbrzych od 2013",2017,99
"12605",401000,"Powiat aleksandrowski",2017,75.1
"12606",402000,"Powiat brodnicki",2017,78.4
"12607",403000,"Powiat bydgoski",2017,86.9
"12608",404000,"Powiat chełmiński",2017,80.4
"12609",405000,"Powiat golubsko-dobrzyński",2017,86.7
"12610",406000,"Powiat grudziądzki",2017,82.8
"12611",407000,"Powiat inowrocławski",2017,80.1
"12612",408000,"Powiat lipnowski",2017,71.1
"12613",409000,"Powiat mogileński",2017,81.2
"12614",410000,"Powiat nakielski",2017,76.6
"12615",411000,"Powiat radziejowski",2017,74.6
"12616",412000,"Powiat rypiński",2017,76.5
"12617",413000,"Powiat sępoleński",2017,78
"12618",414000,"Powiat świecki",2017,85.8
"12619",415000,"Powiat toruński",2017,76.9
"12620",416000,"Powiat tucholski",2017,74.1
"12621",417000,"Powiat wąbrzeski",2017,82.6
"12622",418000,"Powiat włocławski",2017,77.4
"12623",419000,"Powiat żniński",2017,74.3
"12624",461000,"Powiat m.Bydgoszcz",2017,92.4
"12625",462000,"Powiat m.Grudziądz",2017,77.6
"12626",463000,"Powiat m.Toruń",2017,96.8
"12627",464000,"Powiat m.Włocławek",2017,87
"12628",601000,"Powiat bialski",2017,75.3
"12629",602000,"Powiat biłgorajski",2017,81.7
"12630",603000,"Powiat chełmski",2017,75.3
"12631",604000,"Powiat hrubieszowski",2017,78.9
"12632",605000,"Powiat janowski",2017,80.8
"12633",606000,"Powiat krasnostawski",2017,79.9
"12634",607000,"Powiat kraśnicki",2017,76.4
"12635",608000,"Powiat lubartowski",2017,75.5
"12636",609000,"Powiat lubelski",2017,77.9
"12637",610000,"Powiat łęczyński",2017,121.7
"12638",611000,"Powiat łukowski",2017,75.2
"12639",612000,"Powiat opolski",2017,77.1
"12640",613000,"Powiat parczewski",2017,78.8
"12641",614000,"Powiat puławski",2017,98.1
"12642",615000,"Powiat radzyński",2017,79.5
"12643",616000,"Powiat rycki",2017,78.3
"12644",617000,"Powiat świdnicki",2017,95.2
"12645",618000,"Powiat tomaszowski",2017,75.2
"12646",619000,"Powiat włodawski",2017,77.7
"12647",620000,"Powiat zamojski",2017,71.6
"12648",661000,"Powiat m.Biała Podlaska",2017,83.1
"12649",662000,"Powiat m.Chełm",2017,81.5
"12650",663000,"Powiat m.Lublin",2017,97.9
"12651",664000,"Powiat m.Zamość",2017,87.3
"12652",801000,"Powiat gorzowski",2017,90.3
"12653",802000,"Powiat krośnieński",2017,88.3
"12654",803000,"Powiat międzyrzecki",2017,83.2
"12655",804000,"Powiat nowosolski",2017,86.4
"12656",805000,"Powiat słubicki",2017,82.1
"12657",806000,"Powiat strzelecko-drezdenecki",2017,84.3
"12658",807000,"Powiat sulęciński",2017,76.6
"12659",808000,"Powiat świebodziński",2017,87.6
"12660",809000,"Powiat zielonogórski",2017,89.8
"12661",810000,"Powiat żagański",2017,79.2
"12662",811000,"Powiat żarski",2017,89.8
"12663",812000,"Powiat wschowski",2017,78.5
"12664",861000,"Powiat m.Gorzów Wielkopolski",2017,86.9
"12665",862000,"Powiat m.Zielona Góra",2017,92.2
"12666",1001000,"Powiat bełchatowski",2017,130.9
"12667",1002000,"Powiat kutnowski",2017,87.2
"12668",1003000,"Powiat łaski",2017,71.3
"12669",1004000,"Powiat łęczycki",2017,85.8
"12670",1005000,"Powiat łowicki",2017,78.1
"12671",1006000,"Powiat łódzki wschodni",2017,76.5
"12672",1007000,"Powiat opoczyński",2017,75.7
"12673",1008000,"Powiat pabianicki",2017,83.5
"12674",1009000,"Powiat pajęczański",2017,81.1
"12675",1010000,"Powiat piotrkowski",2017,75.9
"12676",1011000,"Powiat poddębicki",2017,96.9
"12677",1012000,"Powiat radomszczański",2017,75.2
"12678",1013000,"Powiat rawski",2017,78.7
"12679",1014000,"Powiat sieradzki",2017,80.6
"12680",1015000,"Powiat skierniewicki",2017,79.8
"12681",1016000,"Powiat tomaszowski",2017,78.5
"12682",1017000,"Powiat wieluński",2017,80.4
"12683",1018000,"Powiat wieruszowski",2017,72.2
"12684",1019000,"Powiat zduńskowolski",2017,78
"12685",1020000,"Powiat zgierski",2017,88.7
"12686",1021000,"Powiat brzeziński",2017,67.8
"12687",1061000,"Powiat m.Łódź",2017,98.6
"12688",1062000,"Powiat m.Piotrków Trybunalski",2017,76.1
"12689",1063000,"Powiat m.Skierniewice",2017,79.5
"12690",1201000,"Powiat bocheński",2017,83.6
"12691",1202000,"Powiat brzeski",2017,76.1
"12692",1203000,"Powiat chrzanowski",2017,85.7
"12693",1204000,"Powiat dąbrowski",2017,80.7
"12694",1205000,"Powiat gorlicki",2017,75.8
"12695",1206000,"Powiat krakowski",2017,107.3
"12696",1207000,"Powiat limanowski",2017,75.9
"12697",1208000,"Powiat miechowski",2017,75.9
"12698",1209000,"Powiat myślenicki",2017,82.7
"12699",1210000,"Powiat nowosądecki",2017,75
"12700",1211000,"Powiat nowotarski",2017,75.1
"12701",1212000,"Powiat olkuski",2017,91.4
"12702",1213000,"Powiat oświęcimski",2017,89.4
"12703",1214000,"Powiat proszowicki",2017,81.2
"12704",1215000,"Powiat suski",2017,81.2
"12705",1216000,"Powiat tarnowski",2017,73.1
"12706",1217000,"Powiat tatrzański",2017,86.5
"12707",1218000,"Powiat wadowicki",2017,77.2
"12708",1219000,"Powiat wielicki",2017,92
"12709",1261000,"Powiat m.Kraków",2017,109.7
"12710",1262000,"Powiat m.Nowy Sącz",2017,79
"12711",1263000,"Powiat m.Tarnów",2017,87.2
"12712",1401000,"Powiat białobrzeski",2017,83.8
"12713",1402000,"Powiat ciechanowski",2017,90.4
"12714",1403000,"Powiat garwoliński",2017,86
"12715",1404000,"Powiat gostyniński",2017,80.7
"12716",1405000,"Powiat grodziski",2017,103.4
"12717",1406000,"Powiat grójecki",2017,95.9
"12718",1407000,"Powiat kozienicki",2017,114
"12719",1408000,"Powiat legionowski",2017,92
"12720",1409000,"Powiat lipski",2017,82.2
"12721",1410000,"Powiat łosicki",2017,80.4
"12722",1411000,"Powiat makowski",2017,79.4
"12723",1412000,"Powiat miński",2017,85.2
"12724",1413000,"Powiat mławski",2017,76.7
"12725",1414000,"Powiat nowodworski",2017,111.4
"12726",1415000,"Powiat ostrołęcki",2017,83.9
"12727",1416000,"Powiat ostrowski",2017,85.5
"12728",1417000,"Powiat otwocki",2017,91.9
"12729",1418000,"Powiat piaseczyński",2017,90.6
"12730",1419000,"Powiat płocki",2017,77.4
"12731",1420000,"Powiat płoński",2017,85.4
"12732",1421000,"Powiat pruszkowski",2017,119.4
"12733",1422000,"Powiat przasnyski",2017,82.9
"12734",1423000,"Powiat przysuski",2017,79.7
"12735",1424000,"Powiat pułtuski",2017,79.7
"12736",1425000,"Powiat radomski",2017,76.8
"12737",1426000,"Powiat siedlecki",2017,77.8
"12738",1427000,"Powiat sierpecki",2017,82.1
"12739",1428000,"Powiat sochaczewski",2017,97.8
"12740",1429000,"Powiat sokołowski",2017,81.4
"12741",1430000,"Powiat szydłowiecki",2017,75.9
"12742",1432000,"Powiat warszawski zachodni",2017,111.6
"12743",1433000,"Powiat węgrowski",2017,78.9
"12744",1434000,"Powiat wołomiński",2017,90.1
"12745",1435000,"Powiat wyszkowski",2017,83.1
"12746",1436000,"Powiat zwoleński",2017,82.5
"12747",1437000,"Powiat żuromiński",2017,76.1
"12748",1438000,"Powiat żyrardowski",2017,94
"12749",1461000,"Powiat m.Ostrołęka",2017,99
"12750",1462000,"Powiat m.Płock",2017,120.9
"12751",1463000,"Powiat m.Radom",2017,91.1
"12752",1464000,"Powiat m.Siedlce",2017,91.2
"12753",1465000,"Powiat m. st. Warszawa",2017,133.8
"12754",1601000,"Powiat brzeski",2017,85.2
"12755",1602000,"Powiat głubczycki",2017,80.8
"12756",1603000,"Powiat kędzierzyńsko-kozielski",2017,106.3
"12757",1604000,"Powiat kluczborski",2017,87
"12758",1605000,"Powiat krapkowicki",2017,98.6
"12759",1606000,"Powiat namysłowski",2017,86.3
"12760",1607000,"Powiat nyski",2017,80.2
"12761",1608000,"Powiat oleski",2017,80.3
"12762",1609000,"Powiat opolski",2017,80.7
"12763",1610000,"Powiat prudnicki",2017,79.7
"12764",1611000,"Powiat strzelecki",2017,87.6
"12765",1661000,"Powiat m.Opole",2017,101.9
"12766",1801000,"Powiat bieszczadzki",2017,82.3
"12767",1802000,"Powiat brzozowski",2017,76.8
"12768",1803000,"Powiat dębicki",2017,82.7
"12769",1804000,"Powiat jarosławski",2017,82.3
"12770",1805000,"Powiat jasielski",2017,78.8
"12771",1806000,"Powiat kolbuszowski",2017,75.6
"12772",1807000,"Powiat krośnieński",2017,71.8
"12773",1808000,"Powiat leżajski",2017,79.7
"12774",1809000,"Powiat lubaczowski",2017,74.7
"12775",1810000,"Powiat łańcucki",2017,75.4
"12776",1811000,"Powiat mielecki",2017,88.4
"12777",1812000,"Powiat niżański",2017,71.7
"12778",1813000,"Powiat przemyski",2017,76.1
"12779",1814000,"Powiat przeworski",2017,73.7
"12780",1815000,"Powiat ropczycko-sędziszowski",2017,81.2
"12781",1816000,"Powiat rzeszowski",2017,81.6
"12782",1817000,"Powiat sanocki",2017,80.1
"12783",1818000,"Powiat stalowowolski",2017,89.4
"12784",1819000,"Powiat strzyżowski",2017,70.9
"12785",1820000,"Powiat tarnobrzeski",2017,85.7
"12786",1821000,"Powiat leski",2017,87.1
"12787",1861000,"Powiat m.Krosno",2017,79.7
"12788",1862000,"Powiat m.Przemyśl",2017,80.2
"12789",1863000,"Powiat m.Rzeszów",2017,99.6
"12790",1864000,"Powiat m.Tarnobrzeg",2017,79.7
"12791",2001000,"Powiat augustowski",2017,88.9
"12792",2002000,"Powiat białostocki",2017,79.8
"12793",2003000,"Powiat bielski",2017,102.9
"12794",2004000,"Powiat grajewski",2017,95.6
"12795",2005000,"Powiat hajnowski",2017,91.6
"12796",2006000,"Powiat kolneński",2017,81.4
"12797",2007000,"Powiat łomżyński",2017,89.8
"12798",2008000,"Powiat moniecki",2017,80.6
"12799",2009000,"Powiat sejneński",2017,84.5
"12800",2010000,"Powiat siemiatycki",2017,79.1
"12801",2011000,"Powiat sokólski",2017,80.9
"12802",2012000,"Powiat suwalski",2017,78.5
"12803",2013000,"Powiat wysokomazowiecki",2017,93.3
"12804",2014000,"Powiat zambrowski",2017,86.9
"12805",2061000,"Powiat m.Białystok",2017,92
"12806",2062000,"Powiat m.Łomża",2017,80.9
"12807",2063000,"Powiat m.Suwałki",2017,82.1
"12808",2201000,"Powiat bytowski",2017,84.3
"12809",2202000,"Powiat chojnicki",2017,76.9
"12810",2203000,"Powiat człuchowski",2017,81.7
"12811",2204000,"Powiat gdański",2017,92.6
"12812",2205000,"Powiat kartuski",2017,82.1
"12813",2206000,"Powiat kościerski",2017,75.8
"12814",2207000,"Powiat kwidzyński",2017,90.5
"12815",2208000,"Powiat lęborski",2017,86.5
"12816",2209000,"Powiat malborski",2017,81.6
"12817",2210000,"Powiat nowodworski",2017,84.9
"12818",2211000,"Powiat pucki",2017,87.1
"12819",2212000,"Powiat słupski",2017,85.5
"12820",2213000,"Powiat starogardzki",2017,88.9
"12821",2214000,"Powiat tczewski",2017,93.7
"12822",2215000,"Powiat wejherowski",2017,83.1
"12823",2216000,"Powiat sztumski",2017,81.9
"12824",2261000,"Powiat m.Gdańsk",2017,117.3
"12825",2262000,"Powiat m.Gdynia",2017,111.4
"12826",2263000,"Powiat m.Słupsk",2017,84.8
"12827",2264000,"Powiat m.Sopot",2017,117.4
"12828",2401000,"Powiat będziński",2017,84.4
"12829",2402000,"Powiat bielski",2017,88.3
"12830",2403000,"Powiat cieszyński",2017,83.3
"12831",2404000,"Powiat częstochowski",2017,80.4
"12832",2405000,"Powiat gliwicki",2017,84.2
"12833",2406000,"Powiat kłobucki",2017,72.3
"12834",2407000,"Powiat lubliniecki",2017,82.4
"12835",2408000,"Powiat mikołowski",2017,86.1
"12836",2409000,"Powiat myszkowski",2017,82.4
"12837",2410000,"Powiat pszczyński",2017,79.3
"12838",2411000,"Powiat raciborski",2017,91.5
"12839",2412000,"Powiat rybnicki",2017,91.2
"12840",2413000,"Powiat tarnogórski",2017,87.7
"12841",2414000,"Powiat bieruńsko-lędziński",2017,88.1
"12842",2415000,"Powiat wodzisławski",2017,76.2
"12843",2416000,"Powiat zawierciański",2017,88.9
"12844",2417000,"Powiat żywiecki",2017,99.7
"12845",2461000,"Powiat m.Bielsko-Biała",2017,98.2
"12846",2462000,"Powiat m.Bytom",2017,89.5
"12847",2463000,"Powiat m.Chorzów",2017,90.3
"12848",2464000,"Powiat m.Częstochowa",2017,87.3
"12849",2465000,"Powiat m.Dąbrowa Górnicza",2017,112.6
"12850",2466000,"Powiat m.Gliwice",2017,113
"12851",2467000,"Powiat m.Jastrzębie-Zdrój",2017,146
"12852",2468000,"Powiat m.Jaworzno",2017,118.6
"12853",2469000,"Powiat m.Katowice",2017,116.8
"12854",2470000,"Powiat m.Mysłowice",2017,90
"12855",2471000,"Powiat m.Piekary Śląskie",2017,102
"12856",2472000,"Powiat m.Ruda Śląska",2017,86.3
"12857",2473000,"Powiat m.Rybnik",2017,91
"12858",2474000,"Powiat m.Siemianowice Śląskie",2017,90.9
"12859",2475000,"Powiat m.Sosnowiec",2017,91.4
"12860",2476000,"Powiat m.Świętochłowice",2017,79.4
"12861",2477000,"Powiat m.Tychy",2017,98
"12862",2478000,"Powiat m.Zabrze",2017,92.8
"12863",2479000,"Powiat m.Żory",2017,85.9
"12864",2601000,"Powiat buski",2017,79.2
"12865",2602000,"Powiat jędrzejowski",2017,92.3
"12866",2603000,"Powiat kazimierski",2017,73.1
"12867",2604000,"Powiat kielecki",2017,76.8
"12868",2605000,"Powiat konecki",2017,79.2
"12869",2606000,"Powiat opatowski",2017,76.3
"12870",2607000,"Powiat ostrowiecki",2017,79.4
"12871",2608000,"Powiat pińczowski",2017,81.1
"12872",2609000,"Powiat sandomierski",2017,87.9
"12873",2610000,"Powiat skarżyski",2017,85.2
"12874",2611000,"Powiat starachowicki",2017,90.9
"12875",2612000,"Powiat staszowski",2017,89.3
"12876",2613000,"Powiat włoszczowski",2017,83.1
"12877",2661000,"Powiat m.Kielce",2017,92.7
"12878",2801000,"Powiat bartoszycki",2017,80.3
"12879",2802000,"Powiat braniewski",2017,78.6
"12880",2803000,"Powiat działdowski",2017,76.2
"12881",2804000,"Powiat elbląski",2017,76.1
"12882",2805000,"Powiat ełcki",2017,76.8
"12883",2806000,"Powiat giżycki",2017,80.9
"12884",2807000,"Powiat iławski",2017,76.3
"12885",2808000,"Powiat kętrzyński",2017,76.6
"12886",2809000,"Powiat lidzbarski",2017,76.1
"12887",2810000,"Powiat mrągowski",2017,74.1
"12888",2811000,"Powiat nidzicki",2017,73.7
"12889",2812000,"Powiat nowomiejski",2017,71.2
"12890",2813000,"Powiat olecki",2017,80.5
"12891",2814000,"Powiat olsztyński",2017,83.5
"12892",2815000,"Powiat ostródzki",2017,81.3
"12893",2816000,"Powiat piski",2017,83.7
"12894",2817000,"Powiat szczycieński",2017,81.7
"12895",2818000,"Powiat gołdapski",2017,73.5
"12896",2819000,"Powiat węgorzewski",2017,74.6
"12897",2861000,"Powiat m.Elbląg",2017,89.3
"12898",2862000,"Powiat m.Olsztyn",2017,97.8
"12899",3001000,"Powiat chodzieski",2017,82
"12900",3002000,"Powiat czarnkowsko-trzcianecki",2017,87.6
"12901",3003000,"Powiat gnieźnieński",2017,83.4
"12902",3004000,"Powiat gostyński",2017,83
"12903",3005000,"Powiat grodziski",2017,73.2
"12904",3006000,"Powiat jarociński",2017,73.8
"12905",3007000,"Powiat kaliski",2017,74.1
"12906",3008000,"Powiat kępiński",2017,65.4
"12907",3009000,"Powiat kolski",2017,89.1
"12908",3010000,"Powiat koniński",2017,76
"12909",3011000,"Powiat kościański",2017,82.1
"12910",3012000,"Powiat krotoszyński",2017,76.8
"12911",3013000,"Powiat leszczyński",2017,93.1
"12912",3014000,"Powiat międzychodzki",2017,80
"12913",3015000,"Powiat nowotomyski",2017,88.1
"12914",3016000,"Powiat obornicki",2017,90.6
"12915",3017000,"Powiat ostrowski",2017,83.1
"12916",3018000,"Powiat ostrzeszowski",2017,82
"12917",3019000,"Powiat pilski",2017,88.5
"12918",3020000,"Powiat pleszewski",2017,80
"12919",3021000,"Powiat poznański",2017,88.8
"12920",3022000,"Powiat rawicki",2017,76
"12921",3023000,"Powiat słupecki",2017,78.7
"12922",3024000,"Powiat szamotulski",2017,99
"12923",3025000,"Powiat średzki",2017,90.6
"12924",3026000,"Powiat śremski",2017,80.4
"12925",3027000,"Powiat turecki",2017,74.9
"12926",3028000,"Powiat wągrowiecki",2017,81.3
"12927",3029000,"Powiat wolsztyński",2017,77.7
"12928",3030000,"Powiat wrzesiński",2017,86.8
"12929",3031000,"Powiat złotowski",2017,75
"12930",3061000,"Powiat m.Kalisz",2017,85.9
"12931",3062000,"Powiat m.Konin",2017,86.8
"12932",3063000,"Powiat m.Leszno",2017,82.7
"12933",3064000,"Powiat m.Poznań",2017,111.8
"12934",3201000,"Powiat białogardzki",2017,83
"12935",3202000,"Powiat choszczeński",2017,83.4
"12936",3203000,"Powiat drawski",2017,75.1
"12937",3204000,"Powiat goleniowski",2017,93.2
"12938",3205000,"Powiat gryficki",2017,77.3
"12939",3206000,"Powiat gryfiński",2017,85
"12940",3207000,"Powiat kamieński",2017,77.9
