"","Kod","Nazwa","rok","POJAZDY_CTAB_ciagniki_rolnicze_szt"
"46572",812000,"Powiat wschowski",2016,1748
"46573",861000,"Powiat m.Gorzów Wielkopolski",2016,577
"46574",862000,"Powiat m.Zielona Góra",2016,500
"46575",1001000,"Powiat bełchatowski",2016,5268
"46576",1002000,"Powiat kutnowski",2016,9499
"46577",1003000,"Powiat łaski",2016,4375
"46578",1004000,"Powiat łęczycki",2016,8821
"46579",1005000,"Powiat łowicki",2016,11440
"46580",1006000,"Powiat łódzki wschodni",2016,3432
"46581",1007000,"Powiat opoczyński",2016,7160
"46582",1008000,"Powiat pabianicki",2016,3033
"46583",1009000,"Powiat pajęczański",2016,5223
"46584",1010000,"Powiat piotrkowski",2016,10057
"46585",1011000,"Powiat poddębicki",2016,7029
"46586",1012000,"Powiat radomszczański",2016,7618
"46587",1013000,"Powiat rawski",2016,7604
"46588",1014000,"Powiat sieradzki",2016,14966
"46589",1015000,"Powiat skierniewicki",2016,6886
"46590",1016000,"Powiat tomaszowski",2016,7193
"46591",1017000,"Powiat wieluński",2016,8196
"46592",1018000,"Powiat wieruszowski",2016,4197
"46593",1019000,"Powiat zduńskowolski",2016,2780
"46594",1020000,"Powiat zgierski",2016,5929
"46595",1021000,"Powiat brzeziński",2016,3411
"46596",1061000,"Powiat m.Łódź",2016,1943
"46597",1062000,"Powiat m.Piotrków Trybunalski",2016,631
"46598",1063000,"Powiat m.Skierniewice",2016,713
"46599",1201000,"Powiat bocheński",2016,5974
"46600",1202000,"Powiat brzeski",2016,4789
"46601",1203000,"Powiat chrzanowski",2016,1260
"46602",1204000,"Powiat dąbrowski",2016,5543
"46603",1205000,"Powiat gorlicki",2016,6548
"46604",1206000,"Powiat krakowski",2016,14040
"46605",1207000,"Powiat limanowski",2016,8176
"46606",1208000,"Powiat miechowski",2016,9036
"46607",1209000,"Powiat myślenicki",2016,6010
"46608",1210000,"Powiat nowosądecki",2016,10083
"46609",1211000,"Powiat nowotarski",2016,12013
"46610",1212000,"Powiat olkuski",2016,4875
"46611",1213000,"Powiat oświęcimski",2016,3083
"46612",1214000,"Powiat proszowicki",2016,7491
"46613",1215000,"Powiat suski",2016,4455
"46614",1216000,"Powiat tarnowski",2016,12544
"46615",1217000,"Powiat tatrzański",2016,4229
"46616",1218000,"Powiat wadowicki",2016,4566
"46617",1219000,"Powiat wielicki",2016,3290
"46618",1261000,"Powiat m.Kraków",2016,3141
"46619",1262000,"Powiat m.Nowy Sącz",2016,550
"46620",1263000,"Powiat m.Tarnów",2016,506
"46621",1401000,"Powiat białobrzeski",2016,5022
"46622",1402000,"Powiat ciechanowski",2016,7637
"46623",1403000,"Powiat garwoliński",2016,10453
"46624",1404000,"Powiat gostyniński",2016,4712
"46625",1405000,"Powiat grodziski",2016,1621
"46626",1406000,"Powiat grójecki",2016,16523
"46627",1407000,"Powiat kozienicki",2016,6613
"46628",1408000,"Powiat legionowski",2016,1191
"46629",1409000,"Powiat lipski",2016,6918
"46630",1410000,"Powiat łosicki",2016,5866
"46631",1411000,"Powiat makowski",2016,5605
"46632",1412000,"Powiat miński",2016,6476
"46633",1413000,"Powiat mławski",2016,6994
"46634",1414000,"Powiat nowodworski",2016,3451
"46635",1415000,"Powiat ostrołęcki",2016,9939
"46636",1416000,"Powiat ostrowski",2016,7681
"46637",1417000,"Powiat otwocki",2016,3509
"46638",1418000,"Powiat piaseczyński",2016,2509
"46639",1419000,"Powiat płocki",2016,15625
"46640",1420000,"Powiat płoński",2016,10783
"46641",1421000,"Powiat pruszkowski",2016,1892
"46642",1422000,"Powiat przasnyski",2016,5075
"46643",1423000,"Powiat przysuski",2016,5916
"46644",1424000,"Powiat pułtuski",2016,5231
"46645",1425000,"Powiat radomski",2016,10396
"46646",1426000,"Powiat siedlecki",2016,12615
"46647",1427000,"Powiat sierpecki",2016,7427
"46648",1428000,"Powiat sochaczewski",2016,5896
"46649",1429000,"Powiat sokołowski",2016,9131
"46650",1430000,"Powiat szydłowiecki",2016,1984
"46651",1432000,"Powiat warszawski zachodni",2016,3893
"46652",1433000,"Powiat węgrowski",2016,8285
"46653",1434000,"Powiat wołomiński",2016,4050
"46654",1435000,"Powiat wyszkowski",2016,3184
"46655",1436000,"Powiat zwoleński",2016,5163
"46656",1437000,"Powiat żuromiński",2016,5758
"46657",1438000,"Powiat żyrardowski",2016,3299
"46658",1461000,"Powiat m.Ostrołęka",2016,322
"46659",1462000,"Powiat m.Płock",2016,1199
"46660",1463000,"Powiat m.Radom",2016,1122
"46661",1464000,"Powiat m.Siedlce",2016,1111
"46662",1465000,"Powiat m. st. Warszawa",2016,6148
"46663",1601000,"Powiat brzeski",2016,3476
"46664",1602000,"Powiat głubczycki",2016,3680
"46665",1603000,"Powiat kędzierzyńsko-kozielski",2016,3565
"46666",1604000,"Powiat kluczborski",2016,3409
"46667",1605000,"Powiat krapkowicki",2016,2502
"46668",1606000,"Powiat namysłowski",2016,2440
"46669",1607000,"Powiat nyski",2016,5467
"46670",1608000,"Powiat oleski",2016,5377
"46671",1609000,"Powiat opolski",2016,4542
"46672",1610000,"Powiat prudnicki",2016,4831
"46673",1611000,"Powiat strzelecki",2016,3305
"46674",1661000,"Powiat m.Opole",2016,884
"46675",1801000,"Powiat bieszczadzki",2016,1207
"46676",1802000,"Powiat brzozowski",2016,4820
"46677",1803000,"Powiat dębicki",2016,8092
"46678",1804000,"Powiat jarosławski",2016,8181
"46679",1805000,"Powiat jasielski",2016,4251
"46680",1806000,"Powiat kolbuszowski",2016,4477
"46681",1807000,"Powiat krośnieński",2016,4954
"46682",1808000,"Powiat leżajski",2016,5974
"46683",1809000,"Powiat lubaczowski",2016,6164
"46684",1810000,"Powiat łańcucki",2016,5103
"46685",1811000,"Powiat mielecki",2016,8445
"46686",1812000,"Powiat niżański",2016,4409
"46687",1813000,"Powiat przemyski",2016,5917
"46688",1814000,"Powiat przeworski",2016,6258
"46689",1815000,"Powiat ropczycko-sędziszowski",2016,5907
"46690",1816000,"Powiat rzeszowski",2016,10976
"46691",1817000,"Powiat sanocki",2016,4571
"46692",1818000,"Powiat stalowowolski",2016,3833
"46693",1819000,"Powiat strzyżowski",2016,5192
"46694",1820000,"Powiat tarnobrzeski",2016,4320
"46695",1821000,"Powiat leski",2016,1814
"46696",1861000,"Powiat m.Krosno",2016,293
"46697",1862000,"Powiat m.Przemyśl",2016,382
"46698",1863000,"Powiat m.Rzeszów",2016,1341
"46699",1864000,"Powiat m.Tarnobrzeg",2016,996
"46700",2001000,"Powiat augustowski",2016,7335
"46701",2002000,"Powiat białostocki",2016,12502
"46702",2003000,"Powiat bielski",2016,8969
"46703",2004000,"Powiat grajewski",2016,6658
"46704",2005000,"Powiat hajnowski",2016,5319
"46705",2006000,"Powiat kolneński",2016,8364
"46706",2007000,"Powiat łomżyński",2016,10539
"46707",2008000,"Powiat moniecki",2016,8353
"46708",2009000,"Powiat sejneński",2016,4206
"46709",2010000,"Powiat siemiatycki",2016,8297
"46710",2011000,"Powiat sokólski",2016,13024
"46711",2012000,"Powiat suwalski",2016,6408
"46712",2013000,"Powiat wysokomazowiecki",2016,13002
"46713",2014000,"Powiat zambrowski",2016,6101
"46714",2061000,"Powiat m.Białystok",2016,2198
"46715",2062000,"Powiat m.Łomża",2016,756
"46716",2063000,"Powiat m.Suwałki",2016,763
"46717",2201000,"Powiat bytowski",2016,5019
"46718",2202000,"Powiat chojnicki",2016,4263
"46719",2203000,"Powiat człuchowski",2016,2913
"46720",2204000,"Powiat gdański",2016,4002
"46721",2205000,"Powiat kartuski",2016,6713
"46722",2206000,"Powiat kościerski",2016,4486
"46723",2207000,"Powiat kwidzyński",2016,3469
"46724",2208000,"Powiat lęborski",2016,1295
"46725",2209000,"Powiat malborski",2016,2674
"46726",2210000,"Powiat nowodworski",2016,1905
"46727",2211000,"Powiat pucki",2016,2304
"46728",2212000,"Powiat słupski",2016,4004
"46729",2213000,"Powiat starogardzki",2016,4667
"46730",2214000,"Powiat tczewski",2016,4190
"46731",2215000,"Powiat wejherowski",2016,4246
"46732",2216000,"Powiat sztumski",2016,2943
"46733",2261000,"Powiat m.Gdańsk",2016,1194
"46734",2262000,"Powiat m.Gdynia",2016,744
"46735",2263000,"Powiat m.Słupsk",2016,511
"46736",2264000,"Powiat m.Sopot",2016,80
"46737",2401000,"Powiat będziński",2016,2079
"46738",2402000,"Powiat bielski",2016,2808
"46739",2403000,"Powiat cieszyński",2016,4288
"46740",2404000,"Powiat częstochowski",2016,6960
"46741",2405000,"Powiat gliwicki",2016,2622
"46742",2406000,"Powiat kłobucki",2016,5178
"46743",2407000,"Powiat lubliniecki",2016,3276
"46744",2408000,"Powiat mikołowski",2016,1118
"46745",2409000,"Powiat myszkowski",2016,3151
"46746",2410000,"Powiat pszczyński",2016,3233
"46747",2411000,"Powiat raciborski",2016,3607
"46748",2412000,"Powiat rybnicki",2016,1119
"46749",2413000,"Powiat tarnogórski",2016,1679
"46750",2414000,"Powiat bieruńsko-lędziński",2016,980
"46751",2415000,"Powiat wodzisławski",2016,1989
"46752",2416000,"Powiat zawierciański",2016,5980
"46753",2417000,"Powiat żywiecki",2016,3480
"46754",2461000,"Powiat m.Bielsko-Biała",2016,466
"46755",2462000,"Powiat m.Bytom",2016,165
"46756",2463000,"Powiat m.Chorzów",2016,125
"46757",2464000,"Powiat m.Częstochowa",2016,971
"46758",2465000,"Powiat m.Dąbrowa Górnicza",2016,587
"46759",2466000,"Powiat m.Gliwice",2016,676
"46760",2467000,"Powiat m.Jastrzębie-Zdrój",2016,797
"46761",2468000,"Powiat m.Jaworzno",2016,385
"46762",2469000,"Powiat m.Katowice",2016,728
"46763",2470000,"Powiat m.Mysłowice",2016,235
"46764",2471000,"Powiat m.Piekary Śląskie",2016,213
"46765",2472000,"Powiat m.Ruda Śląska",2016,235
"46766",2473000,"Powiat m.Rybnik",2016,546
"46767",2474000,"Powiat m.Siemianowice Śląskie",2016,120
"46768",2475000,"Powiat m.Sosnowiec",2016,283
"46769",2476000,"Powiat m.Świętochłowice",2016,38
"46770",2477000,"Powiat m.Tychy",2016,598
"46771",2478000,"Powiat m.Zabrze",2016,186
"46772",2479000,"Powiat m.Żory",2016,411
"46773",2601000,"Powiat buski",2016,9769
"46774",2602000,"Powiat jędrzejowski",2016,11122
"46775",2603000,"Powiat kazimierski",2016,6663
"46776",2604000,"Powiat kielecki",2016,13255
"46777",2605000,"Powiat konecki",2016,3416
"46778",2606000,"Powiat opatowski",2016,9379
"46779",2607000,"Powiat ostrowiecki",2016,4587
"46780",2608000,"Powiat pińczowski",2016,6176
"46781",2609000,"Powiat sandomierski",2016,11793
"46782",2610000,"Powiat skarżyski",2016,937
"46783",2611000,"Powiat starachowicki",2016,4309
"46784",2612000,"Powiat staszowski",2016,7577
"46785",2613000,"Powiat włoszczowski",2016,5280
"46786",2661000,"Powiat m.Kielce",2016,825
"46787",2801000,"Powiat bartoszycki",2016,4099
"46788",2802000,"Powiat braniewski",2016,2864
"46789",2803000,"Powiat działdowski",2016,4159
"46790",2804000,"Powiat elbląski",2016,4725
"46791",2805000,"Powiat ełcki",2016,2967
"46792",2806000,"Powiat giżycki",2016,2382
"46793",2807000,"Powiat iławski",2016,5584
"46794",2808000,"Powiat kętrzyński",2016,2485
"46795",2809000,"Powiat lidzbarski",2016,2592
"46796",2810000,"Powiat mrągowski",2016,2141
"46797",2811000,"Powiat nidzicki",2016,2404
"46798",2812000,"Powiat nowomiejski",2016,3994
"46799",2813000,"Powiat olecki",2016,1868
"46800",2814000,"Powiat olsztyński",2016,5148
"46801",2815000,"Powiat ostródzki",2016,4347
"46802",2816000,"Powiat piski",2016,2764
"46803",2817000,"Powiat szczycieński",2016,3625
"46804",2818000,"Powiat gołdapski",2016,1851
"46805",2819000,"Powiat węgorzewski",2016,1932
"46806",2861000,"Powiat m.Elbląg",2016,612
"46807",2862000,"Powiat m.Olsztyn",2016,884
"46808",3001000,"Powiat chodzieski",2016,2647
"46809",3002000,"Powiat czarnkowsko-trzcianecki",2016,5484
"46810",3003000,"Powiat gnieźnieński",2016,7261
"46811",3004000,"Powiat gostyński",2016,6798
"46812",3005000,"Powiat grodziski",2016,4402
"46813",3006000,"Powiat jarociński",2016,3905
"46814",3007000,"Powiat kaliski",2016,11781
"46815",3008000,"Powiat kępiński",2016,4015
"46816",3009000,"Powiat kolski",2016,9030
"46817",3010000,"Powiat koniński",2016,13251
"46818",3011000,"Powiat kościański",2016,5088
"46819",3012000,"Powiat krotoszyński",2016,7025
"46820",3013000,"Powiat leszczyński",2016,4481
"46821",3014000,"Powiat międzychodzki",2016,2429
"46822",3015000,"Powiat nowotomyski",2016,4129
"46823",3016000,"Powiat obornicki",2016,3051
"46824",3017000,"Powiat ostrowski",2016,8056
"46825",3018000,"Powiat ostrzeszowski",2016,5378
"46826",3019000,"Powiat pilski",2016,6511
"46827",3020000,"Powiat pleszewski",2016,5004
"46828",3021000,"Powiat poznański",2016,9290
"46829",3022000,"Powiat rawicki",2016,5082
"46830",3023000,"Powiat słupecki",2016,6577
"46831",3024000,"Powiat szamotulski",2016,4712
"46832",3025000,"Powiat średzki",2016,3417
"46833",3026000,"Powiat śremski",2016,3274
"46834",3027000,"Powiat turecki",2016,7238
"46835",3028000,"Powiat wągrowiecki",2016,5134
"46836",3029000,"Powiat wolsztyński",2016,3607
"46837",3030000,"Powiat wrzesiński",2016,4244
"46838",3031000,"Powiat złotowski",2016,4134
"46839",3061000,"Powiat m.Kalisz",2016,909
"46840",3062000,"Powiat m.Konin",2016,656
"46841",3063000,"Powiat m.Leszno",2016,316
"46842",3064000,"Powiat m.Poznań",2016,2527
"46843",3201000,"Powiat białogardzki",2016,1600
"46844",3202000,"Powiat choszczeński",2016,3180
"46845",3203000,"Powiat drawski",2016,2659
"46846",3204000,"Powiat goleniowski",2016,3612
"46847",3205000,"Powiat gryficki",2016,2691
"46848",3206000,"Powiat gryfiński",2016,4138
"46849",3207000,"Powiat kamieński",2016,1852
"46850",3208000,"Powiat kołobrzeski",2016,2287
"46851",3209000,"Powiat koszaliński",2016,3229
"46852",3210000,"Powiat myśliborski",2016,3078
"46853",3211000,"Powiat policki",2016,752
"46854",3212000,"Powiat pyrzycki",2016,3078
"46855",3213000,"Powiat sławieński",2016,2288
"46856",3214000,"Powiat stargardzki",2016,4055
"46857",3215000,"Powiat szczecinecki",2016,1844
"46858",3216000,"Powiat świdwiński",2016,2435
"46859",3217000,"Powiat wałecki",2016,2051
"46860",3218000,"Powiat łobeski",2016,2326
"46861",3261000,"Powiat m.Koszalin",2016,507
"46862",3262000,"Powiat m.Szczecin",2016,1083
"46863",3263000,"Powiat m.Świnoujście",2016,138
"46864",201000,"Powiat bolesławiecki",2017,1427
"46865",202000,"Powiat dzierżoniowski",2017,1917
"46866",203000,"Powiat głogowski",2017,1878
"46867",204000,"Powiat górowski",2017,2054
"46868",205000,"Powiat jaworski",2017,2292
"46869",206000,"Powiat jeleniogórski",2017,665
"46870",207000,"Powiat kamiennogórski",2017,810
"46871",208000,"Powiat kłodzki",2017,4381
"46872",209000,"Powiat legnicki",2017,2737
"46873",210000,"Powiat lubański",2017,996
"46874",211000,"Powiat lubiński",2017,1307
"46875",212000,"Powiat lwówecki",2017,1388
"46876",213000,"Powiat milicki",2017,2214
"46877",214000,"Powiat oleśnicki",2017,4005
"46878",215000,"Powiat oławski",2017,2379
"46879",216000,"Powiat polkowicki",2017,1810
"46880",217000,"Powiat strzeliński",2017,3309
"46881",218000,"Powiat średzki",2017,3031
"46882",219000,"Powiat świdnicki",2017,3977
"46883",220000,"Powiat trzebnicki",2017,4264
"46884",221000,"Powiat wałbrzyski",2017,1151
"46885",222000,"Powiat wołowski",2017,2060
"46886",223000,"Powiat wrocławski",2017,5788
"46887",224000,"Powiat ząbkowicki",2017,4121
"46888",225000,"Powiat zgorzelecki",2017,1384
"46889",226000,"Powiat złotoryjski",2017,1620
"46890",261000,"Powiat m.Jelenia Góra",2017,239
"46891",262000,"Powiat m.Legnica",2017,430
"46892",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"46893",264000,"Powiat m.Wrocław",2017,2636
"46894",265000,"Powiat m.Wałbrzych od 2013",2017,74
"46895",401000,"Powiat aleksandrowski",2017,4359
"46896",402000,"Powiat brodnicki",2017,7079
"46897",403000,"Powiat bydgoski",2017,4955
"46898",404000,"Powiat chełmiński",2017,3059
"46899",405000,"Powiat golubsko-dobrzyński",2017,5043
"46900",406000,"Powiat grudziądzki",2017,4125
"46901",407000,"Powiat inowrocławski",2017,8111
"46902",408000,"Powiat lipnowski",2017,6277
"46903",409000,"Powiat mogileński",2017,4299
"46904",410000,"Powiat nakielski",2017,5300
"46905",411000,"Powiat radziejowski",2017,6161
"46906",412000,"Powiat rypiński",2017,4128
"46907",413000,"Powiat sępoleński",2017,3264
"46908",414000,"Powiat świecki",2017,5457
"46909",415000,"Powiat toruński",2017,6268
"46910",416000,"Powiat tucholski",2017,4106
"46911",417000,"Powiat wąbrzeski",2017,3477
"46912",418000,"Powiat włocławski",2017,10544
"46913",419000,"Powiat żniński",2017,5287
"46914",461000,"Powiat m.Bydgoszcz",2017,1057
"46915",462000,"Powiat m.Grudziądz",2017,371
"46916",463000,"Powiat m.Toruń",2017,723
"46917",464000,"Powiat m.Włocławek",2017,558
"46918",601000,"Powiat bialski",2017,14883
"46919",602000,"Powiat biłgorajski",2017,15200
"46920",603000,"Powiat chełmski",2017,10453
"46921",604000,"Powiat hrubieszowski",2017,10980
"46922",605000,"Powiat janowski",2017,8001
"46923",606000,"Powiat krasnostawski",2017,9821
"46924",607000,"Powiat kraśnicki",2017,11954
"46925",608000,"Powiat lubartowski",2017,9258
"46926",609000,"Powiat lubelski",2017,20358
"46927",610000,"Powiat łęczyński",2017,5344
"46928",611000,"Powiat łukowski",2017,14060
"46929",612000,"Powiat opolski",2017,9968
"46930",613000,"Powiat parczewski",2017,4875
"46931",614000,"Powiat puławski",2017,8437
"46932",615000,"Powiat radzyński",2017,8529
"46933",616000,"Powiat rycki",2017,6097
"46934",617000,"Powiat świdnicki",2017,5562
"46935",618000,"Powiat tomaszowski",2017,11475
"46936",619000,"Powiat włodawski",2017,4583
"46937",620000,"Powiat zamojski",2017,16578
"46938",661000,"Powiat m.Biała Podlaska",2017,1191
"46939",662000,"Powiat m.Chełm",2017,1237
"46940",663000,"Powiat m.Lublin",2017,3893
"46941",664000,"Powiat m.Zamość",2017,1432
"46942",801000,"Powiat gorzowski",2017,3203
"46943",802000,"Powiat krośnieński",2017,1793
"46944",803000,"Powiat międzyrzecki",2017,2913
"46945",804000,"Powiat nowosolski",2017,1930
"46946",805000,"Powiat słubicki",2017,1612
"46947",806000,"Powiat strzelecko-drezdenecki",2017,2853
"46948",807000,"Powiat sulęciński",2017,1797
"46949",808000,"Powiat świebodziński",2017,2086
"46950",809000,"Powiat zielonogórski",2017,2859
"46951",810000,"Powiat żagański",2017,2739
"46952",811000,"Powiat żarski",2017,2521
"46953",812000,"Powiat wschowski",2017,1740
"46954",861000,"Powiat m.Gorzów Wielkopolski",2017,607
"46955",862000,"Powiat m.Zielona Góra",2017,544
"46956",1001000,"Powiat bełchatowski",2017,5314
"46957",1002000,"Powiat kutnowski",2017,9530
"46958",1003000,"Powiat łaski",2017,4426
"46959",1004000,"Powiat łęczycki",2017,8880
"46960",1005000,"Powiat łowicki",2017,11481
"46961",1006000,"Powiat łódzki wschodni",2017,3480
"46962",1007000,"Powiat opoczyński",2017,7285
"46963",1008000,"Powiat pabianicki",2017,3066
"46964",1009000,"Powiat pajęczański",2017,5322
"46965",1010000,"Powiat piotrkowski",2017,10176
"46966",1011000,"Powiat poddębicki",2017,7137
"46967",1012000,"Powiat radomszczański",2017,7739
"46968",1013000,"Powiat rawski",2017,7887
"46969",1014000,"Powiat sieradzki",2017,15135
"46970",1015000,"Powiat skierniewicki",2017,6986
"46971",1016000,"Powiat tomaszowski",2017,7250
"46972",1017000,"Powiat wieluński",2017,8328
"46973",1018000,"Powiat wieruszowski",2017,4214
"46974",1019000,"Powiat zduńskowolski",2017,2811
"46975",1020000,"Powiat zgierski",2017,6012
"46976",1021000,"Powiat brzeziński",2017,3416
"46977",1061000,"Powiat m.Łódź",2017,1977
"46978",1062000,"Powiat m.Piotrków Trybunalski",2017,636
"46979",1063000,"Powiat m.Skierniewice",2017,717
"46980",1201000,"Powiat bocheński",2017,6067
"46981",1202000,"Powiat brzeski",2017,4845
"46982",1203000,"Powiat chrzanowski",2017,1271
"46983",1204000,"Powiat dąbrowski",2017,5559
"46984",1205000,"Powiat gorlicki",2017,6713
"46985",1206000,"Powiat krakowski",2017,14246
