"","Kod","Nazwa","rok","LASY_PRYWATNE_I_GMINNE_CTAB_lasy_ogolem_ha"
"12444",3026000,"Powiat śremski",2008,1384.8
"12445",3027000,"Powiat turecki",2008,9213.6
"12446",3028000,"Powiat wągrowiecki",2008,2170.8
"12447",3029000,"Powiat wolsztyński",2008,2575.1
"12448",3030000,"Powiat wrzesiński",2008,1370.8
"12449",3031000,"Powiat złotowski",2008,2179.5
"12450",3061000,"Powiat m.Kalisz",2008,202.4
"12451",3062000,"Powiat m.Konin",2008,99
"12452",3063000,"Powiat m.Leszno",2008,68.8
"12453",3064000,"Powiat m.Poznań",2008,2432
"12454",3201000,"Powiat białogardzki",2008,872.5
"12455",3202000,"Powiat choszczeński",2008,452.8
"12456",3203000,"Powiat drawski",2008,1464.2
"12457",3204000,"Powiat goleniowski",2008,533.5
"12458",3205000,"Powiat gryficki",2008,442.3
"12459",3206000,"Powiat gryfiński",2008,468.6
"12460",3207000,"Powiat kamieński",2008,681.8
"12461",3208000,"Powiat kołobrzeski",2008,768.4
"12462",3209000,"Powiat koszaliński",2008,1624.2
"12463",3210000,"Powiat myśliborski",2008,430.5
"12464",3211000,"Powiat policki",2008,181.7
"12465",3212000,"Powiat pyrzycki",2008,422.5
"12466",3213000,"Powiat sławieński",2008,860.3
"12467",3214000,"Powiat stargardzki",2008,1286.8
"12468",3215000,"Powiat szczecinecki",2008,1718
"12469",3216000,"Powiat świdwiński",2008,1152.2
"12470",3217000,"Powiat wałecki",2008,680.6
"12471",3218000,"Powiat łobeski",2008,472.4
"12472",3261000,"Powiat m.Koszalin",2008,96.8
"12473",3262000,"Powiat m.Szczecin",2008,2536.9
"12474",3263000,"Powiat m.Świnoujście",2008,141.5
"12475",201000,"Powiat bolesławiecki",2009,728
"12476",202000,"Powiat dzierżoniowski",2009,253.4
"12477",203000,"Powiat głogowski",2009,297.4
"12478",204000,"Powiat górowski",2009,537.9
"12479",205000,"Powiat jaworski",2009,690.3
"12480",206000,"Powiat jeleniogórski",2009,1768.8
"12481",207000,"Powiat kamiennogórski",2009,428.2
"12482",208000,"Powiat kłodzki",2009,4702.9
"12483",209000,"Powiat legnicki",2009,590.3
"12484",210000,"Powiat lubański",2009,360.3
"12485",211000,"Powiat lubiński",2009,439.8
"12486",212000,"Powiat lwówecki",2009,894.5
"12487",213000,"Powiat milicki",2009,737.9
"12488",214000,"Powiat oleśnicki",2009,886.2
"12489",215000,"Powiat oławski",2009,206.9
"12490",216000,"Powiat polkowicki",2009,617.9
"12491",217000,"Powiat strzeliński",2009,362.7
"12492",218000,"Powiat średzki",2009,291.8
"12493",219000,"Powiat świdnicki",2009,677.6
"12494",220000,"Powiat trzebnicki",2009,885.5
"12495",221000,"Powiat wałbrzyski",2009,1672.9
"12496",222000,"Powiat wołowski",2009,436.8
"12497",223000,"Powiat wrocławski",2009,757.9
"12498",224000,"Powiat ząbkowicki",2009,1107.3
"12499",225000,"Powiat zgorzelecki",2009,343.8
"12500",226000,"Powiat złotoryjski",2009,577.1
"12501",261000,"Powiat m.Jelenia Góra",2009,602.6
"12502",262000,"Powiat m.Legnica",2009,0
"12503",263000,"Powiat m.Wałbrzych do 2002",2009,NA
"12504",264000,"Powiat m.Wrocław",2009,878.5
"12505",265000,"Powiat m.Wałbrzych od 2013",2009,NA
"12506",401000,"Powiat aleksandrowski",2009,1000.7
"12507",402000,"Powiat brodnicki",2009,3128.9
"12508",403000,"Powiat bydgoski",2009,2897.6
"12509",404000,"Powiat chełmiński",2009,778.8
"12510",405000,"Powiat golubsko-dobrzyński",2009,1688.5
"12511",406000,"Powiat grudziądzki",2009,1431.1
"12512",407000,"Powiat inowrocławski",2009,1188.6
"12513",408000,"Powiat lipnowski",2009,6410.8
"12514",409000,"Powiat mogileński",2009,895.7
"12515",410000,"Powiat nakielski",2009,2639.6
"12516",411000,"Powiat radziejowski",2009,757.6
"12517",412000,"Powiat rypiński",2009,3068.8
"12518",413000,"Powiat sępoleński",2009,1908.8
"12519",414000,"Powiat świecki",2009,3823.7
"12520",415000,"Powiat toruński",2009,3362.7
"12521",416000,"Powiat tucholski",2009,6977.8
"12522",417000,"Powiat wąbrzeski",2009,1091.4
"12523",418000,"Powiat włocławski",2009,3262
"12524",419000,"Powiat żniński",2009,1637.2
"12525",461000,"Powiat m.Bydgoszcz",2009,296.9
"12526",462000,"Powiat m.Grudziądz",2009,974.9
"12527",463000,"Powiat m.Toruń",2009,730.8
"12528",464000,"Powiat m.Włocławek",2009,265.2
"12529",601000,"Powiat bialski",2009,31303.8
"12530",602000,"Powiat biłgorajski",2009,31546.3
"12531",603000,"Powiat chełmski",2009,6246.7
"12532",604000,"Powiat hrubieszowski",2009,2499.6
"12533",605000,"Powiat janowski",2009,14410.2
"12534",606000,"Powiat krasnostawski",2009,5384.8
"12535",607000,"Powiat kraśnicki",2009,7545.8
"12536",608000,"Powiat lubartowski",2009,14041.1
"12537",609000,"Powiat lubelski",2009,10365.9
"12538",610000,"Powiat łęczyński",2009,3885.9
"12539",611000,"Powiat łukowski",2009,15293.2
"12540",612000,"Powiat opolski",2009,11659.5
"12541",613000,"Powiat parczewski",2009,7824.6
"12542",614000,"Powiat puławski",2009,10677.9
"12543",615000,"Powiat radzyński",2009,8875.9
"12544",616000,"Powiat rycki",2009,8925.7
"12545",617000,"Powiat świdnicki",2009,2711.6
"12546",618000,"Powiat tomaszowski",2009,8029.1
"12547",619000,"Powiat włodawski",2009,8280.4
"12548",620000,"Powiat zamojski",2009,19244.6
"12549",661000,"Powiat m.Biała Podlaska",2009,414
"12550",662000,"Powiat m.Chełm",2009,1
"12551",663000,"Powiat m.Lublin",2009,343.5
"12552",664000,"Powiat m.Zamość",2009,53.3
"12553",801000,"Powiat gorzowski",2009,535.3
"12554",802000,"Powiat krośnieński",2009,654
"12555",803000,"Powiat międzyrzecki",2009,1897.1
"12556",804000,"Powiat nowosolski",2009,886.1
"12557",805000,"Powiat słubicki",2009,258.6
"12558",806000,"Powiat strzelecko-drezdenecki",2009,435.2
"12559",807000,"Powiat sulęciński",2009,206.4
"12560",808000,"Powiat świebodziński",2009,1024.6
"12561",809000,"Powiat zielonogórski",2009,1737.1
"12562",810000,"Powiat żagański",2009,953.5
"12563",811000,"Powiat żarski",2009,1097.7
"12564",812000,"Powiat wschowski",2009,496.9
"12565",861000,"Powiat m.Gorzów Wielkopolski",2009,60.2
"12566",862000,"Powiat m.Zielona Góra",2009,585.9
"12567",1001000,"Powiat bełchatowski",2009,13394
"12568",1002000,"Powiat kutnowski",2009,526.2
"12569",1003000,"Powiat łaski",2009,6006.7
"12570",1004000,"Powiat łęczycki",2009,1285.1
"12571",1005000,"Powiat łowicki",2009,5069.8
"12572",1006000,"Powiat łódzki wschodni",2009,2047.8
"12573",1007000,"Powiat opoczyński",2009,12046.2
"12574",1008000,"Powiat pabianicki",2009,2584.6
"12575",1009000,"Powiat pajęczański",2009,9265.1
"12576",1010000,"Powiat piotrkowski",2009,10580.9
"12577",1011000,"Powiat poddębicki",2009,5682.9
"12578",1012000,"Powiat radomszczański",2009,11747.9
"12579",1013000,"Powiat rawski",2009,3900.9
"12580",1014000,"Powiat sieradzki",2009,11659.4
"12581",1015000,"Powiat skierniewicki",2009,4784.3
"12582",1016000,"Powiat tomaszowski",2009,5031.3
"12583",1017000,"Powiat wieluński",2009,9610.7
"12584",1018000,"Powiat wieruszowski",2009,4532
"12585",1019000,"Powiat zduńskowolski",2009,2737.4
"12586",1020000,"Powiat zgierski",2009,4315.5
"12587",1021000,"Powiat brzeziński",2009,1175.6
"12588",1061000,"Powiat m.Łódź",2009,2574.1
"12589",1062000,"Powiat m.Piotrków Trybunalski",2009,46.3
"12590",1063000,"Powiat m.Skierniewice",2009,76
"12591",1201000,"Powiat bocheński",2009,7681.1
"12592",1202000,"Powiat brzeski",2009,5798.9
"12593",1203000,"Powiat chrzanowski",2009,1618.3
"12594",1204000,"Powiat dąbrowski",2009,2840.2
"12595",1205000,"Powiat gorlicki",2009,7656.4
"12596",1206000,"Powiat krakowski",2009,3592.8
"12597",1207000,"Powiat limanowski",2009,22936.2
"12598",1208000,"Powiat miechowski",2009,982.5
"12599",1209000,"Powiat myślenicki",2009,17215.7
"12600",1210000,"Powiat nowosądecki",2009,27878.7
"12601",1211000,"Powiat nowotarski",2009,38368.8
"12602",1212000,"Powiat olkuski",2009,5617.1
"12603",1213000,"Powiat oświęcimski",2009,1186.7
"12604",1214000,"Powiat proszowicki",2009,238.6
"12605",1215000,"Powiat suski",2009,19054.2
"12606",1216000,"Powiat tarnowski",2009,17355.5
"12607",1217000,"Powiat tatrzański",2009,8790.7
"12608",1218000,"Powiat wadowicki",2009,7647.5
"12609",1219000,"Powiat wielicki",2009,1215.2
"12610",1261000,"Powiat m.Kraków",2009,1089.4
"12611",1262000,"Powiat m.Nowy Sącz",2009,570.2
"12612",1263000,"Powiat m.Tarnów",2009,136
"12613",1401000,"Powiat białobrzeski",2009,6645.5
"12614",1402000,"Powiat ciechanowski",2009,6765.8
"12615",1403000,"Powiat garwoliński",2009,22066.2
"12616",1404000,"Powiat gostyniński",2009,3656.1
"12617",1405000,"Powiat grodziski",2009,1991.8
"12618",1406000,"Powiat grójecki",2009,8137.8
"12619",1407000,"Powiat kozienicki",2009,9285.9
"12620",1408000,"Powiat legionowski",2009,2853.9
"12621",1409000,"Powiat lipski",2009,7748.6
"12622",1410000,"Powiat łosicki",2009,8353.1
"12623",1411000,"Powiat makowski",2009,15495
"12624",1412000,"Powiat miński",2009,14944.4
"12625",1413000,"Powiat mławski",2009,10527.4
"12626",1414000,"Powiat nowodworski",2009,2728.6
"12627",1415000,"Powiat ostrołęcki",2009,27535.7
"12628",1416000,"Powiat ostrowski",2009,12219.5
"12629",1417000,"Powiat otwocki",2009,11224.1
"12630",1418000,"Powiat piaseczyński",2009,3775.2
"12631",1419000,"Powiat płocki",2009,8179.3
"12632",1420000,"Powiat płoński",2009,8774.5
"12633",1421000,"Powiat pruszkowski",2009,694.7
"12634",1422000,"Powiat przasnyski",2009,13734.6
"12635",1423000,"Powiat przysuski",2009,13237
"12636",1424000,"Powiat pułtuski",2009,4007.7
"12637",1425000,"Powiat radomski",2009,10171.1
"12638",1426000,"Powiat siedlecki",2009,21142.8
"12639",1427000,"Powiat sierpecki",2009,4730.5
"12640",1428000,"Powiat sochaczewski",2009,3156.8
"12641",1429000,"Powiat sokołowski",2009,19053.6
"12642",1430000,"Powiat szydłowiecki",2009,4386.2
"12643",1431000,"Powiat warszawski",2009,NA
"12644",1432000,"Powiat warszawski zachodni",2009,1008
"12645",1433000,"Powiat węgrowski",2009,19186.2
"12646",1434000,"Powiat wołomiński",2009,14752.9
"12647",1435000,"Powiat wyszkowski",2009,7012.8
"12648",1436000,"Powiat zwoleński",2009,4980.7
"12649",1437000,"Powiat żuromiński",2009,7186.5
"12650",1438000,"Powiat żyrardowski",2009,3285
"12651",1461000,"Powiat m.Ostrołęka",2009,246.9
"12652",1462000,"Powiat m.Płock",2009,337.2
"12653",1463000,"Powiat m.Radom",2009,445.9
"12654",1464000,"Powiat m.Siedlce",2009,42.7
"12655",1465000,"Powiat m. st. Warszawa",2009,3171.3
"12656",1601000,"Powiat brzeski",2009,430.9
"12657",1602000,"Powiat głubczycki",2009,684.7
"12658",1603000,"Powiat kędzierzyńsko-kozielski",2009,424.5
"12659",1604000,"Powiat kluczborski",2009,657
"12660",1605000,"Powiat krapkowicki",2009,526.6
"12661",1606000,"Powiat namysłowski",2009,398.4
"12662",1607000,"Powiat nyski",2009,1379.9
"12663",1608000,"Powiat oleski",2009,4441.2
"12664",1609000,"Powiat opolski",2009,2399.8
"12665",1610000,"Powiat prudnicki",2009,218.4
"12666",1611000,"Powiat strzelecki",2009,1369.9
"12667",1661000,"Powiat m.Opole",2009,84.2
"12668",1801000,"Powiat bieszczadzki",2009,2352.8
"12669",1802000,"Powiat brzozowski",2009,4534.7
"12670",1803000,"Powiat dębicki",2009,7866
"12671",1804000,"Powiat jarosławski",2009,2820.6
"12672",1805000,"Powiat jasielski",2009,8313.4
"12673",1806000,"Powiat kolbuszowski",2009,7569.7
"12674",1807000,"Powiat krośnieński",2009,5802.6
"12675",1808000,"Powiat leżajski",2009,6634.4
"12676",1809000,"Powiat lubaczowski",2009,11779
"12677",1810000,"Powiat łańcucki",2009,2614.7
"12678",1811000,"Powiat mielecki",2009,4791
"12679",1812000,"Powiat niżański",2009,11546.2
"12680",1813000,"Powiat przemyski",2009,7033.3
"12681",1814000,"Powiat przeworski",2009,3651.9
"12682",1815000,"Powiat ropczycko-sędziszowski",2009,6526.8
"12683",1816000,"Powiat rzeszowski",2009,8537.8
"12684",1817000,"Powiat sanocki",2009,8069.5
"12685",1818000,"Powiat stalowowolski",2009,8503
"12686",1819000,"Powiat strzyżowski",2009,7591.8
"12687",1820000,"Powiat tarnobrzeski",2009,2528.8
"12688",1821000,"Powiat leski",2009,3993.9
"12689",1861000,"Powiat m.Krosno",2009,24.2
"12690",1862000,"Powiat m.Przemyśl",2009,114.1
"12691",1863000,"Powiat m.Rzeszów",2009,197
"12692",1864000,"Powiat m.Tarnobrzeg",2009,324
"12693",2001000,"Powiat augustowski",2009,11049.4
"12694",2002000,"Powiat białostocki",2009,28947.4
"12695",2003000,"Powiat bielski",2009,16090.1
"12696",2004000,"Powiat grajewski",2009,8884.4
"12697",2005000,"Powiat hajnowski",2009,10764.2
"12698",2006000,"Powiat kolneński",2009,11162.6
"12699",2007000,"Powiat łomżyński",2009,17486.5
"12700",2008000,"Powiat moniecki",2009,13571.4
"12701",2009000,"Powiat sejneński",2009,5308.3
"12702",2010000,"Powiat siemiatycki",2009,21829.7
"12703",2011000,"Powiat sokólski",2009,16365.1
"12704",2012000,"Powiat suwalski",2009,7753.2
"12705",2013000,"Powiat wysokomazowiecki",2009,18934
"12706",2014000,"Powiat zambrowski",2009,9523.7
"12707",2061000,"Powiat m.Białystok",2009,414
"12708",2062000,"Powiat m.Łomża",2009,33.2
"12709",2063000,"Powiat m.Suwałki",2009,159
"12710",2201000,"Powiat bytowski",2009,12351.1
"12711",2202000,"Powiat chojnicki",2009,11253.7
"12712",2203000,"Powiat człuchowski",2009,1152.6
"12713",2204000,"Powiat gdański",2009,935.6
"12714",2205000,"Powiat kartuski",2009,9797.5
"12715",2206000,"Powiat kościerski",2009,14186.2
"12716",2207000,"Powiat kwidzyński",2009,971.6
"12717",2208000,"Powiat lęborski",2009,928.5
"12718",2209000,"Powiat malborski",2009,89.1
"12719",2210000,"Powiat nowodworski",2009,42.5
"12720",2211000,"Powiat pucki",2009,1708
"12721",2212000,"Powiat słupski",2009,1404.1
"12722",2213000,"Powiat starogardzki",2009,8927
"12723",2214000,"Powiat tczewski",2009,1306.5
"12724",2215000,"Powiat wejherowski",2009,7427.8
"12725",2216000,"Powiat sztumski",2009,972
"12726",2261000,"Powiat m.Gdańsk",2009,1157.1
"12727",2262000,"Powiat m.Gdynia",2009,584.7
"12728",2263000,"Powiat m.Słupsk",2009,191.8
"12729",2264000,"Powiat m.Sopot",2009,194.1
"12730",2401000,"Powiat będziński",2009,3305.1
"12731",2402000,"Powiat bielski",2009,2997.2
"12732",2403000,"Powiat cieszyński",2009,8088.8
"12733",2404000,"Powiat częstochowski",2009,10119.3
"12734",2405000,"Powiat gliwicki",2009,709.3
"12735",2406000,"Powiat kłobucki",2009,5669.6
"12736",2407000,"Powiat lubliniecki",2009,2365.3
"12737",2408000,"Powiat mikołowski",2009,281.4
"12738",2409000,"Powiat myszkowski",2009,5531.4
"12739",2410000,"Powiat pszczyński",2009,561.3
"12740",2411000,"Powiat raciborski",2009,563.8
"12741",2412000,"Powiat rybnicki",2009,723
"12742",2413000,"Powiat tarnogórski",2009,1034.6
"12743",2414000,"Powiat bieruńsko-lędziński",2009,310.2
"12744",2415000,"Powiat wodzisławski",2009,841
"12745",2416000,"Powiat zawierciański",2009,14871.9
"12746",2417000,"Powiat żywiecki",2009,19015
"12747",2461000,"Powiat m.Bielsko-Biała",2009,849.1
"12748",2464000,"Powiat m.Częstochowa",2009,160
"12749",2465000,"Powiat m.Dąbrowa Górnicza",2009,1063.7
"12750",2466000,"Powiat m.Gliwice",2009,211.2
"12751",2467000,"Powiat m.Jastrzębie-Zdrój",2009,285
"12752",2468000,"Powiat m.Jaworzno",2009,937.4
"12753",2469000,"Powiat m.Katowice",2009,129.1
"12754",2470000,"Powiat m.Mysłowice",2009,24
"12755",2471000,"Powiat m.Piekary Śląskie",2009,5.6
"12756",2472000,"Powiat m.Ruda Śląska",2009,38.4
"12757",2473000,"Powiat m.Rybnik",2009,384.5
"12758",2475000,"Powiat m.Sosnowiec",2009,481.9
"12759",2477000,"Powiat m.Tychy",2009,122.9
"12760",2478000,"Powiat m.Zabrze",2009,465.1
"12761",2479000,"Powiat m.Żory",2009,222.6
"12762",2601000,"Powiat buski",2009,5210.5
"12763",2602000,"Powiat jędrzejowski",2009,8433.5
"12764",2603000,"Powiat kazimierski",2009,586
"12765",2604000,"Powiat kielecki",2009,17171.1
"12766",2605000,"Powiat konecki",2009,17349.7
"12767",2606000,"Powiat opatowski",2009,8531
"12768",2607000,"Powiat ostrowiecki",2009,4371.5
"12769",2608000,"Powiat pińczowski",2009,2140.2
"12770",2609000,"Powiat sandomierski",2009,2287.6
"12771",2610000,"Powiat skarżyski",2009,3294.2
"12772",2611000,"Powiat starachowicki",2009,1126.7
"12773",2612000,"Powiat staszowski",2009,6268.9
"12774",2613000,"Powiat włoszczowski",2009,14089.2
"12775",2661000,"Powiat m.Kielce",2009,471.2
"12776",2801000,"Powiat bartoszycki",2009,1814.7
"12777",2802000,"Powiat braniewski",2009,1145.6
"12778",2803000,"Powiat działdowski",2009,3470
"12779",2804000,"Powiat elbląski",2009,1699.4
"12780",2805000,"Powiat ełcki",2009,2925.3
"12781",2806000,"Powiat giżycki",2009,1675.9
"12782",2807000,"Powiat iławski",2009,2368.6
"12783",2808000,"Powiat kętrzyński",2009,1068.8
"12784",2809000,"Powiat lidzbarski",2009,1068
"12785",2810000,"Powiat mrągowski",2009,2166.9
"12786",2811000,"Powiat nidzicki",2009,2614.6
"12787",2812000,"Powiat nowomiejski",2009,3118.4
"12788",2813000,"Powiat olecki",2009,1826.9
"12789",2814000,"Powiat olsztyński",2009,5223.3
"12790",2815000,"Powiat ostródzki",2009,2869.3
"12791",2816000,"Powiat piski",2009,2127.4
"12792",2817000,"Powiat szczycieński",2009,4317
"12793",2818000,"Powiat gołdapski",2009,3043.9
"12794",2819000,"Powiat węgorzewski",2009,915.5
"12795",2861000,"Powiat m.Elbląg",2009,546.1
"12796",2862000,"Powiat m.Olsztyn",2009,1483.5
"12797",3001000,"Powiat chodzieski",2009,1195
"12798",3002000,"Powiat czarnkowsko-trzcianecki",2009,5972.4
"12799",3003000,"Powiat gnieźnieński",2009,1617.6
"12800",3004000,"Powiat gostyński",2009,792.7
"12801",3005000,"Powiat grodziski",2009,1161.1
"12802",3006000,"Powiat jarociński",2009,864.9
"12803",3007000,"Powiat kaliski",2009,5955.4
"12804",3008000,"Powiat kępiński",2009,1118
"12805",3009000,"Powiat kolski",2009,3120.4
"12806",3010000,"Powiat koniński",2009,6230.1
"12807",3011000,"Powiat kościański",2009,1318
"12808",3012000,"Powiat krotoszyński",2009,806
"12809",3013000,"Powiat leszczyński",2009,2335.9
"12810",3014000,"Powiat międzychodzki",2009,2437
"12811",3015000,"Powiat nowotomyski",2009,3347.4
"12812",3016000,"Powiat obornicki",2009,1404.7
"12813",3017000,"Powiat ostrowski",2009,2116.9
"12814",3018000,"Powiat ostrzeszowski",2009,8560.4
"12815",3019000,"Powiat pilski",2009,2078
"12816",3020000,"Powiat pleszewski",2009,2583.6
"12817",3021000,"Powiat poznański",2009,2668.5
"12818",3022000,"Powiat rawicki",2009,1045.1
"12819",3023000,"Powiat słupecki",2009,2640.1
"12820",3024000,"Powiat szamotulski",2009,1586.4
"12821",3025000,"Powiat średzki",2009,1397.6
"12822",3026000,"Powiat śremski",2009,1383.5
"12823",3027000,"Powiat turecki",2009,9275.1
"12824",3028000,"Powiat wągrowiecki",2009,2219.1
"12825",3029000,"Powiat wolsztyński",2009,2575.1
"12826",3030000,"Powiat wrzesiński",2009,1370.8
"12827",3031000,"Powiat złotowski",2009,2388.5
"12828",3061000,"Powiat m.Kalisz",2009,199.4
"12829",3062000,"Powiat m.Konin",2009,99
"12830",3063000,"Powiat m.Leszno",2009,68.8
"12831",3064000,"Powiat m.Poznań",2009,2387
"12832",3201000,"Powiat białogardzki",2009,1011.5
"12833",3202000,"Powiat choszczeński",2009,455.7
"12834",3203000,"Powiat drawski",2009,1646.4
"12835",3204000,"Powiat goleniowski",2009,533.5
"12836",3205000,"Powiat gryficki",2009,443.3
"12837",3206000,"Powiat gryfiński",2009,550.3
"12838",3207000,"Powiat kamieński",2009,631.7
"12839",3208000,"Powiat kołobrzeski",2009,764.4
"12840",3209000,"Powiat koszaliński",2009,1714.8
"12841",3210000,"Powiat myśliborski",2009,440.7
"12842",3211000,"Powiat policki",2009,181.9
"12843",3212000,"Powiat pyrzycki",2009,435.1
"12844",3213000,"Powiat sławieński",2009,852.5
"12845",3214000,"Powiat stargardzki",2009,1315
"12846",3215000,"Powiat szczecinecki",2009,1771
"12847",3216000,"Powiat świdwiński",2009,1280.7
"12848",3217000,"Powiat wałecki",2009,715.4
"12849",3218000,"Powiat łobeski",2009,528.3
"12850",3261000,"Powiat m.Koszalin",2009,97.2
"12851",3262000,"Powiat m.Szczecin",2009,2536.9
"12852",3263000,"Powiat m.Świnoujście",2009,131.4
"12853",201000,"Powiat bolesławiecki",2010,745.8
"12854",202000,"Powiat dzierżoniowski",2010,258.7
"12855",203000,"Powiat głogowski",2010,447.4
"12856",204000,"Powiat górowski",2010,576.9
"12857",205000,"Powiat jaworski",2010,711.3
"12858",206000,"Powiat jeleniogórski",2010,1791.1
"12859",207000,"Powiat kamiennogórski",2010,438.6
"12860",208000,"Powiat kłodzki",2010,4843.8
"12861",209000,"Powiat legnicki",2010,661.5
"12862",210000,"Powiat lubański",2010,414.7
"12863",211000,"Powiat lubiński",2010,439.8
