"","Kod","Nazwa","rok","Muzea_zwiedzajacy_muzea_i_oddzialy_na_10_tys_mieszkancow_osoba"
"14970",2807000,"Powiat iławski",2014,0
"14971",2808000,"Powiat kętrzyński",2014,5639
"14972",2809000,"Powiat lidzbarski",2014,7984
"14973",2810000,"Powiat mrągowski",2014,1738
"14974",2812000,"Powiat nowomiejski",2014,0
"14975",2814000,"Powiat olsztyński",2014,7779
"14976",2815000,"Powiat ostródzki",2014,4319
"14977",2816000,"Powiat piski",2014,3769
"14978",2817000,"Powiat szczycieński",2014,1156
"14979",2819000,"Powiat węgorzewski",2014,2672
"14980",2861000,"Powiat m.Elbląg",2014,1512
"14981",2862000,"Powiat m.Olsztyn",2014,3684
"14982",3002000,"Powiat czarnkowsko-trzcianecki",2014,907
"14983",3003000,"Powiat gnieźnieński",2014,12485
"14984",3004000,"Powiat gostyński",2014,1283
"14985",3005000,"Powiat grodziski",2014,4291
"14986",3006000,"Powiat jarociński",2014,4216
"14987",3007000,"Powiat kaliski",2014,1619
"14988",3008000,"Powiat kępiński",2014,177
"14989",3009000,"Powiat kolski",2014,2921
"14990",3010000,"Powiat koniński",2014,217
"14991",3011000,"Powiat kościański",2014,954
"14992",3012000,"Powiat krotoszyński",2014,963
"14993",3014000,"Powiat międzychodzki",2014,4129
"14994",3015000,"Powiat nowotomyski",2014,1141
"14995",3016000,"Powiat obornicki",2014,2473
"14996",3017000,"Powiat ostrowski",2014,1184
"14997",3018000,"Powiat ostrzeszowski",2014,1382
"14998",3019000,"Powiat pilski",2014,2211
"14999",3020000,"Powiat pleszewski",2014,12465
"15000",3021000,"Powiat poznański",2014,4293
"15001",3022000,"Powiat rawicki",2014,1339
"15002",3023000,"Powiat słupecki",2014,728
"15003",3024000,"Powiat szamotulski",2014,2274
"15004",3025000,"Powiat średzki",2014,2661
"15005",3026000,"Powiat śremski",2014,103
"15006",3027000,"Powiat turecki",2014,1150
"15007",3028000,"Powiat wągrowiecki",2014,672
"15008",3029000,"Powiat wolsztyński",2014,4167
"15009",3030000,"Powiat wrzesiński",2014,3166
"15010",3031000,"Powiat złotowski",2014,630
"15011",3061000,"Powiat m.Kalisz",2014,3820
"15012",3062000,"Powiat m.Konin",2014,1997
"15013",3063000,"Powiat m.Leszno",2014,2574
"15014",3064000,"Powiat m.Poznań",2014,5226
"15015",3201000,"Powiat białogardzki",2014,0
"15016",3205000,"Powiat gryficki",2014,1007
"15017",3206000,"Powiat gryfiński",2014,86
"15018",3207000,"Powiat kamieński",2014,8004
"15019",3208000,"Powiat kołobrzeski",2014,15936
"15020",3210000,"Powiat myśliborski",2014,861
"15021",3211000,"Powiat policki",2014,315
"15022",3213000,"Powiat sławieński",2014,8777
"15023",3214000,"Powiat stargardzki",2014,1708
"15024",3215000,"Powiat szczecinecki",2014,1015
"15025",3216000,"Powiat świdwiński",2014,0
"15026",3217000,"Powiat wałecki",2014,2656
"15027",3218000,"Powiat łobeski",2014,55
"15028",3261000,"Powiat m.Koszalin",2014,1191
"15029",3262000,"Powiat m.Szczecin",2014,3561
"15030",3263000,"Powiat m.Świnoujście",2014,10253
"15031",201000,"Powiat bolesławiecki",2015,3444
"15032",202000,"Powiat dzierżoniowski",2015,233
"15033",203000,"Powiat głogowski",2015,1480
"15034",205000,"Powiat jaworski",2015,11941
"15035",206000,"Powiat jeleniogórski",2015,11757
"15036",207000,"Powiat kamiennogórski",2015,1996
"15037",208000,"Powiat kłodzki",2015,9219
"15038",209000,"Powiat legnicki",2015,621
"15039",210000,"Powiat lubański",2015,1096
"15040",211000,"Powiat lubiński",2015,0
"15041",212000,"Powiat lwówecki",2015,4062
"15042",214000,"Powiat oleśnicki",2015,718
"15043",218000,"Powiat średzki",2015,632
"15044",219000,"Powiat świdnicki",2015,5390
"15045",220000,"Powiat trzebnicki",2015,0
"15046",221000,"Powiat wałbrzyski",2015,0
"15047",223000,"Powiat wrocławski",2015,942
"15048",224000,"Powiat ząbkowicki",2015,429
"15049",225000,"Powiat zgorzelecki",2015,274
"15050",261000,"Powiat m.Jelenia Góra",2015,8506
"15051",262000,"Powiat m.Legnica",2015,2766
"15052",263000,"Powiat m.Wałbrzych do 2002",2015,NA
"15053",264000,"Powiat m.Wrocław",2015,19301
"15054",265000,"Powiat m.Wałbrzych od 2013",2015,2511
"15055",401000,"Powiat aleksandrowski",2015,547
"15056",402000,"Powiat brodnicki",2015,5217
"15057",403000,"Powiat bydgoski",2015,117
"15058",404000,"Powiat chełmiński",2015,2163
"15059",405000,"Powiat golubsko-dobrzyński",2015,8875
"15060",407000,"Powiat inowrocławski",2015,1198
"15061",409000,"Powiat mogileński",2015,427
"15062",410000,"Powiat nakielski",2015,1604
"15063",412000,"Powiat rypiński",2015,1597
"15064",413000,"Powiat sępoleński",2015,0
"15065",415000,"Powiat toruński",2015,960
"15066",416000,"Powiat tucholski",2015,1419
"15067",417000,"Powiat wąbrzeski",2015,23
"15068",418000,"Powiat włocławski",2015,3278
"15069",419000,"Powiat żniński",2015,47583
"15070",461000,"Powiat m.Bydgoszcz",2015,3078
"15071",462000,"Powiat m.Grudziądz",2015,3752
"15072",463000,"Powiat m.Toruń",2015,18731
"15073",464000,"Powiat m.Włocławek",2015,1579
"15074",601000,"Powiat bialski",2015,437
"15075",602000,"Powiat biłgorajski",2015,639
"15076",604000,"Powiat hrubieszowski",2015,1123
"15077",605000,"Powiat janowski",2015,1741
"15078",606000,"Powiat krasnostawski",2015,551
"15079",607000,"Powiat kraśnicki",2015,135
"15080",608000,"Powiat lubartowski",2015,23569
"15081",609000,"Powiat lubelski",2015,376
"15082",610000,"Powiat łęczyński",2015,0
"15083",611000,"Powiat łukowski",2015,1896
"15084",612000,"Powiat opolski",2015,214
"15085",613000,"Powiat parczewski",2015,728
"15086",614000,"Powiat puławski",2015,12288
"15087",616000,"Powiat rycki",2015,4728
"15088",618000,"Powiat tomaszowski",2015,4075
"15089",619000,"Powiat włodawski",2015,17018
"15090",620000,"Powiat zamojski",2015,0
"15091",661000,"Powiat m.Biała Podlaska",2015,2891
"15092",662000,"Powiat m.Chełm",2015,6320
"15093",663000,"Powiat m.Lublin",2015,12662
"15094",664000,"Powiat m.Zamość",2015,15060
"15095",801000,"Powiat gorzowski",2015,1227
"15096",803000,"Powiat międzyrzecki",2015,10810
"15097",804000,"Powiat nowosolski",2015,88
"15098",805000,"Powiat słubicki",2015,0
"15099",806000,"Powiat strzelecko-drezdenecki",2015,1130
"15100",807000,"Powiat sulęciński",2015,692
"15101",808000,"Powiat świebodziński",2015,1346
"15102",809000,"Powiat zielonogórski",2015,3221
"15103",810000,"Powiat żagański",2015,1415
"15104",811000,"Powiat żarski",2015,306
"15105",812000,"Powiat wschowski",2015,2197
"15106",861000,"Powiat m.Gorzów Wielkopolski",2015,2887
"15107",862000,"Powiat m.Zielona Góra",2015,4483
"15108",1001000,"Powiat bełchatowski",2015,221
"15109",1002000,"Powiat kutnowski",2015,4878
"15110",1003000,"Powiat łaski",2015,331
"15111",1004000,"Powiat łęczycki",2015,7071
"15112",1005000,"Powiat łowicki",2015,27352
"15113",1006000,"Powiat łódzki wschodni",2015,0
"15114",1007000,"Powiat opoczyński",2015,735
"15115",1008000,"Powiat pabianicki",2015,1024
"15116",1010000,"Powiat piotrkowski",2015,350
"15117",1011000,"Powiat poddębicki",2015,757
"15118",1012000,"Powiat radomszczański",2015,1403
"15119",1013000,"Powiat rawski",2015,1048
"15120",1014000,"Powiat sieradzki",2015,1787
"15121",1015000,"Powiat skierniewicki",2015,1050
"15122",1016000,"Powiat tomaszowski",2015,6808
"15123",1017000,"Powiat wieluński",2015,2424
"15124",1018000,"Powiat wieruszowski",2015,0
"15125",1019000,"Powiat zduńskowolski",2015,1512
"15126",1020000,"Powiat zgierski",2015,556
"15127",1021000,"Powiat brzeziński",2015,3303
"15128",1061000,"Powiat m.Łódź",2015,8326
"15129",1062000,"Powiat m.Piotrków Trybunalski",2015,2934
"15130",1063000,"Powiat m.Skierniewice",2015,0
"15131",1201000,"Powiat bocheński",2015,5163
"15132",1202000,"Powiat brzeski",2015,942
"15133",1203000,"Powiat chrzanowski",2015,6690
"15134",1204000,"Powiat dąbrowski",2015,6482
"15135",1205000,"Powiat gorlicki",2015,6968
"15136",1206000,"Powiat krakowski",2015,254
"15137",1207000,"Powiat limanowski",2015,708
"15138",1208000,"Powiat miechowski",2015,1188
"15139",1209000,"Powiat myślenicki",2015,1752
"15140",1210000,"Powiat nowosądecki",2015,1311
"15141",1211000,"Powiat nowotarski",2015,17665
"15142",1212000,"Powiat olkuski",2015,500
"15143",1213000,"Powiat oświęcimski",2015,112755
"15144",1214000,"Powiat proszowicki",2015,385
"15145",1215000,"Powiat suski",2015,2380
"15146",1216000,"Powiat tarnowski",2015,1154
"15147",1217000,"Powiat tatrzański",2015,34547
"15148",1218000,"Powiat wadowicki",2015,15701
"15149",1219000,"Powiat wielicki",2015,108421
"15150",1261000,"Powiat m.Kraków",2015,58142
"15151",1262000,"Powiat m.Nowy Sącz",2015,16172
"15152",1263000,"Powiat m.Tarnów",2015,5548
"15153",1402000,"Powiat ciechanowski",2015,7536
"15154",1403000,"Powiat garwoliński",2015,145
"15155",1405000,"Powiat grodziski",2015,427
"15156",1406000,"Powiat grójecki",2015,780
"15157",1407000,"Powiat kozienicki",2015,1545
"15158",1408000,"Powiat legionowski",2015,1741
"15159",1410000,"Powiat łosicki",2015,0
"15160",1411000,"Powiat makowski",2015,54
"15161",1412000,"Powiat miński",2015,1965
"15162",1413000,"Powiat mławski",2015,1186
"15163",1414000,"Powiat nowodworski",2015,3372
"15164",1415000,"Powiat ostrołęcki",2015,1624
"15165",1416000,"Powiat ostrowski",2015,0
"15166",1417000,"Powiat otwocki",2015,941
"15167",1418000,"Powiat piaseczyński",2015,482
"15168",1419000,"Powiat płocki",2015,551
"15169",1421000,"Powiat pruszkowski",2015,1457
"15170",1422000,"Powiat przasnyski",2015,1110
"15171",1423000,"Powiat przysuski",2015,805
"15172",1424000,"Powiat pułtuski",2015,1804
"15173",1425000,"Powiat radomski",2015,555
"15174",1426000,"Powiat siedlecki",2015,72
"15175",1427000,"Powiat sierpecki",2015,11233
"15176",1428000,"Powiat sochaczewski",2015,29787
"15177",1429000,"Powiat sokołowski",2015,10109
"15178",1430000,"Powiat szydłowiecki",2015,3312
"15179",1431000,"Powiat warszawski",2015,NA
"15180",1432000,"Powiat warszawski zachodni",2015,58
"15181",1433000,"Powiat węgrowski",2015,4101
"15182",1434000,"Powiat wołomiński",2015,392
"15183",1435000,"Powiat wyszkowski",2015,0
"15184",1436000,"Powiat zwoleński",2015,8552
"15185",1437000,"Powiat żuromiński",2015,455
"15186",1438000,"Powiat żyrardowski",2015,1630
"15187",1461000,"Powiat m.Ostrołęka",2015,2253
"15188",1462000,"Powiat m.Płock",2015,7179
"15189",1463000,"Powiat m.Radom",2015,3332
"15190",1464000,"Powiat m.Siedlce",2015,1547
"15191",1465000,"Powiat m. st. Warszawa",2015,49198
"15192",1601000,"Powiat brzeski",2015,6423
"15193",1602000,"Powiat głubczycki",2015,589
"15194",1603000,"Powiat kędzierzyńsko-kozielski",2015,315
"15195",1604000,"Powiat kluczborski",2015,1053
"15196",1606000,"Powiat namysłowski",2015,0
"15197",1607000,"Powiat nyski",2015,1275
"15198",1608000,"Powiat oleski",2015,1529
"15199",1609000,"Powiat opolski",2015,103
"15200",1610000,"Powiat prudnicki",2015,3034
"15201",1611000,"Powiat strzelecki",2015,695
"15202",1661000,"Powiat m.Opole",2015,9554
"15203",1801000,"Powiat bieszczadzki",2015,182353
"15204",1802000,"Powiat brzozowski",2015,782
"15205",1803000,"Powiat dębicki",2015,1799
"15206",1804000,"Powiat jarosławski",2015,458
"15207",1805000,"Powiat jasielski",2015,3328
"15208",1806000,"Powiat kolbuszowski",2015,5652
"15209",1807000,"Powiat krośnieński",2015,6963
"15210",1808000,"Powiat leżajski",2015,946
"15211",1809000,"Powiat lubaczowski",2015,4036
"15212",1810000,"Powiat łańcucki",2015,42787
"15213",1811000,"Powiat mielecki",2015,789
"15214",1813000,"Powiat przemyski",2015,6488
"15215",1814000,"Powiat przeworski",2015,1040
"15216",1816000,"Powiat rzeszowski",2015,28
"15217",1817000,"Powiat sanocki",2015,21092
"15218",1818000,"Powiat stalowowolski",2015,2280
"15219",1819000,"Powiat strzyżowski",2015,1305
"15220",1820000,"Powiat tarnobrzeski",2015,7607
"15221",1821000,"Powiat leski",2015,1718
"15222",1861000,"Powiat m.Krosno",2015,3755
"15223",1862000,"Powiat m.Przemyśl",2015,6151
"15224",1863000,"Powiat m.Rzeszów",2015,4423
"15225",1864000,"Powiat m.Tarnobrzeg",2015,2408
"15226",2001000,"Powiat augustowski",2015,868
"15227",2002000,"Powiat białostocki",2015,15242
"15228",2003000,"Powiat bielski",2015,2809
"15229",2005000,"Powiat hajnowski",2015,3205
"15230",2007000,"Powiat łomżyński",2015,8225
"15231",2009000,"Powiat sejneński",2015,3669
"15232",2010000,"Powiat siemiatycki",2015,2044
"15233",2011000,"Powiat sokólski",2015,595
"15234",2013000,"Powiat wysokomazowiecki",2015,12352
"15235",2061000,"Powiat m.Białystok",2015,3352
"15236",2062000,"Powiat m.Łomża",2015,4279
"15237",2063000,"Powiat m.Suwałki",2015,4309
"15238",2201000,"Powiat bytowski",2015,5051
"15239",2202000,"Powiat chojnicki",2015,471
"15240",2203000,"Powiat człuchowski",2015,5356
"15241",2205000,"Powiat kartuski",2015,3107
"15242",2206000,"Powiat kościerski",2015,24363
"15243",2207000,"Powiat kwidzyński",2015,2685
"15244",2208000,"Powiat lęborski",2015,1890
"15245",2209000,"Powiat malborski",2015,84790
"15246",2210000,"Powiat nowodworski",2015,29831
"15247",2211000,"Powiat pucki",2015,14597
"15248",2212000,"Powiat słupski",2015,8817
"15249",2213000,"Powiat starogardzki",2015,1166
"15250",2214000,"Powiat tczewski",2015,4706
"15251",2215000,"Powiat wejherowski",2015,2371
"15252",2216000,"Powiat sztumski",2015,356
"15253",2261000,"Powiat m.Gdańsk",2015,14674
"15254",2262000,"Powiat m.Gdynia",2015,13731
"15255",2263000,"Powiat m.Słupsk",2015,2144
"15256",2264000,"Powiat m.Sopot",2015,11070
"15257",2401000,"Powiat będziński",2015,4122
"15258",2402000,"Powiat bielski",2015,389
"15259",2403000,"Powiat cieszyński",2015,2933
"15260",2404000,"Powiat częstochowski",2015,819
"15261",2405000,"Powiat gliwicki",2015,1477
"15262",2407000,"Powiat lubliniecki",2015,0
"15263",2408000,"Powiat mikołowski",2015,0
"15264",2410000,"Powiat pszczyński",2015,21698
"15265",2411000,"Powiat raciborski",2015,1233
"15266",2413000,"Powiat tarnogórski",2015,5052
"15267",2414000,"Powiat bieruńsko-lędziński",2015,0
"15268",2415000,"Powiat wodzisławski",2015,347
"15269",2417000,"Powiat żywiecki",2015,8894
"15270",2461000,"Powiat m.Bielsko-Biała",2015,1486
"15271",2462000,"Powiat m.Bytom",2015,892
"15272",2463000,"Powiat m.Chorzów",2015,7383
"15273",2464000,"Powiat m.Częstochowa",2015,2002
"15274",2465000,"Powiat m.Dąbrowa Górnicza",2015,1154
"15275",2466000,"Powiat m.Gliwice",2015,3370
"15276",2468000,"Powiat m.Jaworzno",2015,963
"15277",2469000,"Powiat m.Katowice",2015,15376
"15278",2470000,"Powiat m.Mysłowice",2015,2589
"15279",2472000,"Powiat m.Ruda Śląska",2015,425
"15280",2473000,"Powiat m.Rybnik",2015,1237
"15281",2474000,"Powiat m.Siemianowice Śląskie",2015,549
"15282",2475000,"Powiat m.Sosnowiec",2015,926
"15283",2476000,"Powiat m.Świętochłowice",2015,3496
"15284",2477000,"Powiat m.Tychy",2015,3783
"15285",2478000,"Powiat m.Zabrze",2015,6870
"15286",2479000,"Powiat m.Żory",2015,4568
"15287",2601000,"Powiat buski",2015,917
"15288",2602000,"Powiat jędrzejowski",2015,2133
"15289",2604000,"Powiat kielecki",2015,10198
"15290",2605000,"Powiat konecki",2015,757
"15291",2606000,"Powiat opatowski",2015,176
"15292",2607000,"Powiat ostrowiecki",2015,4927
"15293",2608000,"Powiat pińczowski",2015,1928
"15294",2609000,"Powiat sandomierski",2015,8930
"15295",2610000,"Powiat skarżyski",2015,7517
"15296",2611000,"Powiat starachowicki",2015,2367
"15297",2612000,"Powiat staszowski",2015,2258
"15298",2661000,"Powiat m.Kielce",2015,14145
"15299",2801000,"Powiat bartoszycki",2015,201
"15300",2802000,"Powiat braniewski",2015,33736
"15301",2803000,"Powiat działdowski",2015,2245
"15302",2805000,"Powiat ełcki",2015,3597
"15303",2806000,"Powiat giżycki",2015,176
"15304",2807000,"Powiat iławski",2015,0
"15305",2808000,"Powiat kętrzyński",2015,5211
"15306",2809000,"Powiat lidzbarski",2015,9485
"15307",2810000,"Powiat mrągowski",2015,3582
"15308",2812000,"Powiat nowomiejski",2015,0
"15309",2814000,"Powiat olsztyński",2015,7553
"15310",2815000,"Powiat ostródzki",2015,16034
"15311",2816000,"Powiat piski",2015,4722
"15312",2817000,"Powiat szczycieński",2015,1065
"15313",2819000,"Powiat węgorzewski",2015,3459
"15314",2861000,"Powiat m.Elbląg",2015,2486
"15315",2862000,"Powiat m.Olsztyn",2015,4581
"15316",3002000,"Powiat czarnkowsko-trzcianecki",2015,621
"15317",3003000,"Powiat gnieźnieński",2015,10543
"15318",3004000,"Powiat gostyński",2015,1347
"15319",3005000,"Powiat grodziski",2015,4400
"15320",3006000,"Powiat jarociński",2015,4073
"15321",3007000,"Powiat kaliski",2015,1482
"15322",3008000,"Powiat kępiński",2015,375
"15323",3009000,"Powiat kolski",2015,3287
"15324",3010000,"Powiat koniński",2015,216
"15325",3011000,"Powiat kościański",2015,1098
"15326",3012000,"Powiat krotoszyński",2015,913
"15327",3014000,"Powiat międzychodzki",2015,1888
"15328",3015000,"Powiat nowotomyski",2015,1584
"15329",3016000,"Powiat obornicki",2015,2256
"15330",3017000,"Powiat ostrowski",2015,2773
"15331",3018000,"Powiat ostrzeszowski",2015,1209
"15332",3019000,"Powiat pilski",2015,2165
"15333",3020000,"Powiat pleszewski",2015,14061
"15334",3021000,"Powiat poznański",2015,5544
"15335",3022000,"Powiat rawicki",2015,596
"15336",3023000,"Powiat słupecki",2015,506
"15337",3024000,"Powiat szamotulski",2015,2748
"15338",3025000,"Powiat średzki",2015,3244
"15339",3026000,"Powiat śremski",2015,69
"15340",3027000,"Powiat turecki",2015,1358
"15341",3028000,"Powiat wągrowiecki",2015,706
"15342",3029000,"Powiat wolsztyński",2015,9908
"15343",3030000,"Powiat wrzesiński",2015,3624
"15344",3031000,"Powiat złotowski",2015,587
"15345",3061000,"Powiat m.Kalisz",2015,1942
"15346",3062000,"Powiat m.Konin",2015,1902
"15347",3063000,"Powiat m.Leszno",2015,2710
"15348",3064000,"Powiat m.Poznań",2015,5900
"15349",3201000,"Powiat białogardzki",2015,0
"15350",3205000,"Powiat gryficki",2015,1038
"15351",3206000,"Powiat gryfiński",2015,394
"15352",3207000,"Powiat kamieński",2015,9380
"15353",3208000,"Powiat kołobrzeski",2015,17184
"15354",3210000,"Powiat myśliborski",2015,566
"15355",3211000,"Powiat policki",2015,508
"15356",3213000,"Powiat sławieński",2015,15953
"15357",3214000,"Powiat stargardzki",2015,2569
"15358",3215000,"Powiat szczecinecki",2015,1228
"15359",3216000,"Powiat świdwiński",2015,0
"15360",3217000,"Powiat wałecki",2015,3522
"15361",3218000,"Powiat łobeski",2015,50
"15362",3261000,"Powiat m.Koszalin",2015,1376
"15363",3262000,"Powiat m.Szczecin",2015,4022
"15364",3263000,"Powiat m.Świnoujście",2015,20447
"15365",201000,"Powiat bolesławiecki",2016,3689
"15366",202000,"Powiat dzierżoniowski",2016,310
"15367",203000,"Powiat głogowski",2016,1451
"15368",205000,"Powiat jaworski",2016,16126
"15369",206000,"Powiat jeleniogórski",2016,11441
"15370",207000,"Powiat kamiennogórski",2016,1423
"15371",208000,"Powiat kłodzki",2016,9959
"15372",209000,"Powiat legnicki",2016,1786
"15373",210000,"Powiat lubański",2016,647
"15374",211000,"Powiat lubiński",2016,9
"15375",212000,"Powiat lwówecki",2016,2865
"15376",214000,"Powiat oleśnicki",2016,1057
"15377",218000,"Powiat średzki",2016,817
"15378",219000,"Powiat świdnicki",2016,7950
"15379",220000,"Powiat trzebnicki",2016,37
"15380",221000,"Powiat wałbrzyski",2016,0
"15381",223000,"Powiat wrocławski",2016,887
"15382",224000,"Powiat ząbkowicki",2016,343
"15383",225000,"Powiat zgorzelecki",2016,303
"15384",261000,"Powiat m.Jelenia Góra",2016,14631
"15385",262000,"Powiat m.Legnica",2016,3690
"15386",263000,"Powiat m.Wałbrzych do 2002",2016,NA
"15387",264000,"Powiat m.Wrocław",2016,19719
"15388",265000,"Powiat m.Wałbrzych od 2013",2016,3121
"15389",401000,"Powiat aleksandrowski",2016,437
"15390",402000,"Powiat brodnicki",2016,5536
"15391",403000,"Powiat bydgoski",2016,177
