"","Kod","Nazwa","rok","EMISJA_ZANIECZYSZCZEN_POWIETRZA_Z_ZAKLADOW_SZCZEGOLNIE_UCIAZLIWYCH_CTAB_ogolem_tr"
"7665",1212000,"Powiat olkuski",2016,297548
"7666",1213000,"Powiat oświęcimski",2016,518945
"7667",1214000,"Powiat proszowicki",2016,3324
"7668",1215000,"Powiat suski",2016,18126
"7669",1216000,"Powiat tarnowski",2016,45053
"7670",1217000,"Powiat tatrzański",2016,3737
"7671",1218000,"Powiat wadowicki",2016,83378
"7672",1219000,"Powiat wielicki",2016,12666
"7673",1261000,"Powiat m.Kraków",2016,4441006
"7674",1262000,"Powiat m.Nowy Sącz",2016,69487
"7675",1263000,"Powiat m.Tarnów",2016,990978
"7676",1401000,"Powiat białobrzeski",2016,7625
"7677",1402000,"Powiat ciechanowski",2016,353366
"7678",1403000,"Powiat garwoliński",2016,27542
"7679",1404000,"Powiat gostyniński",2016,24721
"7680",1405000,"Powiat grodziski",2016,1341
"7681",1406000,"Powiat grójecki",2016,97033
"7682",1407000,"Powiat kozienicki",2016,12061304
"7683",1408000,"Powiat legionowski",2016,65264
"7684",1409000,"Powiat lipski",2016,4918
"7685",1410000,"Powiat łosicki",2016,19491
"7686",1411000,"Powiat makowski",2016,1199
"7687",1412000,"Powiat miński",2016,84156
"7688",1413000,"Powiat mławski",2016,11032
"7689",1414000,"Powiat nowodworski",2016,54839
"7690",1415000,"Powiat ostrołęcki",2016,11563
"7691",1416000,"Powiat ostrowski",2016,132955
"7692",1417000,"Powiat otwocki",2016,12673
"7693",1418000,"Powiat piaseczyński",2016,8085
"7694",1419000,"Powiat płocki",2016,5988
"7695",1420000,"Powiat płoński",2016,56462
"7696",1421000,"Powiat pruszkowski",2016,132144
"7697",1422000,"Powiat przasnyski",2016,20675
"7698",1423000,"Powiat przysuski",2016,23346
"7699",1424000,"Powiat pułtuski",2016,14422
"7700",1425000,"Powiat radomski",2016,31343
"7701",1426000,"Powiat siedlecki",2016,10203
"7702",1427000,"Powiat sierpecki",2016,38763
"7703",1428000,"Powiat sochaczewski",2016,62883
"7704",1429000,"Powiat sokołowski",2016,33827
"7705",1430000,"Powiat szydłowiecki",2016,11993
"7706",1431000,"Powiat warszawski",2016,NA
"7707",1432000,"Powiat warszawski zachodni",2016,2055
"7708",1433000,"Powiat węgrowski",2016,11692
"7709",1434000,"Powiat wołomiński",2016,42276
"7710",1435000,"Powiat wyszkowski",2016,53348
"7711",1436000,"Powiat zwoleński",2016,4327
"7712",1437000,"Powiat żuromiński",2016,10411
"7713",1438000,"Powiat żyrardowski",2016,45479
"7714",1461000,"Powiat m.Ostrołęka",2016,2674357
"7715",1462000,"Powiat m.Płock",2016,6330173
"7716",1463000,"Powiat m.Radom",2016,268532
"7717",1464000,"Powiat m.Siedlce",2016,164413
"7718",1465000,"Powiat m. st. Warszawa",2016,5743078
"7719",1601000,"Powiat brzeski",2016,100934
"7720",1602000,"Powiat głubczycki",2016,9085
"7721",1603000,"Powiat kędzierzyńsko-kozielski",2016,1332632
"7722",1604000,"Powiat kluczborski",2016,47560
"7723",1605000,"Powiat krapkowicki",2016,3497968
"7724",1606000,"Powiat namysłowski",2016,24796
"7725",1607000,"Powiat nyski",2016,191629
"7726",1608000,"Powiat oleski",2016,23921
"7727",1609000,"Powiat opolski",2016,6449956
"7728",1610000,"Powiat prudnicki",2016,19464
"7729",1611000,"Powiat strzelecki",2016,153318
"7730",1661000,"Powiat m.Opole",2016,529125
"7731",1801000,"Powiat bieszczadzki",2016,12875
"7732",1802000,"Powiat brzozowski",2016,1207
"7733",1803000,"Powiat dębicki",2016,82265
"7734",1804000,"Powiat jarosławski",2016,167751
"7735",1805000,"Powiat jasielski",2016,166305
"7736",1806000,"Powiat kolbuszowski",2016,58671
"7737",1807000,"Powiat krośnieński",2016,40072
"7738",1808000,"Powiat leżajski",2016,376051
"7739",1809000,"Powiat lubaczowski",2016,669
"7740",1810000,"Powiat łańcucki",2016,29957
"7741",1811000,"Powiat mielecki",2016,316254
"7742",1812000,"Powiat niżański",2016,0
"7743",1813000,"Powiat przemyski",2016,1049
"7744",1814000,"Powiat przeworski",2016,3842
"7745",1815000,"Powiat ropczycko-sędziszowski",2016,68266
"7746",1816000,"Powiat rzeszowski",2016,17219
"7747",1817000,"Powiat sanocki",2016,64297
"7748",1818000,"Powiat stalowowolski",2016,646860
"7749",1819000,"Powiat strzyżowski",2016,6
"7750",1820000,"Powiat tarnobrzeski",2016,23606
"7751",1821000,"Powiat leski",2016,53
"7752",1861000,"Powiat m.Krosno",2016,103388
"7753",1862000,"Powiat m.Przemyśl",2016,122442
"7754",1863000,"Powiat m.Rzeszów",2016,434497
"7755",1864000,"Powiat m.Tarnobrzeg",2016,68472
"7756",2001000,"Powiat augustowski",2016,41744
"7757",2002000,"Powiat białostocki",2016,243613
"7758",2003000,"Powiat bielski",2016,33027
"7759",2004000,"Powiat grajewski",2016,293420
"7760",2005000,"Powiat hajnowski",2016,66785
"7761",2006000,"Powiat kolneński",2016,20190
"7762",2007000,"Powiat łomżyński",2016,19676
"7763",2008000,"Powiat moniecki",2016,29290
"7764",2009000,"Powiat sejneński",2016,5047
"7765",2010000,"Powiat siemiatycki",2016,15933
"7766",2011000,"Powiat sokólski",2016,19074
"7767",2012000,"Powiat suwalski",2016,0
"7768",2013000,"Powiat wysokomazowiecki",2016,66903
"7769",2014000,"Powiat zambrowski",2016,236186
"7770",2061000,"Powiat m.Białystok",2016,869633
"7771",2062000,"Powiat m.Łomża",2016,96191
"7772",2063000,"Powiat m.Suwałki",2016,151374
"7773",2201000,"Powiat bytowski",2016,38914
"7774",2202000,"Powiat chojnicki",2016,31365
"7775",2203000,"Powiat człuchowski",2016,20439
"7776",2204000,"Powiat gdański",2016,2913
"7777",2205000,"Powiat kartuski",2016,12076
"7778",2206000,"Powiat kościerski",2016,47679
"7779",2207000,"Powiat kwidzyński",2016,1953447
"7780",2208000,"Powiat lęborski",2016,137703
"7781",2209000,"Powiat malborski",2016,116348
"7782",2210000,"Powiat nowodworski",2016,9442
"7783",2211000,"Powiat pucki",2016,7485
"7784",2212000,"Powiat słupski",2016,27610
"7785",2213000,"Powiat starogardzki",2016,219961
"7786",2214000,"Powiat tczewski",2016,104192
"7787",2215000,"Powiat wejherowski",2016,77394
"7788",2216000,"Powiat sztumski",2016,40904
"7789",2261000,"Powiat m.Gdańsk",2016,3141267
"7790",2262000,"Powiat m.Gdynia",2016,699114
"7791",2263000,"Powiat m.Słupsk",2016,131395
"7792",2264000,"Powiat m.Sopot",2016,6810
"7793",2401000,"Powiat będziński",2016,2641879
"7794",2402000,"Powiat bielski",2016,426127
"7795",2403000,"Powiat cieszyński",2016,100080
"7796",2404000,"Powiat częstochowski",2016,436870
"7797",2405000,"Powiat gliwicki",2016,149557
"7798",2406000,"Powiat kłobucki",2016,23006
"7799",2407000,"Powiat lubliniecki",2016,28289
"7800",2408000,"Powiat mikołowski",2016,4145355
"7801",2409000,"Powiat myszkowski",2016,23383
"7802",2410000,"Powiat pszczyński",2016,292088
"7803",2411000,"Powiat raciborski",2016,99836
"7804",2412000,"Powiat rybnicki",2016,73911
"7805",2413000,"Powiat tarnogórski",2016,461237
"7806",2414000,"Powiat bieruńsko-lędziński",2016,76192
"7807",2415000,"Powiat wodzisławski",2016,396743
"7808",2416000,"Powiat zawierciański",2016,243111
"7809",2417000,"Powiat żywiecki",2016,69825
"7810",2461000,"Powiat m.Bielsko-Biała",2016,251492
"7811",2462000,"Powiat m.Bytom",2016,300155
"7812",2463000,"Powiat m.Chorzów",2016,1698317
"7813",2464000,"Powiat m.Częstochowa",2016,929402
"7814",2465000,"Powiat m.Dąbrowa Górnicza",2016,9732218
"7815",2466000,"Powiat m.Gliwice",2016,461060
"7816",2467000,"Powiat m.Jastrzębie-Zdrój",2016,413482
"7817",2468000,"Powiat m.Jaworzno",2016,5508572
"7818",2469000,"Powiat m.Katowice",2016,907008
"7819",2470000,"Powiat m.Mysłowice",2016,131627
"7820",2471000,"Powiat m.Piekary Śląskie",2016,70831
"7821",2472000,"Powiat m.Ruda Śląska",2016,216633
"7822",2473000,"Powiat m.Rybnik",2016,7372232
"7823",2474000,"Powiat m.Siemianowice Śląskie",2016,24001
"7824",2475000,"Powiat m.Sosnowiec",2016,134812
"7825",2476000,"Powiat m.Świętochłowice",2016,42891
"7826",2477000,"Powiat m.Tychy",2016,419875
"7827",2478000,"Powiat m.Zabrze",2016,291176
"7828",2479000,"Powiat m.Żory",2016,74970
"7829",2601000,"Powiat buski",2016,23461
"7830",2602000,"Powiat jędrzejowski",2016,1074687
"7831",2603000,"Powiat kazimierski",2016,2581
"7832",2604000,"Powiat kielecki",2016,1577142
"7833",2605000,"Powiat konecki",2016,181372
"7834",2606000,"Powiat opatowski",2016,1777089
"7835",2607000,"Powiat ostrowiecki",2016,327137
"7836",2608000,"Powiat pińczowski",2016,81754
"7837",2609000,"Powiat sandomierski",2016,139416
"7838",2610000,"Powiat skarżyski",2016,66808
"7839",2611000,"Powiat starachowicki",2016,128158
"7840",2612000,"Powiat staszowski",2016,7816521
"7841",2613000,"Powiat włoszczowski",2016,507353
"7842",2661000,"Powiat m.Kielce",2016,324091
"7843",2801000,"Powiat bartoszycki",2016,24584
"7844",2802000,"Powiat braniewski",2016,31221
"7845",2803000,"Powiat działdowski",2016,26713
"7846",2804000,"Powiat elbląski",2016,40663
"7847",2805000,"Powiat ełcki",2016,133200
"7848",2806000,"Powiat giżycki",2016,44350
"7849",2807000,"Powiat iławski",2016,82547
"7850",2808000,"Powiat kętrzyński",2016,28611
"7851",2809000,"Powiat lidzbarski",2016,44003
"7852",2810000,"Powiat mrągowski",2016,55799
"7853",2811000,"Powiat nidzicki",2016,30366
"7854",2812000,"Powiat nowomiejski",2016,7516
"7855",2813000,"Powiat olecki",2016,25962
"7856",2814000,"Powiat olsztyński",2016,36748
"7857",2815000,"Powiat ostródzki",2016,100691
"7858",2816000,"Powiat piski",2016,80589
"7859",2817000,"Powiat szczycieński",2016,70091
"7860",2819000,"Powiat węgorzewski",2016,3479
"7861",2861000,"Powiat m.Elbląg",2016,314995
"7862",2862000,"Powiat m.Olsztyn",2016,408019
"7863",3001000,"Powiat chodzieski",2016,13384
"7864",3002000,"Powiat czarnkowsko-trzcianecki",2016,260667
"7865",3003000,"Powiat gnieźnieński",2016,122669
"7866",3004000,"Powiat gostyński",2016,136718
"7867",3005000,"Powiat grodziski",2016,136
"7868",3006000,"Powiat jarociński",2016,13280
"7869",3007000,"Powiat kaliski",2016,49689
"7870",3008000,"Powiat kępiński",2016,12216
"7871",3009000,"Powiat kolski",2016,71946
"7872",3010000,"Powiat koniński",2016,48915
"7873",3011000,"Powiat kościański",2016,0
"7874",3012000,"Powiat krotoszyński",2016,34932
"7875",3013000,"Powiat leszczyński",2016,10668
"7876",3014000,"Powiat międzychodzki",2016,75015
"7877",3015000,"Powiat nowotomyski",2016,61078
"7878",3017000,"Powiat ostrowski",2016,106143
"7879",3018000,"Powiat ostrzeszowski",2016,20355
"7880",3019000,"Powiat pilski",2016,158690
"7881",3020000,"Powiat pleszewski",2016,0
"7882",3021000,"Powiat poznański",2016,31035
"7883",3022000,"Powiat rawicki",2016,46230
"7884",3023000,"Powiat słupecki",2016,27249
"7885",3024000,"Powiat szamotulski",2016,194951
"7886",3025000,"Powiat średzki",2016,83649
"7887",3026000,"Powiat śremski",2016,28194
"7888",3027000,"Powiat turecki",2016,3469336
"7889",3028000,"Powiat wągrowiecki",2016,5191
"7890",3029000,"Powiat wolsztyński",2016,16899
"7891",3030000,"Powiat wrzesiński",2016,34083
"7892",3031000,"Powiat złotowski",2016,27046
"7893",3061000,"Powiat m.Kalisz",2016,106560
"7894",3062000,"Powiat m.Konin",2016,8566643
"7895",3063000,"Powiat m.Leszno",2016,85574
"7896",3064000,"Powiat m.Poznań",2016,1507892
"7897",3201000,"Powiat białogardzki",2016,149593
"7898",3202000,"Powiat choszczeński",2016,8622
"7899",3203000,"Powiat drawski",2016,22665
"7900",3204000,"Powiat goleniowski",2016,33888
"7901",3205000,"Powiat gryficki",2016,1255
"7902",3206000,"Powiat gryfiński",2016,4507276
"7903",3207000,"Powiat kamieński",2016,307
"7904",3208000,"Powiat kołobrzeski",2016,80160
"7905",3209000,"Powiat koszaliński",2016,18845
"7906",3210000,"Powiat myśliborski",2016,118477
"7907",3211000,"Powiat policki",2016,1452877
"7908",3212000,"Powiat pyrzycki",2016,273
"7909",3213000,"Powiat sławieński",2016,20756
"7910",3214000,"Powiat stargardzki",2016,136522
"7911",3215000,"Powiat szczecinecki",2016,301999
"7912",3216000,"Powiat świdwiński",2016,17250
"7913",3217000,"Powiat wałecki",2016,32847
"7914",3218000,"Powiat łobeski",2016,18617
"7915",3261000,"Powiat m.Koszalin",2016,120075
"7916",3262000,"Powiat m.Szczecin",2016,1327756
"7917",3263000,"Powiat m.Świnoujście",2016,63748
"7918",201000,"Powiat bolesławiecki",2017,41232
"7919",202000,"Powiat dzierżoniowski",2017,26808
"7920",203000,"Powiat głogowski",2017,1055111
"7921",204000,"Powiat górowski",2017,3704
"7922",205000,"Powiat jaworski",2017,27634
"7923",206000,"Powiat jeleniogórski",2017,59168
"7924",207000,"Powiat kamiennogórski",2017,18610
"7925",208000,"Powiat kłodzki",2017,42915
"7926",209000,"Powiat legnicki",2017,22359
"7927",210000,"Powiat lubański",2017,22602
"7928",211000,"Powiat lubiński",2017,169253
"7929",212000,"Powiat lwówecki",2017,7459
"7930",213000,"Powiat milicki",2017,0
"7931",214000,"Powiat oleśnicki",2017,33835
"7932",215000,"Powiat oławski",2017,69543
"7933",216000,"Powiat polkowicki",2017,197300
"7934",217000,"Powiat strzeliński",2017,85656
"7935",218000,"Powiat średzki",2017,51726
"7936",219000,"Powiat świdnicki",2017,147163
"7937",220000,"Powiat trzebnicki",2017,609
"7938",221000,"Powiat wałbrzyski",2017,1524
"7939",222000,"Powiat wołowski",2017,209695
"7940",223000,"Powiat wrocławski",2017,515874
"7941",224000,"Powiat ząbkowicki",2017,0
"7942",225000,"Powiat zgorzelecki",2017,7147234
"7943",226000,"Powiat złotoryjski",2017,17165
"7944",261000,"Powiat m.Jelenia Góra",2017,96388
"7945",262000,"Powiat m.Legnica",2017,419937
"7946",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"7947",264000,"Powiat m.Wrocław",2017,1246083
"7948",265000,"Powiat m.Wałbrzych od 2013",2017,292755
"7949",401000,"Powiat aleksandrowski",2017,8319
"7950",402000,"Powiat brodnicki",2017,43134
"7951",403000,"Powiat bydgoski",2017,75131
"7952",404000,"Powiat chełmiński",2017,3451
"7953",405000,"Powiat golubsko-dobrzyński",2017,12157
"7954",406000,"Powiat grudziądzki",2017,3679
"7955",407000,"Powiat inowrocławski",2017,2512045
"7956",408000,"Powiat lipnowski",2017,26210
"7957",409000,"Powiat mogileński",2017,31975
"7958",410000,"Powiat nakielski",2017,70755
"7959",411000,"Powiat radziejowski",2017,24223
"7960",412000,"Powiat rypiński",2017,28051
"7961",414000,"Powiat świecki",2017,2382960
"7962",415000,"Powiat toruński",2017,67531
"7963",416000,"Powiat tucholski",2017,0
"7964",417000,"Powiat wąbrzeski",2017,12180
"7965",418000,"Powiat włocławski",2017,133960
"7966",419000,"Powiat żniński",2017,1377115
"7967",461000,"Powiat m.Bydgoszcz",2017,825874
"7968",462000,"Powiat m.Grudziądz",2017,161668
"7969",463000,"Powiat m.Toruń",2017,259814
"7970",464000,"Powiat m.Włocławek",2017,1718247
"7971",601000,"Powiat bialski",2017,25454
"7972",602000,"Powiat biłgorajski",2017,15424
"7973",603000,"Powiat chełmski",2017,128848
"7974",604000,"Powiat hrubieszowski",2017,89672
"7975",605000,"Powiat janowski",2017,3506
"7976",606000,"Powiat krasnostawski",2017,160595
"7977",607000,"Powiat kraśnicki",2017,54860
"7978",608000,"Powiat lubartowski",2017,37491
"7979",609000,"Powiat lubelski",2017,40711
"7980",610000,"Powiat łęczyński",2017,49228
"7981",611000,"Powiat łukowski",2017,58584
"7982",612000,"Powiat opolski",2017,46858
"7983",613000,"Powiat parczewski",2017,14364
"7984",614000,"Powiat puławski",2017,1726635
"7985",615000,"Powiat radzyński",2017,39032
"7986",616000,"Powiat rycki",2017,44108
"7987",617000,"Powiat świdnicki",2017,73331
"7988",618000,"Powiat tomaszowski",2017,19431
"7989",619000,"Powiat włodawski",2017,39047
"7990",620000,"Powiat zamojski",2017,55595
"7991",661000,"Powiat m.Biała Podlaska",2017,67884
"7992",662000,"Powiat m.Chełm",2017,1402950
"7993",663000,"Powiat m.Lublin",2017,792210
"7994",664000,"Powiat m.Zamość",2017,83906
"7995",801000,"Powiat gorzowski",2017,350902
"7996",802000,"Powiat krośnieński",2017,52928
"7997",803000,"Powiat międzyrzecki",2017,36530
"7998",804000,"Powiat nowosolski",2017,18689
"7999",805000,"Powiat słubicki",2017,15409
"8000",806000,"Powiat strzelecko-drezdenecki",2017,70587
"8001",807000,"Powiat sulęciński",2017,9733
"8002",808000,"Powiat świebodziński",2017,23119
"8003",809000,"Powiat zielonogórski",2017,121072
"8004",810000,"Powiat żagański",2017,81636
"8005",811000,"Powiat żarski",2017,374857
"8006",812000,"Powiat wschowski",2017,422
"8007",861000,"Powiat m.Gorzów Wielkopolski",2017,470245
"8008",862000,"Powiat m.Zielona Góra",2017,568074
"8009",1001000,"Powiat bełchatowski",2017,37794370
"8010",1002000,"Powiat kutnowski",2017,130347
"8011",1003000,"Powiat łaski",2017,13522
"8012",1004000,"Powiat łęczycki",2017,0
"8013",1005000,"Powiat łowicki",2017,67488
"8014",1006000,"Powiat łódzki wschodni",2017,12812
"8015",1007000,"Powiat opoczyński",2017,168246
"8016",1008000,"Powiat pabianicki",2017,63990
"8017",1009000,"Powiat pajęczański",2017,1600289
"8018",1010000,"Powiat piotrkowski",2017,12234
"8019",1012000,"Powiat radomszczański",2017,97856
"8020",1013000,"Powiat rawski",2017,3743
"8021",1014000,"Powiat sieradzki",2017,97326
"8022",1015000,"Powiat skierniewicki",2017,1575
"8023",1016000,"Powiat tomaszowski",2017,339714
"8024",1017000,"Powiat wieluński",2017,54622
"8025",1018000,"Powiat wieruszowski",2017,123205
"8026",1019000,"Powiat zduńskowolski",2017,86996
"8027",1020000,"Powiat zgierski",2017,267437
"8028",1021000,"Powiat brzeziński",2017,12046
"8029",1061000,"Powiat m.Łódź",2017,2052662
"8030",1062000,"Powiat m.Piotrków Trybunalski",2017,117134
"8031",1063000,"Powiat m.Skierniewice",2017,91744
"8032",1201000,"Powiat bocheński",2017,79814
"8033",1202000,"Powiat brzeski",2017,25191
"8034",1203000,"Powiat chrzanowski",2017,1719745
"8035",1205000,"Powiat gorlicki",2017,49698
"8036",1206000,"Powiat krakowski",2017,1529694
"8037",1207000,"Powiat limanowski",2017,16680
"8038",1208000,"Powiat miechowski",2017,19199
"8039",1209000,"Powiat myślenicki",2017,11972
"8040",1210000,"Powiat nowosądecki",2017,3074
"8041",1211000,"Powiat nowotarski",2017,15793
"8042",1212000,"Powiat olkuski",2017,318199
"8043",1213000,"Powiat oświęcimski",2017,650131
"8044",1214000,"Powiat proszowicki",2017,3318
"8045",1215000,"Powiat suski",2017,17206
"8046",1216000,"Powiat tarnowski",2017,65497
"8047",1217000,"Powiat tatrzański",2017,4232
"8048",1218000,"Powiat wadowicki",2017,80665
"8049",1219000,"Powiat wielicki",2017,13676
"8050",1261000,"Powiat m.Kraków",2017,5087968
"8051",1262000,"Powiat m.Nowy Sącz",2017,73355
"8052",1263000,"Powiat m.Tarnów",2017,1142734
"8053",1401000,"Powiat białobrzeski",2017,4624
"8054",1402000,"Powiat ciechanowski",2017,357682
"8055",1403000,"Powiat garwoliński",2017,27952
"8056",1404000,"Powiat gostyniński",2017,24563
"8057",1405000,"Powiat grodziski",2017,1364
"8058",1406000,"Powiat grójecki",2017,112623
"8059",1407000,"Powiat kozienicki",2017,12190698
"8060",1408000,"Powiat legionowski",2017,69538
"8061",1409000,"Powiat lipski",2017,4420
"8062",1410000,"Powiat łosicki",2017,29994
"8063",1411000,"Powiat makowski",2017,1428
"8064",1412000,"Powiat miński",2017,84744
"8065",1413000,"Powiat mławski",2017,10105
"8066",1414000,"Powiat nowodworski",2017,55347
"8067",1415000,"Powiat ostrołęcki",2017,11460
"8068",1416000,"Powiat ostrowski",2017,133649
"8069",1417000,"Powiat otwocki",2017,13241
"8070",1418000,"Powiat piaseczyński",2017,10692
"8071",1419000,"Powiat płocki",2017,1894
"8072",1420000,"Powiat płoński",2017,67726
"8073",1421000,"Powiat pruszkowski",2017,134165
"8074",1422000,"Powiat przasnyski",2017,24987
"8075",1423000,"Powiat przysuski",2017,24323
"8076",1424000,"Powiat pułtuski",2017,14300
"8077",1425000,"Powiat radomski",2017,13019
"8078",1426000,"Powiat siedlecki",2017,11764
"8079",1427000,"Powiat sierpecki",2017,37865
"8080",1428000,"Powiat sochaczewski",2017,64314
"8081",1429000,"Powiat sokołowski",2017,29744
