"","Kod","Nazwa","rok","BEZROBOCIE_w_proc_ludnosci_aktywnej_zawodowo_proc"
"29768",1213000,"Powiat oświęcimski",2013,4.7
"29769",1214000,"Powiat proszowicki",2013,5.3
"29770",1215000,"Powiat suski",2013,4.3
"29771",1216000,"Powiat tarnowski",2013,5.5
"29772",1217000,"Powiat tatrzański",2013,6.3
"29773",1218000,"Powiat wadowicki",2013,5
"29774",1219000,"Powiat wielicki",2013,4.3
"29775",1261000,"Powiat m.Kraków",2013,2.2
"29776",1262000,"Powiat m.Nowy Sącz",2013,3.7
"29777",1263000,"Powiat m.Tarnów",2013,4
"29778",1401000,"Powiat białobrzeski",2013,7.2
"29779",1402000,"Powiat ciechanowski",2013,6.5
"29780",1403000,"Powiat garwoliński",2013,7.3
"29781",1404000,"Powiat gostyniński",2013,10.8
"29782",1405000,"Powiat grodziski",2013,1.9
"29783",1406000,"Powiat grójecki",2013,2.8
"29784",1407000,"Powiat kozienicki",2013,8.9
"29785",1408000,"Powiat legionowski",2013,6
"29786",1409000,"Powiat lipski",2013,6.3
"29787",1410000,"Powiat łosicki",2013,4.4
"29788",1411000,"Powiat makowski",2013,14.1
"29789",1412000,"Powiat miński",2013,4.4
"29790",1413000,"Powiat mławski",2013,5.9
"29791",1414000,"Powiat nowodworski",2013,4.5
"29792",1415000,"Powiat ostrołęcki",2013,9.4
"29793",1416000,"Powiat ostrowski",2013,8.7
"29794",1417000,"Powiat otwocki",2013,2.6
"29795",1418000,"Powiat piaseczyński",2013,3.1
"29796",1419000,"Powiat płocki",2013,7.7
"29797",1420000,"Powiat płoński",2013,8
"29798",1421000,"Powiat pruszkowski",2013,3.3
"29799",1422000,"Powiat przasnyski",2013,7.9
"29800",1423000,"Powiat przysuski",2013,15.3
"29801",1424000,"Powiat pułtuski",2013,12
"29802",1425000,"Powiat radomski",2013,15.2
"29803",1426000,"Powiat siedlecki",2013,5
"29804",1427000,"Powiat sierpecki",2013,12.5
"29805",1428000,"Powiat sochaczewski",2013,4.2
"29806",1429000,"Powiat sokołowski",2013,4.7
"29807",1430000,"Powiat szydłowiecki",2013,20.1
"29808",1432000,"Powiat warszawski zachodni",2013,2.4
"29809",1433000,"Powiat węgrowski",2013,6.9
"29810",1434000,"Powiat wołomiński",2013,7.1
"29811",1435000,"Powiat wyszkowski",2013,4.2
"29812",1436000,"Powiat zwoleński",2013,10.1
"29813",1437000,"Powiat żuromiński",2013,11.4
"29814",1438000,"Powiat żyrardowski",2013,6.9
"29815",1461000,"Powiat m.Ostrołęka",2013,8.1
"29816",1462000,"Powiat m.Płock",2013,5.3
"29817",1463000,"Powiat m.Radom",2013,10.9
"29818",1464000,"Powiat m.Siedlce",2013,4.9
"29819",1465000,"Powiat m. st. Warszawa",2013,2
"29820",1601000,"Powiat brzeski",2013,7.6
"29821",1602000,"Powiat głubczycki",2013,6.9
"29822",1603000,"Powiat kędzierzyńsko-kozielski",2013,5.3
"29823",1604000,"Powiat kluczborski",2013,4.4
"29824",1605000,"Powiat krapkowicki",2013,3
"29825",1606000,"Powiat namysłowski",2013,6.9
"29826",1607000,"Powiat nyski",2013,4.9
"29827",1608000,"Powiat oleski",2013,3
"29828",1609000,"Powiat opolski",2013,4.8
"29829",1610000,"Powiat prudnicki",2013,7.7
"29830",1611000,"Powiat strzelecki",2013,2.4
"29831",1661000,"Powiat m.Opole",2013,2.3
"29832",1801000,"Powiat bieszczadzki",2013,9.1
"29833",1802000,"Powiat brzozowski",2013,12.4
"29834",1803000,"Powiat dębicki",2013,5.5
"29835",1804000,"Powiat jarosławski",2013,9
"29836",1805000,"Powiat jasielski",2013,8.7
"29837",1806000,"Powiat kolbuszowski",2013,7.3
"29838",1807000,"Powiat krośnieński",2013,6.7
"29839",1808000,"Powiat leżajski",2013,8.4
"29840",1809000,"Powiat lubaczowski",2013,4.8
"29841",1810000,"Powiat łańcucki",2013,8.6
"29842",1811000,"Powiat mielecki",2013,4.8
"29843",1812000,"Powiat niżański",2013,11.2
"29844",1813000,"Powiat przemyski",2013,9.4
"29845",1814000,"Powiat przeworski",2013,8.3
"29846",1815000,"Powiat ropczycko-sędziszowski",2013,9.5
"29847",1816000,"Powiat rzeszowski",2013,6.1
"29848",1817000,"Powiat sanocki",2013,5.5
"29849",1818000,"Powiat stalowowolski",2013,6.1
"29850",1819000,"Powiat strzyżowski",2013,11.8
"29851",1820000,"Powiat tarnobrzeski",2013,5.5
"29852",1821000,"Powiat leski",2013,9.4
"29853",1861000,"Powiat m.Krosno",2013,2.9
"29854",1862000,"Powiat m.Przemyśl",2013,9.8
"29855",1863000,"Powiat m.Rzeszów",2013,3.6
"29856",1864000,"Powiat m.Tarnobrzeg",2013,5.5
"29857",2001000,"Powiat augustowski",2013,9.5
"29858",2002000,"Powiat białostocki",2013,8.2
"29859",2003000,"Powiat bielski",2013,3.4
"29860",2004000,"Powiat grajewski",2013,10.1
"29861",2005000,"Powiat hajnowski",2013,4.7
"29862",2006000,"Powiat kolneński",2013,9.7
"29863",2007000,"Powiat łomżyński",2013,5.7
"29864",2008000,"Powiat moniecki",2013,6.9
"29865",2009000,"Powiat sejneński",2013,8.4
"29866",2010000,"Powiat siemiatycki",2013,4.2
"29867",2011000,"Powiat sokólski",2013,8.7
"29868",2012000,"Powiat suwalski",2013,3.3
"29869",2013000,"Powiat wysokomazowiecki",2013,3.4
"29870",2014000,"Powiat zambrowski",2013,7.1
"29871",2061000,"Powiat m.Białystok",2013,6.1
"29872",2062000,"Powiat m.Łomża",2013,7
"29873",2063000,"Powiat m.Suwałki",2013,3.8
"29874",2201000,"Powiat bytowski",2013,9.5
"29875",2202000,"Powiat chojnicki",2013,7.9
"29876",2203000,"Powiat człuchowski",2013,9.2
"29877",2204000,"Powiat gdański",2013,3.5
"29878",2205000,"Powiat kartuski",2013,2.6
"29879",2206000,"Powiat kościerski",2013,4.9
"29880",2207000,"Powiat kwidzyński",2013,6.7
"29881",2208000,"Powiat lęborski",2013,7.9
"29882",2209000,"Powiat malborski",2013,9.7
"29883",2210000,"Powiat nowodworski",2013,11.5
"29884",2211000,"Powiat pucki",2013,3.5
"29885",2212000,"Powiat słupski",2013,8.3
"29886",2213000,"Powiat starogardzki",2013,6.4
"29887",2214000,"Powiat tczewski",2013,4
"29888",2215000,"Powiat wejherowski",2013,5.3
"29889",2216000,"Powiat sztumski",2013,8.2
"29890",2261000,"Powiat m.Gdańsk",2013,2.4
"29891",2262000,"Powiat m.Gdynia",2013,1.9
"29892",2263000,"Powiat m.Słupsk",2013,4.6
"29893",2264000,"Powiat m.Sopot",2013,1.4
"29894",2401000,"Powiat będziński",2013,6
"29895",2402000,"Powiat bielski",2013,4
"29896",2403000,"Powiat cieszyński",2013,3.8
"29897",2404000,"Powiat częstochowski",2013,8.6
"29898",2405000,"Powiat gliwicki",2013,3.6
"29899",2406000,"Powiat kłobucki",2013,5.1
"29900",2407000,"Powiat lubliniecki",2013,5.5
"29901",2408000,"Powiat mikołowski",2013,2.9
"29902",2409000,"Powiat myszkowski",2013,8
"29903",2410000,"Powiat pszczyński",2013,1.9
"29904",2411000,"Powiat raciborski",2013,2.5
"29905",2412000,"Powiat rybnicki",2013,3.9
"29906",2413000,"Powiat tarnogórski",2013,4.7
"29907",2414000,"Powiat bieruńsko-lędziński",2013,1.6
"29908",2415000,"Powiat wodzisławski",2013,3.5
"29909",2416000,"Powiat zawierciański",2013,6.9
"29910",2417000,"Powiat żywiecki",2013,6.5
"29911",2461000,"Powiat m.Bielsko-Biała",2013,2.3
"29912",2462000,"Powiat m.Bytom",2013,8.6
"29913",2463000,"Powiat m.Chorzów",2013,4
"29914",2464000,"Powiat m.Częstochowa",2013,5.8
"29915",2465000,"Powiat m.Dąbrowa Górnicza",2013,4.4
"29916",2466000,"Powiat m.Gliwice",2013,2.5
"29917",2467000,"Powiat m.Jastrzębie-Zdrój",2013,2.9
"29918",2468000,"Powiat m.Jaworzno",2013,2.8
"29919",2469000,"Powiat m.Katowice",2013,2
"29920",2470000,"Powiat m.Mysłowice",2013,2.8
"29921",2471000,"Powiat m.Piekary Śląskie",2013,6.1
"29922",2472000,"Powiat m.Ruda Śląska",2013,2.3
"29923",2473000,"Powiat m.Rybnik",2013,2.4
"29924",2474000,"Powiat m.Siemianowice Śląskie",2013,3.6
"29925",2475000,"Powiat m.Sosnowiec",2013,4.9
"29926",2476000,"Powiat m.Świętochłowice",2013,6
"29927",2477000,"Powiat m.Tychy",2013,2.1
"29928",2478000,"Powiat m.Zabrze",2013,4.9
"29929",2479000,"Powiat m.Żory",2013,2.2
"29930",2601000,"Powiat buski",2013,2.8
"29931",2602000,"Powiat jędrzejowski",2013,6.5
"29932",2603000,"Powiat kazimierski",2013,6
"29933",2604000,"Powiat kielecki",2013,6.8
"29934",2605000,"Powiat konecki",2013,8.4
"29935",2606000,"Powiat opatowski",2013,11.4
"29936",2607000,"Powiat ostrowiecki",2013,8.1
"29937",2608000,"Powiat pińczowski",2013,4.4
"29938",2609000,"Powiat sandomierski",2013,5.6
"29939",2610000,"Powiat skarżyski",2013,11.1
"29940",2611000,"Powiat starachowicki",2013,7.7
"29941",2612000,"Powiat staszowski",2013,3.5
"29942",2613000,"Powiat włoszczowski",2013,6.4
"29943",2661000,"Powiat m.Kielce",2013,4.4
"29944",2801000,"Powiat bartoszycki",2013,11.9
"29945",2802000,"Powiat braniewski",2013,13.3
"29946",2803000,"Powiat działdowski",2013,12.4
"29947",2804000,"Powiat elbląski",2013,12.4
"29948",2805000,"Powiat ełcki",2013,10.2
"29949",2806000,"Powiat giżycki",2013,4.9
"29950",2807000,"Powiat iławski",2013,2.6
"29951",2808000,"Powiat kętrzyński",2013,9.1
"29952",2809000,"Powiat lidzbarski",2013,9.6
"29953",2810000,"Powiat mrągowski",2013,6.1
"29954",2811000,"Powiat nidzicki",2013,5.4
"29955",2812000,"Powiat nowomiejski",2013,9.7
"29956",2813000,"Powiat olecki",2013,10
"29957",2814000,"Powiat olsztyński",2013,7.5
"29958",2815000,"Powiat ostródzki",2013,8.8
"29959",2816000,"Powiat piski",2013,11.5
"29960",2817000,"Powiat szczycieński",2013,9.7
"29961",2818000,"Powiat gołdapski",2013,8.2
"29962",2819000,"Powiat węgorzewski",2013,10.1
"29963",2861000,"Powiat m.Elbląg",2013,7.4
"29964",2862000,"Powiat m.Olsztyn",2013,2.7
"29965",3001000,"Powiat chodzieski",2013,6.7
"29966",3002000,"Powiat czarnkowsko-trzcianecki",2013,4.5
"29967",3003000,"Powiat gnieźnieński",2013,5.6
"29968",3004000,"Powiat gostyński",2013,4
"29969",3005000,"Powiat grodziski",2013,3.1
"29970",3006000,"Powiat jarociński",2013,4.6
"29971",3007000,"Powiat kaliski",2013,2.8
"29972",3008000,"Powiat kępiński",2013,1.5
"29973",3009000,"Powiat kolski",2013,6
"29974",3010000,"Powiat koniński",2013,7.5
"29975",3011000,"Powiat kościański",2013,2.3
"29976",3012000,"Powiat krotoszyński",2013,3.4
"29977",3013000,"Powiat leszczyński",2013,2.4
"29978",3014000,"Powiat międzychodzki",2013,2
"29979",3015000,"Powiat nowotomyski",2013,1.2
"29980",3016000,"Powiat obornicki",2013,3.9
"29981",3017000,"Powiat ostrowski",2013,2.7
"29982",3018000,"Powiat ostrzeszowski",2013,3.6
"29983",3019000,"Powiat pilski",2013,3.5
"29984",3020000,"Powiat pleszewski",2013,3.5
"29985",3021000,"Powiat poznański",2013,1.1
"29986",3022000,"Powiat rawicki",2013,3.5
"29987",3023000,"Powiat słupecki",2013,6.8
"29988",3024000,"Powiat szamotulski",2013,3.5
"29989",3025000,"Powiat średzki",2013,5.9
"29990",3026000,"Powiat śremski",2013,3.1
"29991",3027000,"Powiat turecki",2013,3.8
"29992",3028000,"Powiat wągrowiecki",2013,8.5
"29993",3029000,"Powiat wolsztyński",2013,1.7
"29994",3030000,"Powiat wrzesiński",2013,6
"29995",3031000,"Powiat złotowski",2013,4.7
"29996",3061000,"Powiat m.Kalisz",2013,2.8
"29997",3062000,"Powiat m.Konin",2013,5.7
"29998",3063000,"Powiat m.Leszno",2013,2.7
"29999",3064000,"Powiat m.Poznań",2013,1.2
"30000",3201000,"Powiat białogardzki",2013,10.7
"30001",3202000,"Powiat choszczeński",2013,10.9
"30002",3203000,"Powiat drawski",2013,8.9
"30003",3204000,"Powiat goleniowski",2013,4
"30004",3205000,"Powiat gryficki",2013,7.6
"30005",3206000,"Powiat gryfiński",2013,9.6
"30006",3207000,"Powiat kamieński",2013,8.4
"30007",3208000,"Powiat kołobrzeski",2013,2.2
"30008",3209000,"Powiat koszaliński",2013,10.3
"30009",3210000,"Powiat myśliborski",2013,6.2
"30010",3211000,"Powiat policki",2013,5.7
"30011",3212000,"Powiat pyrzycki",2013,12.1
"30012",3213000,"Powiat sławieński",2013,8.2
"30013",3214000,"Powiat stargardzki",2013,7.2
"30014",3215000,"Powiat szczecinecki",2013,9.5
"30015",3216000,"Powiat świdwiński",2013,8.1
"30016",3217000,"Powiat wałecki",2013,6
"30017",3218000,"Powiat łobeski",2013,10.7
"30018",3261000,"Powiat m.Koszalin",2013,4.6
"30019",3262000,"Powiat m.Szczecin",2013,4.2
"30020",3263000,"Powiat m.Świnoujście",2013,2.8
"30021",201000,"Powiat bolesławiecki",2014,2.3
"30022",202000,"Powiat dzierżoniowski",2014,4.8
"30023",203000,"Powiat głogowski",2014,5.8
"30024",204000,"Powiat górowski",2014,10.3
"30025",205000,"Powiat jaworski",2014,7.6
"30026",206000,"Powiat jeleniogórski",2014,7.5
"30027",207000,"Powiat kamiennogórski",2014,5.2
"30028",208000,"Powiat kłodzki",2014,10.5
"30029",209000,"Powiat legnicki",2014,7.1
"30030",210000,"Powiat lubański",2014,6
"30031",211000,"Powiat lubiński",2014,2.8
"30032",212000,"Powiat lwówecki",2014,9.9
"30033",213000,"Powiat milicki",2014,6.2
"30034",214000,"Powiat oleśnicki",2014,4.7
"30035",215000,"Powiat oławski",2014,3.7
"30036",216000,"Powiat polkowicki",2014,3.1
"30037",217000,"Powiat strzeliński",2014,6
"30038",218000,"Powiat średzki",2014,4.1
"30039",219000,"Powiat świdnicki",2014,3.5
"30040",220000,"Powiat trzebnicki",2014,3.5
"30041",221000,"Powiat wałbrzyski",2014,9.4
"30042",222000,"Powiat wołowski",2014,8.3
"30043",223000,"Powiat wrocławski",2014,1.5
"30044",224000,"Powiat ząbkowicki",2014,6.4
"30045",225000,"Powiat zgorzelecki",2014,5.5
"30046",226000,"Powiat złotoryjski",2014,10.9
"30047",261000,"Powiat m.Jelenia Góra",2014,2.5
"30048",262000,"Powiat m.Legnica",2014,3.3
"30049",264000,"Powiat m.Wrocław",2014,1.6
"30050",265000,"Powiat m.Wałbrzych od 2013",2014,5
"30051",401000,"Powiat aleksandrowski",2014,10.2
"30052",402000,"Powiat brodnicki",2014,5.2
"30053",403000,"Powiat bydgoski",2014,4.4
"30054",404000,"Powiat chełmiński",2014,9.3
"30055",405000,"Powiat golubsko-dobrzyński",2014,9.6
"30056",406000,"Powiat grudziądzki",2014,9.2
"30057",407000,"Powiat inowrocławski",2014,9.1
"30058",408000,"Powiat lipnowski",2014,9.8
"30059",409000,"Powiat mogileński",2014,7.9
"30060",410000,"Powiat nakielski",2014,7.5
"30061",411000,"Powiat radziejowski",2014,11.9
"30062",412000,"Powiat rypiński",2014,7.8
"30063",413000,"Powiat sępoleński",2014,7.4
"30064",414000,"Powiat świecki",2014,6.2
"30065",415000,"Powiat toruński",2014,6.2
"30066",416000,"Powiat tucholski",2014,7.5
"30067",417000,"Powiat wąbrzeski",2014,9.8
"30068",418000,"Powiat włocławski",2014,12.8
"30069",419000,"Powiat żniński",2014,7.4
"30070",461000,"Powiat m.Bydgoszcz",2014,2.7
"30071",462000,"Powiat m.Grudziądz",2014,6.5
"30072",463000,"Powiat m.Toruń",2014,3.4
"30073",464000,"Powiat m.Włocławek",2014,9.3
"30074",601000,"Powiat bialski",2014,7
"30075",602000,"Powiat biłgorajski",2014,1.7
"30076",603000,"Powiat chełmski",2014,8
"30077",604000,"Powiat hrubieszowski",2014,9.1
"30078",605000,"Powiat janowski",2014,6.9
"30079",606000,"Powiat krasnostawski",2014,8.7
"30080",607000,"Powiat kraśnicki",2014,7.6
"30081",608000,"Powiat lubartowski",2014,8.5
"30082",609000,"Powiat lubelski",2014,4.8
"30083",610000,"Powiat łęczyński",2014,2.6
"30084",611000,"Powiat łukowski",2014,4.1
"30085",612000,"Powiat opolski",2014,6.5
"30086",613000,"Powiat parczewski",2014,6.4
"30087",614000,"Powiat puławski",2014,3.9
"30088",615000,"Powiat radzyński",2014,7.4
"30089",616000,"Powiat rycki",2014,6.1
"30090",617000,"Powiat świdnicki",2014,6.9
"30091",618000,"Powiat tomaszowski",2014,5
"30092",619000,"Powiat włodawski",2014,10.8
"30093",620000,"Powiat zamojski",2014,6.6
"30094",661000,"Powiat m.Biała Podlaska",2014,7.5
"30095",662000,"Powiat m.Chełm",2014,6.8
"30096",663000,"Powiat m.Lublin",2014,4.4
"30097",664000,"Powiat m.Zamość",2014,7.2
"30098",801000,"Powiat gorzowski",2014,2.6
"30099",802000,"Powiat krośnieński",2014,7
"30100",803000,"Powiat międzyrzecki",2014,8.3
"30101",804000,"Powiat nowosolski",2014,8.5
"30102",805000,"Powiat słubicki",2014,2.1
"30103",806000,"Powiat strzelecko-drezdenecki",2014,7.5
"30104",807000,"Powiat sulęciński",2014,3.7
"30105",808000,"Powiat świebodziński",2014,3.5
"30106",809000,"Powiat zielonogórski",2014,4.4
"30107",810000,"Powiat żagański",2014,6.5
"30108",811000,"Powiat żarski",2014,4.4
"30109",812000,"Powiat wschowski",2014,4.8
"30110",861000,"Powiat m.Gorzów Wielkopolski",2014,1.4
"30111",862000,"Powiat m.Zielona Góra",2014,2.3
"30112",1001000,"Powiat bełchatowski",2014,5
"30113",1002000,"Powiat kutnowski",2014,7.4
"30114",1003000,"Powiat łaski",2014,7.6
"30115",1004000,"Powiat łęczycki",2014,7.5
"30116",1005000,"Powiat łowicki",2014,3.5
"30117",1006000,"Powiat łódzki wschodni",2014,4.5
"30118",1007000,"Powiat opoczyński",2014,5
"30119",1008000,"Powiat pabianicki",2014,6.1
"30120",1009000,"Powiat pajęczański",2014,4.4
"30121",1010000,"Powiat piotrkowski",2014,4.2
"30122",1011000,"Powiat poddębicki",2014,6.4
"30123",1012000,"Powiat radomszczański",2014,6.4
"30124",1013000,"Powiat rawski",2014,2.8
"30125",1014000,"Powiat sieradzki",2014,5
"30126",1015000,"Powiat skierniewicki",2014,2.3
"30127",1016000,"Powiat tomaszowski",2014,4.3
"30128",1017000,"Powiat wieluński",2014,5.1
"30129",1018000,"Powiat wieruszowski",2014,3.3
"30130",1019000,"Powiat zduńskowolski",2014,6.5
"30131",1020000,"Powiat zgierski",2014,6.3
"30132",1021000,"Powiat brzeziński",2014,5.3
"30133",1061000,"Powiat m.Łódź",2014,5.3
"30134",1062000,"Powiat m.Piotrków Trybunalski",2014,4.3
"30135",1063000,"Powiat m.Skierniewice",2014,3.3
"30136",1201000,"Powiat bocheński",2014,4.1
"30137",1202000,"Powiat brzeski",2014,5
"30138",1203000,"Powiat chrzanowski",2014,5.1
"30139",1204000,"Powiat dąbrowski",2014,8
"30140",1205000,"Powiat gorlicki",2014,5.2
"30141",1206000,"Powiat krakowski",2014,3.1
"30142",1207000,"Powiat limanowski",2014,7.7
"30143",1208000,"Powiat miechowski",2014,4.1
"30144",1209000,"Powiat myślenicki",2014,3.9
"30145",1210000,"Powiat nowosądecki",2014,5.5
"30146",1211000,"Powiat nowotarski",2014,5.9
"30147",1212000,"Powiat olkuski",2014,6.4
"30148",1213000,"Powiat oświęcimski",2014,4.4
"30149",1214000,"Powiat proszowicki",2014,4.9
"30150",1215000,"Powiat suski",2014,3.6
"30151",1216000,"Powiat tarnowski",2014,5
"30152",1217000,"Powiat tatrzański",2014,6.5
"30153",1218000,"Powiat wadowicki",2014,4.5
"30154",1219000,"Powiat wielicki",2014,3.4
"30155",1261000,"Powiat m.Kraków",2014,2.1
"30156",1262000,"Powiat m.Nowy Sącz",2014,3.5
"30157",1263000,"Powiat m.Tarnów",2014,4.1
"30158",1401000,"Powiat białobrzeski",2014,5.6
"30159",1402000,"Powiat ciechanowski",2014,6.2
"30160",1403000,"Powiat garwoliński",2014,7.4
"30161",1404000,"Powiat gostyniński",2014,9.9
"30162",1405000,"Powiat grodziski",2014,1.9
"30163",1406000,"Powiat grójecki",2014,2
"30164",1407000,"Powiat kozienicki",2014,7.9
"30165",1408000,"Powiat legionowski",2014,6.2
"30166",1409000,"Powiat lipski",2014,5.7
"30167",1410000,"Powiat łosicki",2014,3.9
"30168",1411000,"Powiat makowski",2014,12.9
"30169",1412000,"Powiat miński",2014,4.4
"30170",1413000,"Powiat mławski",2014,5.3
"30171",1414000,"Powiat nowodworski",2014,5
"30172",1415000,"Powiat ostrołęcki",2014,8.8
"30173",1416000,"Powiat ostrowski",2014,7
"30174",1417000,"Powiat otwocki",2014,2.6
"30175",1418000,"Powiat piaseczyński",2014,3
"30176",1419000,"Powiat płocki",2014,7.3
"30177",1420000,"Powiat płoński",2014,7.4
"30178",1421000,"Powiat pruszkowski",2014,3.1
"30179",1422000,"Powiat przasnyski",2014,7.9
"30180",1423000,"Powiat przysuski",2014,14.1
"30181",1424000,"Powiat pułtuski",2014,11.9
"30182",1425000,"Powiat radomski",2014,14.1
"30183",1426000,"Powiat siedlecki",2014,4
"30184",1427000,"Powiat sierpecki",2014,11.7
"30185",1428000,"Powiat sochaczewski",2014,4.6
"30186",1429000,"Powiat sokołowski",2014,4.9
"30187",1430000,"Powiat szydłowiecki",2014,19.3
"30188",1432000,"Powiat warszawski zachodni",2014,2.3
"30189",1433000,"Powiat węgrowski",2014,6.5
"30190",1434000,"Powiat wołomiński",2014,7.1
"30191",1435000,"Powiat wyszkowski",2014,3
"30192",1436000,"Powiat zwoleński",2014,9.6
"30193",1437000,"Powiat żuromiński",2014,10.7
"30194",1438000,"Powiat żyrardowski",2014,7.3
"30195",1461000,"Powiat m.Ostrołęka",2014,7.6
"30196",1462000,"Powiat m.Płock",2014,5.2
"30197",1463000,"Powiat m.Radom",2014,10.4
"30198",1464000,"Powiat m.Siedlce",2014,4.2
"30199",1465000,"Powiat m. st. Warszawa",2014,1.9
"30200",1601000,"Powiat brzeski",2014,7.5
"30201",1602000,"Powiat głubczycki",2014,7.2
"30202",1603000,"Powiat kędzierzyńsko-kozielski",2014,4.9
"30203",1604000,"Powiat kluczborski",2014,4.5
"30204",1605000,"Powiat krapkowicki",2014,3
"30205",1606000,"Powiat namysłowski",2014,7.2
"30206",1607000,"Powiat nyski",2014,4.2
"30207",1608000,"Powiat oleski",2014,3
"30208",1609000,"Powiat opolski",2014,4.8
"30209",1610000,"Powiat prudnicki",2014,7.6
"30210",1611000,"Powiat strzelecki",2014,2.3
"30211",1661000,"Powiat m.Opole",2014,2.3
"30212",1801000,"Powiat bieszczadzki",2014,8.3
"30213",1802000,"Powiat brzozowski",2014,11.8
"30214",1803000,"Powiat dębicki",2014,5.3
"30215",1804000,"Powiat jarosławski",2014,8.5
"30216",1805000,"Powiat jasielski",2014,7.4
"30217",1806000,"Powiat kolbuszowski",2014,6.7
"30218",1807000,"Powiat krośnieński",2014,6.4
"30219",1808000,"Powiat leżajski",2014,8
"30220",1809000,"Powiat lubaczowski",2014,4.4
"30221",1810000,"Powiat łańcucki",2014,8.8
"30222",1811000,"Powiat mielecki",2014,4.5
"30223",1812000,"Powiat niżański",2014,10.7
"30224",1813000,"Powiat przemyski",2014,9.5
"30225",1814000,"Powiat przeworski",2014,7.4
"30226",1815000,"Powiat ropczycko-sędziszowski",2014,8.5
