"","Kod","Nazwa","rok","POJAZDY_CTAB_samochody_cieZarowe_o_ladownosci_10_ton_i_wiekszej_szt"
"38773",2602000,"Powiat jędrzejowski",2016,NA
"38774",2603000,"Powiat kazimierski",2016,NA
"38775",2604000,"Powiat kielecki",2016,NA
"38776",2605000,"Powiat konecki",2016,NA
"38777",2606000,"Powiat opatowski",2016,NA
"38778",2607000,"Powiat ostrowiecki",2016,NA
"38779",2608000,"Powiat pińczowski",2016,NA
"38780",2609000,"Powiat sandomierski",2016,NA
"38781",2610000,"Powiat skarżyski",2016,NA
"38782",2611000,"Powiat starachowicki",2016,NA
"38783",2612000,"Powiat staszowski",2016,NA
"38784",2613000,"Powiat włoszczowski",2016,NA
"38785",2661000,"Powiat m.Kielce",2016,NA
"38786",2801000,"Powiat bartoszycki",2016,NA
"38787",2802000,"Powiat braniewski",2016,NA
"38788",2803000,"Powiat działdowski",2016,NA
"38789",2804000,"Powiat elbląski",2016,NA
"38790",2805000,"Powiat ełcki",2016,NA
"38791",2806000,"Powiat giżycki",2016,NA
"38792",2807000,"Powiat iławski",2016,NA
"38793",2808000,"Powiat kętrzyński",2016,NA
"38794",2809000,"Powiat lidzbarski",2016,NA
"38795",2810000,"Powiat mrągowski",2016,NA
"38796",2811000,"Powiat nidzicki",2016,NA
"38797",2812000,"Powiat nowomiejski",2016,NA
"38798",2813000,"Powiat olecki",2016,NA
"38799",2814000,"Powiat olsztyński",2016,NA
"38800",2815000,"Powiat ostródzki",2016,NA
"38801",2816000,"Powiat piski",2016,NA
"38802",2817000,"Powiat szczycieński",2016,NA
"38803",2818000,"Powiat gołdapski",2016,NA
"38804",2819000,"Powiat węgorzewski",2016,NA
"38805",2861000,"Powiat m.Elbląg",2016,NA
"38806",2862000,"Powiat m.Olsztyn",2016,NA
"38807",3001000,"Powiat chodzieski",2016,NA
"38808",3002000,"Powiat czarnkowsko-trzcianecki",2016,NA
"38809",3003000,"Powiat gnieźnieński",2016,NA
"38810",3004000,"Powiat gostyński",2016,NA
"38811",3005000,"Powiat grodziski",2016,NA
"38812",3006000,"Powiat jarociński",2016,NA
"38813",3007000,"Powiat kaliski",2016,NA
"38814",3008000,"Powiat kępiński",2016,NA
"38815",3009000,"Powiat kolski",2016,NA
"38816",3010000,"Powiat koniński",2016,NA
"38817",3011000,"Powiat kościański",2016,NA
"38818",3012000,"Powiat krotoszyński",2016,NA
"38819",3013000,"Powiat leszczyński",2016,NA
"38820",3014000,"Powiat międzychodzki",2016,NA
"38821",3015000,"Powiat nowotomyski",2016,NA
"38822",3016000,"Powiat obornicki",2016,NA
"38823",3017000,"Powiat ostrowski",2016,NA
"38824",3018000,"Powiat ostrzeszowski",2016,NA
"38825",3019000,"Powiat pilski",2016,NA
"38826",3020000,"Powiat pleszewski",2016,NA
"38827",3021000,"Powiat poznański",2016,NA
"38828",3022000,"Powiat rawicki",2016,NA
"38829",3023000,"Powiat słupecki",2016,NA
"38830",3024000,"Powiat szamotulski",2016,NA
"38831",3025000,"Powiat średzki",2016,NA
"38832",3026000,"Powiat śremski",2016,NA
"38833",3027000,"Powiat turecki",2016,NA
"38834",3028000,"Powiat wągrowiecki",2016,NA
"38835",3029000,"Powiat wolsztyński",2016,NA
"38836",3030000,"Powiat wrzesiński",2016,NA
"38837",3031000,"Powiat złotowski",2016,NA
"38838",3061000,"Powiat m.Kalisz",2016,NA
"38839",3062000,"Powiat m.Konin",2016,NA
"38840",3063000,"Powiat m.Leszno",2016,NA
"38841",3064000,"Powiat m.Poznań",2016,NA
"38842",3201000,"Powiat białogardzki",2016,NA
"38843",3202000,"Powiat choszczeński",2016,NA
"38844",3203000,"Powiat drawski",2016,NA
"38845",3204000,"Powiat goleniowski",2016,NA
"38846",3205000,"Powiat gryficki",2016,NA
"38847",3206000,"Powiat gryfiński",2016,NA
"38848",3207000,"Powiat kamieński",2016,NA
"38849",3208000,"Powiat kołobrzeski",2016,NA
"38850",3209000,"Powiat koszaliński",2016,NA
"38851",3210000,"Powiat myśliborski",2016,NA
"38852",3211000,"Powiat policki",2016,NA
"38853",3212000,"Powiat pyrzycki",2016,NA
"38854",3213000,"Powiat sławieński",2016,NA
"38855",3214000,"Powiat stargardzki",2016,NA
"38856",3215000,"Powiat szczecinecki",2016,NA
"38857",3216000,"Powiat świdwiński",2016,NA
"38858",3217000,"Powiat wałecki",2016,NA
"38859",3218000,"Powiat łobeski",2016,NA
"38860",3261000,"Powiat m.Koszalin",2016,NA
"38861",3262000,"Powiat m.Szczecin",2016,NA
"38862",3263000,"Powiat m.Świnoujście",2016,NA
"38863",201000,"Powiat bolesławiecki",2017,NA
"38864",202000,"Powiat dzierżoniowski",2017,NA
"38865",203000,"Powiat głogowski",2017,NA
"38866",204000,"Powiat górowski",2017,NA
"38867",205000,"Powiat jaworski",2017,NA
"38868",206000,"Powiat jeleniogórski",2017,NA
"38869",207000,"Powiat kamiennogórski",2017,NA
"38870",208000,"Powiat kłodzki",2017,NA
"38871",209000,"Powiat legnicki",2017,NA
"38872",210000,"Powiat lubański",2017,NA
"38873",211000,"Powiat lubiński",2017,NA
"38874",212000,"Powiat lwówecki",2017,NA
"38875",213000,"Powiat milicki",2017,NA
"38876",214000,"Powiat oleśnicki",2017,NA
"38877",215000,"Powiat oławski",2017,NA
"38878",216000,"Powiat polkowicki",2017,NA
"38879",217000,"Powiat strzeliński",2017,NA
"38880",218000,"Powiat średzki",2017,NA
"38881",219000,"Powiat świdnicki",2017,NA
"38882",220000,"Powiat trzebnicki",2017,NA
"38883",221000,"Powiat wałbrzyski",2017,NA
"38884",222000,"Powiat wołowski",2017,NA
"38885",223000,"Powiat wrocławski",2017,NA
"38886",224000,"Powiat ząbkowicki",2017,NA
"38887",225000,"Powiat zgorzelecki",2017,NA
"38888",226000,"Powiat złotoryjski",2017,NA
"38889",261000,"Powiat m.Jelenia Góra",2017,NA
"38890",262000,"Powiat m.Legnica",2017,NA
"38891",263000,"Powiat m.Wałbrzych do 2002",2017,NA
"38892",264000,"Powiat m.Wrocław",2017,NA
"38893",265000,"Powiat m.Wałbrzych od 2013",2017,NA
"38894",401000,"Powiat aleksandrowski",2017,NA
"38895",402000,"Powiat brodnicki",2017,NA
"38896",403000,"Powiat bydgoski",2017,NA
"38897",404000,"Powiat chełmiński",2017,NA
"38898",405000,"Powiat golubsko-dobrzyński",2017,NA
"38899",406000,"Powiat grudziądzki",2017,NA
"38900",407000,"Powiat inowrocławski",2017,NA
"38901",408000,"Powiat lipnowski",2017,NA
"38902",409000,"Powiat mogileński",2017,NA
"38903",410000,"Powiat nakielski",2017,NA
"38904",411000,"Powiat radziejowski",2017,NA
"38905",412000,"Powiat rypiński",2017,NA
"38906",413000,"Powiat sępoleński",2017,NA
"38907",414000,"Powiat świecki",2017,NA
"38908",415000,"Powiat toruński",2017,NA
"38909",416000,"Powiat tucholski",2017,NA
"38910",417000,"Powiat wąbrzeski",2017,NA
"38911",418000,"Powiat włocławski",2017,NA
"38912",419000,"Powiat żniński",2017,NA
"38913",461000,"Powiat m.Bydgoszcz",2017,NA
"38914",462000,"Powiat m.Grudziądz",2017,NA
"38915",463000,"Powiat m.Toruń",2017,NA
"38916",464000,"Powiat m.Włocławek",2017,NA
"38917",601000,"Powiat bialski",2017,NA
"38918",602000,"Powiat biłgorajski",2017,NA
"38919",603000,"Powiat chełmski",2017,NA
"38920",604000,"Powiat hrubieszowski",2017,NA
"38921",605000,"Powiat janowski",2017,NA
"38922",606000,"Powiat krasnostawski",2017,NA
"38923",607000,"Powiat kraśnicki",2017,NA
"38924",608000,"Powiat lubartowski",2017,NA
"38925",609000,"Powiat lubelski",2017,NA
"38926",610000,"Powiat łęczyński",2017,NA
"38927",611000,"Powiat łukowski",2017,NA
"38928",612000,"Powiat opolski",2017,NA
"38929",613000,"Powiat parczewski",2017,NA
"38930",614000,"Powiat puławski",2017,NA
"38931",615000,"Powiat radzyński",2017,NA
"38932",616000,"Powiat rycki",2017,NA
"38933",617000,"Powiat świdnicki",2017,NA
"38934",618000,"Powiat tomaszowski",2017,NA
"38935",619000,"Powiat włodawski",2017,NA
"38936",620000,"Powiat zamojski",2017,NA
"38937",661000,"Powiat m.Biała Podlaska",2017,NA
"38938",662000,"Powiat m.Chełm",2017,NA
"38939",663000,"Powiat m.Lublin",2017,NA
"38940",664000,"Powiat m.Zamość",2017,NA
"38941",801000,"Powiat gorzowski",2017,NA
"38942",802000,"Powiat krośnieński",2017,NA
"38943",803000,"Powiat międzyrzecki",2017,NA
"38944",804000,"Powiat nowosolski",2017,NA
"38945",805000,"Powiat słubicki",2017,NA
"38946",806000,"Powiat strzelecko-drezdenecki",2017,NA
"38947",807000,"Powiat sulęciński",2017,NA
"38948",808000,"Powiat świebodziński",2017,NA
"38949",809000,"Powiat zielonogórski",2017,NA
"38950",810000,"Powiat żagański",2017,NA
"38951",811000,"Powiat żarski",2017,NA
"38952",812000,"Powiat wschowski",2017,NA
"38953",861000,"Powiat m.Gorzów Wielkopolski",2017,NA
"38954",862000,"Powiat m.Zielona Góra",2017,NA
"38955",1001000,"Powiat bełchatowski",2017,NA
"38956",1002000,"Powiat kutnowski",2017,NA
"38957",1003000,"Powiat łaski",2017,NA
"38958",1004000,"Powiat łęczycki",2017,NA
"38959",1005000,"Powiat łowicki",2017,NA
"38960",1006000,"Powiat łódzki wschodni",2017,NA
"38961",1007000,"Powiat opoczyński",2017,NA
"38962",1008000,"Powiat pabianicki",2017,NA
"38963",1009000,"Powiat pajęczański",2017,NA
"38964",1010000,"Powiat piotrkowski",2017,NA
"38965",1011000,"Powiat poddębicki",2017,NA
"38966",1012000,"Powiat radomszczański",2017,NA
"38967",1013000,"Powiat rawski",2017,NA
"38968",1014000,"Powiat sieradzki",2017,NA
"38969",1015000,"Powiat skierniewicki",2017,NA
"38970",1016000,"Powiat tomaszowski",2017,NA
"38971",1017000,"Powiat wieluński",2017,NA
"38972",1018000,"Powiat wieruszowski",2017,NA
"38973",1019000,"Powiat zduńskowolski",2017,NA
"38974",1020000,"Powiat zgierski",2017,NA
"38975",1021000,"Powiat brzeziński",2017,NA
"38976",1061000,"Powiat m.Łódź",2017,NA
"38977",1062000,"Powiat m.Piotrków Trybunalski",2017,NA
"38978",1063000,"Powiat m.Skierniewice",2017,NA
"38979",1201000,"Powiat bocheński",2017,NA
"38980",1202000,"Powiat brzeski",2017,NA
"38981",1203000,"Powiat chrzanowski",2017,NA
"38982",1204000,"Powiat dąbrowski",2017,NA
"38983",1205000,"Powiat gorlicki",2017,NA
"38984",1206000,"Powiat krakowski",2017,NA
"38985",1207000,"Powiat limanowski",2017,NA
"38986",1208000,"Powiat miechowski",2017,NA
"38987",1209000,"Powiat myślenicki",2017,NA
"38988",1210000,"Powiat nowosądecki",2017,NA
"38989",1211000,"Powiat nowotarski",2017,NA
"38990",1212000,"Powiat olkuski",2017,NA
"38991",1213000,"Powiat oświęcimski",2017,NA
"38992",1214000,"Powiat proszowicki",2017,NA
"38993",1215000,"Powiat suski",2017,NA
"38994",1216000,"Powiat tarnowski",2017,NA
"38995",1217000,"Powiat tatrzański",2017,NA
"38996",1218000,"Powiat wadowicki",2017,NA
"38997",1219000,"Powiat wielicki",2017,NA
"38998",1261000,"Powiat m.Kraków",2017,NA
"38999",1262000,"Powiat m.Nowy Sącz",2017,NA
"39000",1263000,"Powiat m.Tarnów",2017,NA
"39001",1401000,"Powiat białobrzeski",2017,NA
"39002",1402000,"Powiat ciechanowski",2017,NA
"39003",1403000,"Powiat garwoliński",2017,NA
"39004",1404000,"Powiat gostyniński",2017,NA
"39005",1405000,"Powiat grodziski",2017,NA
"39006",1406000,"Powiat grójecki",2017,NA
"39007",1407000,"Powiat kozienicki",2017,NA
"39008",1408000,"Powiat legionowski",2017,NA
"39009",1409000,"Powiat lipski",2017,NA
"39010",1410000,"Powiat łosicki",2017,NA
"39011",1411000,"Powiat makowski",2017,NA
"39012",1412000,"Powiat miński",2017,NA
"39013",1413000,"Powiat mławski",2017,NA
"39014",1414000,"Powiat nowodworski",2017,NA
"39015",1415000,"Powiat ostrołęcki",2017,NA
"39016",1416000,"Powiat ostrowski",2017,NA
"39017",1417000,"Powiat otwocki",2017,NA
"39018",1418000,"Powiat piaseczyński",2017,NA
"39019",1419000,"Powiat płocki",2017,NA
"39020",1420000,"Powiat płoński",2017,NA
"39021",1421000,"Powiat pruszkowski",2017,NA
"39022",1422000,"Powiat przasnyski",2017,NA
"39023",1423000,"Powiat przysuski",2017,NA
"39024",1424000,"Powiat pułtuski",2017,NA
"39025",1425000,"Powiat radomski",2017,NA
"39026",1426000,"Powiat siedlecki",2017,NA
"39027",1427000,"Powiat sierpecki",2017,NA
"39028",1428000,"Powiat sochaczewski",2017,NA
"39029",1429000,"Powiat sokołowski",2017,NA
"39030",1430000,"Powiat szydłowiecki",2017,NA
"39031",1432000,"Powiat warszawski zachodni",2017,NA
"39032",1433000,"Powiat węgrowski",2017,NA
"39033",1434000,"Powiat wołomiński",2017,NA
"39034",1435000,"Powiat wyszkowski",2017,NA
"39035",1436000,"Powiat zwoleński",2017,NA
"39036",1437000,"Powiat żuromiński",2017,NA
"39037",1438000,"Powiat żyrardowski",2017,NA
"39038",1461000,"Powiat m.Ostrołęka",2017,NA
"39039",1462000,"Powiat m.Płock",2017,NA
"39040",1463000,"Powiat m.Radom",2017,NA
"39041",1464000,"Powiat m.Siedlce",2017,NA
"39042",1465000,"Powiat m. st. Warszawa",2017,NA
"39043",1601000,"Powiat brzeski",2017,NA
"39044",1602000,"Powiat głubczycki",2017,NA
"39045",1603000,"Powiat kędzierzyńsko-kozielski",2017,NA
"39046",1604000,"Powiat kluczborski",2017,NA
"39047",1605000,"Powiat krapkowicki",2017,NA
"39048",1606000,"Powiat namysłowski",2017,NA
"39049",1607000,"Powiat nyski",2017,NA
"39050",1608000,"Powiat oleski",2017,NA
"39051",1609000,"Powiat opolski",2017,NA
"39052",1610000,"Powiat prudnicki",2017,NA
"39053",1611000,"Powiat strzelecki",2017,NA
"39054",1661000,"Powiat m.Opole",2017,NA
"39055",1801000,"Powiat bieszczadzki",2017,NA
"39056",1802000,"Powiat brzozowski",2017,NA
"39057",1803000,"Powiat dębicki",2017,NA
"39058",1804000,"Powiat jarosławski",2017,NA
"39059",1805000,"Powiat jasielski",2017,NA
"39060",1806000,"Powiat kolbuszowski",2017,NA
"39061",1807000,"Powiat krośnieński",2017,NA
"39062",1808000,"Powiat leżajski",2017,NA
"39063",1809000,"Powiat lubaczowski",2017,NA
"39064",1810000,"Powiat łańcucki",2017,NA
"39065",1811000,"Powiat mielecki",2017,NA
"39066",1812000,"Powiat niżański",2017,NA
"39067",1813000,"Powiat przemyski",2017,NA
"39068",1814000,"Powiat przeworski",2017,NA
"39069",1815000,"Powiat ropczycko-sędziszowski",2017,NA
"39070",1816000,"Powiat rzeszowski",2017,NA
"39071",1817000,"Powiat sanocki",2017,NA
"39072",1818000,"Powiat stalowowolski",2017,NA
"39073",1819000,"Powiat strzyżowski",2017,NA
"39074",1820000,"Powiat tarnobrzeski",2017,NA
"39075",1821000,"Powiat leski",2017,NA
"39076",1861000,"Powiat m.Krosno",2017,NA
"39077",1862000,"Powiat m.Przemyśl",2017,NA
"39078",1863000,"Powiat m.Rzeszów",2017,NA
"39079",1864000,"Powiat m.Tarnobrzeg",2017,NA
"39080",2001000,"Powiat augustowski",2017,NA
"39081",2002000,"Powiat białostocki",2017,NA
"39082",2003000,"Powiat bielski",2017,NA
"39083",2004000,"Powiat grajewski",2017,NA
"39084",2005000,"Powiat hajnowski",2017,NA
"39085",2006000,"Powiat kolneński",2017,NA
"39086",2007000,"Powiat łomżyński",2017,NA
"39087",2008000,"Powiat moniecki",2017,NA
"39088",2009000,"Powiat sejneński",2017,NA
"39089",2010000,"Powiat siemiatycki",2017,NA
"39090",2011000,"Powiat sokólski",2017,NA
"39091",2012000,"Powiat suwalski",2017,NA
"39092",2013000,"Powiat wysokomazowiecki",2017,NA
"39093",2014000,"Powiat zambrowski",2017,NA
"39094",2061000,"Powiat m.Białystok",2017,NA
"39095",2062000,"Powiat m.Łomża",2017,NA
"39096",2063000,"Powiat m.Suwałki",2017,NA
"39097",2201000,"Powiat bytowski",2017,NA
"39098",2202000,"Powiat chojnicki",2017,NA
"39099",2203000,"Powiat człuchowski",2017,NA
"39100",2204000,"Powiat gdański",2017,NA
"39101",2205000,"Powiat kartuski",2017,NA
"39102",2206000,"Powiat kościerski",2017,NA
"39103",2207000,"Powiat kwidzyński",2017,NA
"39104",2208000,"Powiat lęborski",2017,NA
"39105",2209000,"Powiat malborski",2017,NA
"39106",2210000,"Powiat nowodworski",2017,NA
"39107",2211000,"Powiat pucki",2017,NA
"39108",2212000,"Powiat słupski",2017,NA
"39109",2213000,"Powiat starogardzki",2017,NA
"39110",2214000,"Powiat tczewski",2017,NA
"39111",2215000,"Powiat wejherowski",2017,NA
"39112",2216000,"Powiat sztumski",2017,NA
"39113",2261000,"Powiat m.Gdańsk",2017,NA
"39114",2262000,"Powiat m.Gdynia",2017,NA
"39115",2263000,"Powiat m.Słupsk",2017,NA
"39116",2264000,"Powiat m.Sopot",2017,NA
"39117",2401000,"Powiat będziński",2017,NA
"39118",2402000,"Powiat bielski",2017,NA
"39119",2403000,"Powiat cieszyński",2017,NA
"39120",2404000,"Powiat częstochowski",2017,NA
"39121",2405000,"Powiat gliwicki",2017,NA
"39122",2406000,"Powiat kłobucki",2017,NA
"39123",2407000,"Powiat lubliniecki",2017,NA
"39124",2408000,"Powiat mikołowski",2017,NA
"39125",2409000,"Powiat myszkowski",2017,NA
"39126",2410000,"Powiat pszczyński",2017,NA
"39127",2411000,"Powiat raciborski",2017,NA
"39128",2412000,"Powiat rybnicki",2017,NA
"39129",2413000,"Powiat tarnogórski",2017,NA
"39130",2414000,"Powiat bieruńsko-lędziński",2017,NA
"39131",2415000,"Powiat wodzisławski",2017,NA
"39132",2416000,"Powiat zawierciański",2017,NA
"39133",2417000,"Powiat żywiecki",2017,NA
"39134",2461000,"Powiat m.Bielsko-Biała",2017,NA
"39135",2462000,"Powiat m.Bytom",2017,NA
"39136",2463000,"Powiat m.Chorzów",2017,NA
"39137",2464000,"Powiat m.Częstochowa",2017,NA
"39138",2465000,"Powiat m.Dąbrowa Górnicza",2017,NA
"39139",2466000,"Powiat m.Gliwice",2017,NA
"39140",2467000,"Powiat m.Jastrzębie-Zdrój",2017,NA
"39141",2468000,"Powiat m.Jaworzno",2017,NA
"39142",2469000,"Powiat m.Katowice",2017,NA
"39143",2470000,"Powiat m.Mysłowice",2017,NA
"39144",2471000,"Powiat m.Piekary Śląskie",2017,NA
"39145",2472000,"Powiat m.Ruda Śląska",2017,NA
"39146",2473000,"Powiat m.Rybnik",2017,NA
"39147",2474000,"Powiat m.Siemianowice Śląskie",2017,NA
"39148",2475000,"Powiat m.Sosnowiec",2017,NA
"39149",2476000,"Powiat m.Świętochłowice",2017,NA
"39150",2477000,"Powiat m.Tychy",2017,NA
"39151",2478000,"Powiat m.Zabrze",2017,NA
"39152",2479000,"Powiat m.Żory",2017,NA
"39153",2601000,"Powiat buski",2017,NA
"39154",2602000,"Powiat jędrzejowski",2017,NA
"39155",2603000,"Powiat kazimierski",2017,NA
"39156",2604000,"Powiat kielecki",2017,NA
"39157",2605000,"Powiat konecki",2017,NA
"39158",2606000,"Powiat opatowski",2017,NA
"39159",2607000,"Powiat ostrowiecki",2017,NA
"39160",2608000,"Powiat pińczowski",2017,NA
"39161",2609000,"Powiat sandomierski",2017,NA
"39162",2610000,"Powiat skarżyski",2017,NA
"39163",2611000,"Powiat starachowicki",2017,NA
"39164",2612000,"Powiat staszowski",2017,NA
"39165",2613000,"Powiat włoszczowski",2017,NA
"39166",2661000,"Powiat m.Kielce",2017,NA
"39167",2801000,"Powiat bartoszycki",2017,NA
"39168",2802000,"Powiat braniewski",2017,NA
"39169",2803000,"Powiat działdowski",2017,NA
"39170",2804000,"Powiat elbląski",2017,NA
"39171",2805000,"Powiat ełcki",2017,NA
"39172",2806000,"Powiat giżycki",2017,NA
"39173",2807000,"Powiat iławski",2017,NA
"39174",2808000,"Powiat kętrzyński",2017,NA
"39175",2809000,"Powiat lidzbarski",2017,NA
"39176",2810000,"Powiat mrągowski",2017,NA
"39177",2811000,"Powiat nidzicki",2017,NA
"39178",2812000,"Powiat nowomiejski",2017,NA
"39179",2813000,"Powiat olecki",2017,NA
"39180",2814000,"Powiat olsztyński",2017,NA
"39181",2815000,"Powiat ostródzki",2017,NA
"39182",2816000,"Powiat piski",2017,NA
"39183",2817000,"Powiat szczycieński",2017,NA
"39184",2818000,"Powiat gołdapski",2017,NA
"39185",2819000,"Powiat węgorzewski",2017,NA
"39186",2861000,"Powiat m.Elbląg",2017,NA
"39187",2862000,"Powiat m.Olsztyn",2017,NA
"39188",3001000,"Powiat chodzieski",2017,NA
"39189",3002000,"Powiat czarnkowsko-trzcianecki",2017,NA
"39190",3003000,"Powiat gnieźnieński",2017,NA
"39191",3004000,"Powiat gostyński",2017,NA
"39192",3005000,"Powiat grodziski",2017,NA
"39193",3006000,"Powiat jarociński",2017,NA
"39194",3007000,"Powiat kaliski",2017,NA
"39195",3008000,"Powiat kępiński",2017,NA
"39196",3009000,"Powiat kolski",2017,NA
"39197",3010000,"Powiat koniński",2017,NA
"39198",3011000,"Powiat kościański",2017,NA
"39199",3012000,"Powiat krotoszyński",2017,NA
"39200",3013000,"Powiat leszczyński",2017,NA
"39201",3014000,"Powiat międzychodzki",2017,NA
"39202",3015000,"Powiat nowotomyski",2017,NA
"39203",3016000,"Powiat obornicki",2017,NA
"39204",3017000,"Powiat ostrowski",2017,NA
"39205",3018000,"Powiat ostrzeszowski",2017,NA
"39206",3019000,"Powiat pilski",2017,NA
"39207",3020000,"Powiat pleszewski",2017,NA
"39208",3021000,"Powiat poznański",2017,NA
"39209",3022000,"Powiat rawicki",2017,NA
"39210",3023000,"Powiat słupecki",2017,NA
"39211",3024000,"Powiat szamotulski",2017,NA
"39212",3025000,"Powiat średzki",2017,NA
"39213",3026000,"Powiat śremski",2017,NA
"39214",3027000,"Powiat turecki",2017,NA
"39215",3028000,"Powiat wągrowiecki",2017,NA
"39216",3029000,"Powiat wolsztyński",2017,NA
"39217",3030000,"Powiat wrzesiński",2017,NA
"39218",3031000,"Powiat złotowski",2017,NA
"39219",3061000,"Powiat m.Kalisz",2017,NA
"39220",3062000,"Powiat m.Konin",2017,NA
"39221",3063000,"Powiat m.Leszno",2017,NA
"39222",3064000,"Powiat m.Poznań",2017,NA
"39223",3201000,"Powiat białogardzki",2017,NA
"39224",3202000,"Powiat choszczeński",2017,NA
"39225",3203000,"Powiat drawski",2017,NA
"39226",3204000,"Powiat goleniowski",2017,NA
"39227",3205000,"Powiat gryficki",2017,NA
"39228",3206000,"Powiat gryfiński",2017,NA
"39229",3207000,"Powiat kamieński",2017,NA
"39230",3208000,"Powiat kołobrzeski",2017,NA
"39231",3209000,"Powiat koszaliński",2017,NA
"39232",3210000,"Powiat myśliborski",2017,NA
"39233",3211000,"Powiat policki",2017,NA
"39234",3212000,"Powiat pyrzycki",2017,NA
"39235",3213000,"Powiat sławieński",2017,NA
"39236",3214000,"Powiat stargardzki",2017,NA
"39237",3215000,"Powiat szczecinecki",2017,NA
"39238",3216000,"Powiat świdwiński",2017,NA
