"","Kod","Nazwa","rok","Wydatki_powiatow_ogolem_ogolem_zl"
"5134",1017000,"Powiat wieluński",2015,72383843.56
"5135",1018000,"Powiat wieruszowski",2015,37691397.6
"5136",1019000,"Powiat zduńskowolski",2015,81305234.66
"5137",1020000,"Powiat zgierski",2015,116335486.6
"5138",1021000,"Powiat brzeziński",2015,30683982.56
"5139",1201000,"Powiat bocheński",2015,94321195.43
"5140",1202000,"Powiat brzeski",2015,81215734.14
"5141",1203000,"Powiat chrzanowski",2015,100206033.06
"5142",1204000,"Powiat dąbrowski",2015,47126025.06
"5143",1205000,"Powiat gorlicki",2015,150319047.79
"5144",1206000,"Powiat krakowski",2015,172595342.95
"5145",1207000,"Powiat limanowski",2015,131870255.68
"5146",1208000,"Powiat miechowski",2015,64827910.23
"5147",1209000,"Powiat myślenicki",2015,94664375.69
"5148",1210000,"Powiat nowosądecki",2015,176308053.24
"5149",1211000,"Powiat nowotarski",2015,153673585.61
"5150",1212000,"Powiat olkuski",2015,95233601.96
"5151",1213000,"Powiat oświęcimski",2015,139422843.62
"5152",1214000,"Powiat proszowicki",2015,36477720.46
"5153",1215000,"Powiat suski",2015,80710094.3
"5154",1216000,"Powiat tarnowski",2015,114660822.22
"5155",1217000,"Powiat tatrzański",2015,54024771.3
"5156",1218000,"Powiat wadowicki",2015,138874326.29
"5157",1219000,"Powiat wielicki",2015,74497668.72
"5158",1401000,"Powiat białobrzeski",2015,33372240.29
"5159",1402000,"Powiat ciechanowski",2015,93651072
"5160",1403000,"Powiat garwoliński",2015,102174435.38
"5161",1404000,"Powiat gostyniński",2015,50335759.24
"5162",1405000,"Powiat grodziski",2015,77285154.84
"5163",1406000,"Powiat grójecki",2015,89746953.94
"5164",1407000,"Powiat kozienicki",2015,54233496.73
"5165",1408000,"Powiat legionowski",2015,92941628.89
"5166",1409000,"Powiat lipski",2015,42150525.6
"5167",1410000,"Powiat łosicki",2015,35830254.99
"5168",1411000,"Powiat makowski",2015,45956837.84
"5169",1412000,"Powiat miński",2015,124871096.33
"5170",1413000,"Powiat mławski",2015,67649773.52
"5171",1414000,"Powiat nowodworski",2015,49418506.19
"5172",1415000,"Powiat ostrołęcki",2015,90215023.54
"5173",1416000,"Powiat ostrowski",2015,65329247.66
"5174",1417000,"Powiat otwocki",2015,110915351.35
"5175",1418000,"Powiat piaseczyński",2015,192797438.95
"5176",1419000,"Powiat płocki",2015,89657500.48
"5177",1420000,"Powiat płoński",2015,81163984.07
"5178",1421000,"Powiat pruszkowski",2015,137612361.31
"5179",1422000,"Powiat przasnyski",2015,117272476.83
"5180",1423000,"Powiat przysuski",2015,63026288.51
"5181",1424000,"Powiat pułtuski",2015,66413457.13
"5182",1425000,"Powiat radomski",2015,126213297.5
"5183",1426000,"Powiat siedlecki",2015,45120047.65
"5184",1427000,"Powiat sierpecki",2015,55950742.55
"5185",1428000,"Powiat sochaczewski",2015,79005475.93
"5186",1429000,"Powiat sokołowski",2015,49774545.88
"5187",1430000,"Powiat szydłowiecki",2015,38249803.85
"5188",1431000,"Powiat warszawski",2015,NA
"5189",1432000,"Powiat warszawski zachodni",2015,116380237.01
"5190",1433000,"Powiat węgrowski",2015,63347394.11
"5191",1434000,"Powiat wołomiński",2015,158874096.87
"5192",1435000,"Powiat wyszkowski",2015,84918306.43
"5193",1436000,"Powiat zwoleński",2015,33925183.16
"5194",1437000,"Powiat żuromiński",2015,40931884.95
"5195",1438000,"Powiat żyrardowski",2015,60138043.37
"5196",1601000,"Powiat brzeski",2015,76842283.35
"5197",1602000,"Powiat głubczycki",2015,57297025.09
"5198",1603000,"Powiat kędzierzyńsko-kozielski",2015,89896483.97
"5199",1604000,"Powiat kluczborski",2015,72558817.54
"5200",1605000,"Powiat krapkowicki",2015,42237808.91
"5201",1606000,"Powiat namysłowski",2015,43651683.15
"5202",1607000,"Powiat nyski",2015,123052466.28
"5203",1608000,"Powiat oleski",2015,55872504.15
"5204",1609000,"Powiat opolski",2015,78860806.16
"5205",1610000,"Powiat prudnicki",2015,50940654.52
"5206",1611000,"Powiat strzelecki",2015,68706141.23
"5207",1801000,"Powiat bieszczadzki",2015,29772567.93
"5208",1802000,"Powiat brzozowski",2015,56287176.21
"5209",1803000,"Powiat dębicki",2015,109121017.92
"5210",1804000,"Powiat jarosławski",2015,130851055.95
"5211",1805000,"Powiat jasielski",2015,100990552.18
"5212",1806000,"Powiat kolbuszowski",2015,44501387.13
"5213",1807000,"Powiat krośnieński",2015,69888791.19
"5214",1808000,"Powiat leżajski",2015,75988544.48
"5215",1809000,"Powiat lubaczowski",2015,69056402.45
"5216",1810000,"Powiat łańcucki",2015,58877812.69
"5217",1811000,"Powiat mielecki",2015,113732066.68
"5218",1812000,"Powiat niżański",2015,52384067.29
"5219",1813000,"Powiat przemyski",2015,43708260.27
"5220",1814000,"Powiat przeworski",2015,56045036.58
"5221",1815000,"Powiat ropczycko-sędziszowski",2015,67740766.93
"5222",1816000,"Powiat rzeszowski",2015,168492651.76
"5223",1817000,"Powiat sanocki",2015,78889667.58
"5224",1818000,"Powiat stalowowolski",2015,115415753.22
"5225",1819000,"Powiat strzyżowski",2015,63940341.34
"5226",1820000,"Powiat tarnobrzeski",2015,38859100
"5227",1821000,"Powiat leski",2015,27813994.81
"5228",2001000,"Powiat augustowski",2015,67993370.69
"5229",2002000,"Powiat białostocki",2015,117163277.89
"5230",2003000,"Powiat bielski",2015,57862020.85
"5231",2004000,"Powiat grajewski",2015,43604803.78
"5232",2005000,"Powiat hajnowski",2015,44997564.5
"5233",2006000,"Powiat kolneński",2015,25986633.71
"5234",2007000,"Powiat łomżyński",2015,34336898.49
"5235",2008000,"Powiat moniecki",2015,45335119.38
"5236",2009000,"Powiat sejneński",2015,18891367.58
"5237",2010000,"Powiat siemiatycki",2015,67871662.19
"5238",2011000,"Powiat sokólski",2015,70486384.19
"5239",2012000,"Powiat suwalski",2015,33036123.64
"5240",2013000,"Powiat wysokomazowiecki",2015,65962166.93
"5241",2014000,"Powiat zambrowski",2015,44049511.02
"5242",2201000,"Powiat bytowski",2015,82320509.46
"5243",2202000,"Powiat chojnicki",2015,104874413.88
"5244",2203000,"Powiat człuchowski",2015,100136009.59
"5245",2204000,"Powiat gdański",2015,88500988.44
"5246",2205000,"Powiat kartuski",2015,107170248.86
"5247",2206000,"Powiat kościerski",2015,64355432.6
"5248",2207000,"Powiat kwidzyński",2015,80069078.47
"5249",2208000,"Powiat lęborski",2015,65937202.07
"5250",2209000,"Powiat malborski",2015,76872762.75
"5251",2210000,"Powiat nowodworski",2015,37340205.07
"5252",2211000,"Powiat pucki",2015,60491239.09
"5253",2212000,"Powiat słupski",2015,82161037.25
"5254",2213000,"Powiat starogardzki",2015,122138950.26
"5255",2214000,"Powiat tczewski",2015,148812234.38
"5256",2215000,"Powiat wejherowski",2015,145556988.94
"5257",2216000,"Powiat sztumski",2015,46239808.57
"5258",2401000,"Powiat będziński",2015,114914491.72
"5259",2402000,"Powiat bielski",2015,108985823.68
"5260",2403000,"Powiat cieszyński",2015,150487728.04
"5261",2404000,"Powiat częstochowski",2015,92557443.82
"5262",2405000,"Powiat gliwicki",2015,85302027.99
"5263",2406000,"Powiat kłobucki",2015,59548389.58
"5264",2407000,"Powiat lubliniecki",2015,82434452.58
"5265",2408000,"Powiat mikołowski",2015,76503354.76
"5266",2409000,"Powiat myszkowski",2015,54840825.91
"5267",2410000,"Powiat pszczyński",2015,87755789.26
"5268",2411000,"Powiat raciborski",2015,106310210.73
"5269",2412000,"Powiat rybnicki",2015,45399146.07
"5270",2413000,"Powiat tarnogórski",2015,127763686.55
"5271",2414000,"Powiat bieruńsko-lędziński",2015,48194662.75
"5272",2415000,"Powiat wodzisławski",2015,140756665.72
"5273",2416000,"Powiat zawierciański",2015,139728022.95
"5274",2417000,"Powiat żywiecki",2015,123329676.36
"5275",2601000,"Powiat buski",2015,88521057.49
"5276",2602000,"Powiat jędrzejowski",2015,80947795.03
"5277",2603000,"Powiat kazimierski",2015,46414324.01
"5278",2604000,"Powiat kielecki",2015,122347314.49
"5279",2605000,"Powiat konecki",2015,81256685.22
"5280",2606000,"Powiat opatowski",2015,72778164.08
"5281",2607000,"Powiat ostrowiecki",2015,126113308.55
"5282",2608000,"Powiat pińczowski",2015,41549232.12
"5283",2609000,"Powiat sandomierski",2015,76835271.28
"5284",2610000,"Powiat skarżyski",2015,87319653.17
"5285",2611000,"Powiat starachowicki",2015,87134693.89
"5286",2612000,"Powiat staszowski",2015,58513133.03
"5287",2613000,"Powiat włoszczowski",2015,48792740.88
"5288",2801000,"Powiat bartoszycki",2015,77394729.74
"5289",2802000,"Powiat braniewski",2015,54333339.24
"5290",2803000,"Powiat działdowski",2015,55669097.1
"5291",2804000,"Powiat elbląski",2015,50003911.63
"5292",2805000,"Powiat ełcki",2015,96322691.52
"5293",2806000,"Powiat giżycki",2015,68944051
"5294",2807000,"Powiat iławski",2015,99996423.52
"5295",2808000,"Powiat kętrzyński",2015,58698042.95
"5296",2809000,"Powiat lidzbarski",2015,76664632.3
"5297",2810000,"Powiat mrągowski",2015,49604888.02
"5298",2811000,"Powiat nidzicki",2015,37403489.32
"5299",2812000,"Powiat nowomiejski",2015,35537308.32
"5300",2813000,"Powiat olecki",2015,50337275.52
"5301",2814000,"Powiat olsztyński",2015,103930999.09
"5302",2815000,"Powiat ostródzki",2015,113162756
"5303",2816000,"Powiat piski",2015,64675970.1
"5304",2817000,"Powiat szczycieński",2015,74418316.74
"5305",2818000,"Powiat gołdapski",2015,30571571.16
"5306",2819000,"Powiat węgorzewski",2015,34884320.37
"5307",3001000,"Powiat chodzieski",2015,46304378.05
"5308",3002000,"Powiat czarnkowsko-trzcianecki",2015,81901143.46
"5309",3003000,"Powiat gnieźnieński",2015,117224804.09
"5310",3004000,"Powiat gostyński",2015,69544496.64
"5311",3005000,"Powiat grodziski",2015,47284889.97
"5312",3006000,"Powiat jarociński",2015,70771123.8
"5313",3007000,"Powiat kaliski",2015,47664387.24
"5314",3008000,"Powiat kępiński",2015,47985944.12
"5315",3009000,"Powiat kolski",2015,69691047.65
"5316",3010000,"Powiat koniński",2015,74353315.95
"5317",3011000,"Powiat kościański",2015,67222473.47
"5318",3012000,"Powiat krotoszyński",2015,85234835.85
"5319",3013000,"Powiat leszczyński",2015,43526693.2
"5320",3014000,"Powiat międzychodzki",2015,42804510.82
"5321",3015000,"Powiat nowotomyski",2015,55948757.9
"5322",3016000,"Powiat obornicki",2015,49827197.49
"5323",3017000,"Powiat ostrowski",2015,130608296.67
"5324",3018000,"Powiat ostrzeszowski",2015,58516142.24
"5325",3019000,"Powiat pilski",2015,135735889.89
"5326",3020000,"Powiat pleszewski",2015,82560812.93
"5327",3021000,"Powiat poznański",2015,240154771.3
"5328",3022000,"Powiat rawicki",2015,48983048
"5329",3023000,"Powiat słupecki",2015,58980552.46
"5330",3024000,"Powiat szamotulski",2015,72474052.89
"5331",3025000,"Powiat średzki",2015,43379258.84
"5332",3026000,"Powiat śremski",2015,58272921.54
"5333",3027000,"Powiat turecki",2015,70933013.06
"5334",3028000,"Powiat wągrowiecki",2015,68757026.59
"5335",3029000,"Powiat wolsztyński",2015,53619985.33
"5336",3030000,"Powiat wrzesiński",2015,62299695.63
"5337",3031000,"Powiat złotowski",2015,59176413.13
"5338",3201000,"Powiat białogardzki",2015,49041063.81
"5339",3202000,"Powiat choszczeński",2015,51626625.3
"5340",3203000,"Powiat drawski",2015,70966375.69
"5341",3204000,"Powiat goleniowski",2015,77605192.33
"5342",3205000,"Powiat gryficki",2015,70989042.16
"5343",3206000,"Powiat gryfiński",2015,64571775.72
"5344",3207000,"Powiat kamieński",2015,42986279.43
"5345",3208000,"Powiat kołobrzeski",2015,89703727.27
"5346",3209000,"Powiat koszaliński",2015,83458118.75
"5347",3210000,"Powiat myśliborski",2015,63880155.43
"5348",3211000,"Powiat policki",2015,72123125.8
"5349",3212000,"Powiat pyrzycki",2015,41108822.56
"5350",3213000,"Powiat sławieński",2015,56784122.76
"5351",3214000,"Powiat stargardzki",2015,102842688.09
"5352",3215000,"Powiat szczecinecki",2015,99477174.92
"5353",3216000,"Powiat świdwiński",2015,68682078.08
"5354",3217000,"Powiat wałecki",2015,47430066.7
"5355",3218000,"Powiat łobeski",2015,35685088.21
"5356",201000,"Powiat bolesławiecki",2016,77142586.43
"5357",202000,"Powiat dzierżoniowski",2016,86823631.5
"5358",203000,"Powiat głogowski",2016,100087950.69
"5359",204000,"Powiat górowski",2016,34956794.3
"5360",205000,"Powiat jaworski",2016,52608323.91
"5361",206000,"Powiat jeleniogórski",2016,63166487.47
"5362",207000,"Powiat kamiennogórski",2016,42229474.08
"5363",208000,"Powiat kłodzki",2016,173799075.18
"5364",209000,"Powiat legnicki",2016,60404786.96
"5365",210000,"Powiat lubański",2016,51626782.99
"5366",211000,"Powiat lubiński",2016,88523755.09
"5367",212000,"Powiat lwówecki",2016,51569818.63
"5368",213000,"Powiat milicki",2016,45832985.64
"5369",214000,"Powiat oleśnicki",2016,92275313.21
"5370",215000,"Powiat oławski",2016,74275014.51
"5371",216000,"Powiat polkowicki",2016,51132878.34
"5372",217000,"Powiat strzeliński",2016,46458036.46
"5373",218000,"Powiat średzki",2016,40595412.7
"5374",219000,"Powiat świdnicki",2016,132957564.73
"5375",220000,"Powiat trzebnicki",2016,70434458.18
"5376",221000,"Powiat wałbrzyski",2016,53224392.2
"5377",222000,"Powiat wołowski",2016,60757816.28
"5378",223000,"Powiat wrocławski",2016,99312508.77
"5379",224000,"Powiat ząbkowicki",2016,79985017.75
"5380",225000,"Powiat zgorzelecki",2016,85008266.9
"5381",226000,"Powiat złotoryjski",2016,42096295.92
"5382",401000,"Powiat aleksandrowski",2016,50047507.43
"5383",402000,"Powiat brodnicki",2016,66418887.2
"5384",403000,"Powiat bydgoski",2016,65834798.8
"5385",404000,"Powiat chełmiński",2016,53742885.81
"5386",405000,"Powiat golubsko-dobrzyński",2016,44029643.2
"5387",406000,"Powiat grudziądzki",2016,28699197.64
"5388",407000,"Powiat inowrocławski",2016,135725183.54
"5389",408000,"Powiat lipnowski",2016,58669716.3
"5390",409000,"Powiat mogileński",2016,56645077.91
"5391",410000,"Powiat nakielski",2016,84582153.43
"5392",411000,"Powiat radziejowski",2016,44739829.57
"5393",412000,"Powiat rypiński",2016,47013977.25
"5394",413000,"Powiat sępoleński",2016,46515176.35
"5395",414000,"Powiat świecki",2016,92681914.95
"5396",415000,"Powiat toruński",2016,74010923.45
"5397",416000,"Powiat tucholski",2016,51342099.37
"5398",417000,"Powiat wąbrzeski",2016,34566470.24
"5399",418000,"Powiat włocławski",2016,72652493.42
"5400",419000,"Powiat żniński",2016,66264535.1
"5401",601000,"Powiat bialski",2016,85508177.23
"5402",602000,"Powiat biłgorajski",2016,105497198.2
"5403",603000,"Powiat chełmski",2016,78770491.95
"5404",604000,"Powiat hrubieszowski",2016,55341346.38
"5405",605000,"Powiat janowski",2016,46416305.57
"5406",606000,"Powiat krasnostawski",2016,73303865.34
"5407",607000,"Powiat kraśnicki",2016,89459859.54
"5408",608000,"Powiat lubartowski",2016,65325647.93
"5409",609000,"Powiat lubelski",2016,127059754.79
"5410",610000,"Powiat łęczyński",2016,51846053.16
"5411",611000,"Powiat łukowski",2016,98631032.21
"5412",612000,"Powiat opolski",2016,47094557.72
"5413",613000,"Powiat parczewski",2016,30843924.61
"5414",614000,"Powiat puławski",2016,108375145.61
"5415",615000,"Powiat radzyński",2016,48037860.12
"5416",616000,"Powiat rycki",2016,58998239.86
"5417",617000,"Powiat świdnicki",2016,64750693.18
"5418",618000,"Powiat tomaszowski",2016,78586214.3
"5419",619000,"Powiat włodawski",2016,47962241.76
"5420",620000,"Powiat zamojski",2016,58868345.1
"5421",801000,"Powiat gorzowski",2016,46000518.89
"5422",802000,"Powiat krośnieński",2016,53124706.54
"5423",803000,"Powiat międzyrzecki",2016,61165459.38
"5424",804000,"Powiat nowosolski",2016,83210629.75
"5425",805000,"Powiat słubicki",2016,40557829.26
"5426",806000,"Powiat strzelecko-drezdenecki",2016,42833234.39
"5427",807000,"Powiat sulęciński",2016,33906024.96
"5428",808000,"Powiat świebodziński",2016,57649033.13
"5429",809000,"Powiat zielonogórski",2016,67392532.13
"5430",810000,"Powiat żagański",2016,68005159.93
"5431",811000,"Powiat żarski",2016,97274577.61
"5432",812000,"Powiat wschowski",2016,36226160.01
"5433",1001000,"Powiat bełchatowski",2016,120954442.95
"5434",1002000,"Powiat kutnowski",2016,105014071.86
"5435",1003000,"Powiat łaski",2016,41331968.77
"5436",1004000,"Powiat łęczycki",2016,50091814.07
"5437",1005000,"Powiat łowicki",2016,69274332.81
"5438",1006000,"Powiat łódzki wschodni",2016,51851674.99
"5439",1007000,"Powiat opoczyński",2016,72657943.71
"5440",1008000,"Powiat pabianicki",2016,88064220.58
"5441",1009000,"Powiat pajęczański",2016,38585541.27
"5442",1010000,"Powiat piotrkowski",2016,66369586.67
"5443",1011000,"Powiat poddębicki",2016,41556992.7
"5444",1012000,"Powiat radomszczański",2016,102491764.97
"5445",1013000,"Powiat rawski",2016,51374223
"5446",1014000,"Powiat sieradzki",2016,122713581.63
"5447",1015000,"Powiat skierniewicki",2016,21040442.53
"5448",1016000,"Powiat tomaszowski",2016,108265799
"5449",1017000,"Powiat wieluński",2016,79485795.65
"5450",1018000,"Powiat wieruszowski",2016,40029219.49
"5451",1019000,"Powiat zduńskowolski",2016,79175570.63
"5452",1020000,"Powiat zgierski",2016,118436984.57
"5453",1021000,"Powiat brzeziński",2016,26912691.49
"5454",1201000,"Powiat bocheński",2016,92257925.59
"5455",1202000,"Powiat brzeski",2016,71801753.13
"5456",1203000,"Powiat chrzanowski",2016,92260547.81
"5457",1204000,"Powiat dąbrowski",2016,44022110.4
"5458",1205000,"Powiat gorlicki",2016,101681945.33
"5459",1206000,"Powiat krakowski",2016,177139500.76
"5460",1207000,"Powiat limanowski",2016,122271454.04
"5461",1208000,"Powiat miechowski",2016,56455056.9
"5462",1209000,"Powiat myślenicki",2016,96833733.47
"5463",1210000,"Powiat nowosądecki",2016,119016620.63
"5464",1211000,"Powiat nowotarski",2016,158991465.05
"5465",1212000,"Powiat olkuski",2016,93568699.87
"5466",1213000,"Powiat oświęcimski",2016,157345975.23
"5467",1214000,"Powiat proszowicki",2016,38148090.82
"5468",1215000,"Powiat suski",2016,81367259.31
"5469",1216000,"Powiat tarnowski",2016,122472458.33
"5470",1217000,"Powiat tatrzański",2016,56234363.11
"5471",1218000,"Powiat wadowicki",2016,131032673.74
"5472",1219000,"Powiat wielicki",2016,74314451.74
"5473",1401000,"Powiat białobrzeski",2016,30049721.13
"5474",1402000,"Powiat ciechanowski",2016,90547010.36
"5475",1403000,"Powiat garwoliński",2016,101934131.99
"5476",1404000,"Powiat gostyniński",2016,53486533.63
"5477",1405000,"Powiat grodziski",2016,87884411.01
"5478",1406000,"Powiat grójecki",2016,87168667.18
"5479",1407000,"Powiat kozienicki",2016,54250582.78
"5480",1408000,"Powiat legionowski",2016,86399326.72
"5481",1409000,"Powiat lipski",2016,42885722.25
"5482",1410000,"Powiat łosicki",2016,32104161.11
"5483",1411000,"Powiat makowski",2016,48853435.7
"5484",1412000,"Powiat miński",2016,133581709.73
"5485",1413000,"Powiat mławski",2016,71301007.24
"5486",1414000,"Powiat nowodworski",2016,71637014.56
"5487",1415000,"Powiat ostrołęcki",2016,84483340.54
"5488",1416000,"Powiat ostrowski",2016,57840531.09
"5489",1417000,"Powiat otwocki",2016,115011965.36
"5490",1418000,"Powiat piaseczyński",2016,215353448.66
"5491",1419000,"Powiat płocki",2016,98146984.54
