"","Kod","Nazwa","rok","ludnosc_grupy_ekonomiczne_w_wieku_produkcyjnym_proc"
"11256",1815000,"Powiat ropczycko-sędziszowski",2013,63
"11257",1816000,"Powiat rzeszowski",2013,63
"11258",1817000,"Powiat sanocki",2013,63.9
"11259",1818000,"Powiat stalowowolski",2013,64.6
"11260",1819000,"Powiat strzyżowski",2013,63.2
"11261",1820000,"Powiat tarnobrzeski",2013,64.5
"11262",1821000,"Powiat leski",2013,64.1
"11263",1861000,"Powiat m.Krosno",2013,62.9
"11264",1862000,"Powiat m.Przemyśl",2013,62.8
"11265",1863000,"Powiat m.Rzeszów",2013,64.7
"11266",1864000,"Powiat m.Tarnobrzeg",2013,63.6
"11267",2001000,"Powiat augustowski",2013,63
"11268",2002000,"Powiat białostocki",2013,63.9
"11269",2003000,"Powiat bielski",2013,60.1
"11270",2004000,"Powiat grajewski",2013,64.1
"11271",2005000,"Powiat hajnowski",2013,60.1
"11272",2006000,"Powiat kolneński",2013,63.6
"11273",2007000,"Powiat łomżyński",2013,62.6
"11274",2008000,"Powiat moniecki",2013,63.1
"11275",2009000,"Powiat sejneński",2013,62.1
"11276",2010000,"Powiat siemiatycki",2013,61.4
"11277",2011000,"Powiat sokólski",2013,62.5
"11278",2012000,"Powiat suwalski",2013,62.3
"11279",2013000,"Powiat wysokomazowiecki",2013,61.6
"11280",2014000,"Powiat zambrowski",2013,63.3
"11281",2061000,"Powiat m.Białystok",2013,65
"11282",2062000,"Powiat m.Łomża",2013,66.4
"11283",2063000,"Powiat m.Suwałki",2013,66
"11284",2201000,"Powiat bytowski",2013,64.2
"11285",2202000,"Powiat chojnicki",2013,63
"11286",2203000,"Powiat człuchowski",2013,64.7
"11287",2204000,"Powiat gdański",2013,64.9
"11288",2205000,"Powiat kartuski",2013,61.9
"11289",2206000,"Powiat kościerski",2013,62.6
"11290",2207000,"Powiat kwidzyński",2013,64.7
"11291",2208000,"Powiat lęborski",2013,64.1
"11292",2209000,"Powiat malborski",2013,64.4
"11293",2210000,"Powiat nowodworski",2013,64.9
"11294",2211000,"Powiat pucki",2013,63.8
"11295",2212000,"Powiat słupski",2013,65.1
"11296",2213000,"Powiat starogardzki",2013,63.8
"11297",2214000,"Powiat tczewski",2013,63.7
"11298",2215000,"Powiat wejherowski",2013,63.8
"11299",2216000,"Powiat sztumski",2013,65.4
"11300",2261000,"Powiat m.Gdańsk",2013,62.7
"11301",2262000,"Powiat m.Gdynia",2013,61.9
"11302",2263000,"Powiat m.Słupsk",2013,63.4
"11303",2264000,"Powiat m.Sopot",2013,60.5
"11304",2401000,"Powiat będziński",2013,63
"11305",2402000,"Powiat bielski",2013,63.6
"11306",2403000,"Powiat cieszyński",2013,62.8
"11307",2404000,"Powiat częstochowski",2013,63.8
"11308",2405000,"Powiat gliwicki",2013,64.5
"11309",2406000,"Powiat kłobucki",2013,63.4
"11310",2407000,"Powiat lubliniecki",2013,64.5
"11311",2408000,"Powiat mikołowski",2013,64.2
"11312",2409000,"Powiat myszkowski",2013,63.3
"11313",2410000,"Powiat pszczyński",2013,65.4
"11314",2411000,"Powiat raciborski",2013,65.8
"11315",2412000,"Powiat rybnicki",2013,64.2
"11316",2413000,"Powiat tarnogórski",2013,63.7
"11317",2414000,"Powiat bieruńsko-lędziński",2013,65.8
"11318",2415000,"Powiat wodzisławski",2013,63.3
"11319",2416000,"Powiat zawierciański",2013,62.7
"11320",2417000,"Powiat żywiecki",2013,63.1
"11321",2461000,"Powiat m.Bielsko-Biała",2013,62
"11322",2462000,"Powiat m.Bytom",2013,63.4
"11323",2463000,"Powiat m.Chorzów",2013,61.8
"11324",2464000,"Powiat m.Częstochowa",2013,63
"11325",2465000,"Powiat m.Dąbrowa Górnicza",2013,65.3
"11326",2466000,"Powiat m.Gliwice",2013,63.9
"11327",2467000,"Powiat m.Jastrzębie-Zdrój",2013,61.9
"11328",2468000,"Powiat m.Jaworzno",2013,65.1
"11329",2469000,"Powiat m.Katowice",2013,63.1
"11330",2470000,"Powiat m.Mysłowice",2013,65.4
"11331",2471000,"Powiat m.Piekary Śląskie",2013,64.1
"11332",2472000,"Powiat m.Ruda Śląska",2013,64.2
"11333",2473000,"Powiat m.Rybnik",2013,64.7
"11334",2474000,"Powiat m.Siemianowice Śląskie",2013,63.7
"11335",2475000,"Powiat m.Sosnowiec",2013,64.1
"11336",2476000,"Powiat m.Świętochłowice",2013,63.7
"11337",2477000,"Powiat m.Tychy",2013,65.4
"11338",2478000,"Powiat m.Zabrze",2013,64.8
"11339",2479000,"Powiat m.Żory",2013,65.5
"11340",2601000,"Powiat buski",2013,61.7
"11341",2602000,"Powiat jędrzejowski",2013,62.1
"11342",2603000,"Powiat kazimierski",2013,62.9
"11343",2604000,"Powiat kielecki",2013,64.7
"11344",2605000,"Powiat konecki",2013,62.5
"11345",2606000,"Powiat opatowski",2013,62.9
"11346",2607000,"Powiat ostrowiecki",2013,63
"11347",2608000,"Powiat pińczowski",2013,61.8
"11348",2609000,"Powiat sandomierski",2013,62.3
"11349",2610000,"Powiat skarżyski",2013,63.1
"11350",2611000,"Powiat starachowicki",2013,62.1
"11351",2612000,"Powiat staszowski",2013,63.3
"11352",2613000,"Powiat włoszczowski",2013,62.1
"11353",2661000,"Powiat m.Kielce",2013,62.8
"11354",2801000,"Powiat bartoszycki",2013,65
"11355",2802000,"Powiat braniewski",2013,65.7
"11356",2803000,"Powiat działdowski",2013,63.8
"11357",2804000,"Powiat elbląski",2013,64.8
"11358",2805000,"Powiat ełcki",2013,65
"11359",2806000,"Powiat giżycki",2013,64.4
"11360",2807000,"Powiat iławski",2013,64
"11361",2808000,"Powiat kętrzyński",2013,65
"11362",2809000,"Powiat lidzbarski",2013,64.5
"11363",2810000,"Powiat mrągowski",2013,65.4
"11364",2811000,"Powiat nidzicki",2013,64.3
"11365",2812000,"Powiat nowomiejski",2013,62.5
"11366",2813000,"Powiat olecki",2013,63.8
"11367",2814000,"Powiat olsztyński",2013,66
"11368",2815000,"Powiat ostródzki",2013,64.2
"11369",2816000,"Powiat piski",2013,64.5
"11370",2817000,"Powiat szczycieński",2013,64.9
"11371",2818000,"Powiat gołdapski",2013,64.3
"11372",2819000,"Powiat węgorzewski",2013,64.5
"11373",2861000,"Powiat m.Elbląg",2013,64.4
"11374",2862000,"Powiat m.Olsztyn",2013,65
"11375",3001000,"Powiat chodzieski",2013,63.7
"11376",3002000,"Powiat czarnkowsko-trzcianecki",2013,63.5
"11377",3003000,"Powiat gnieźnieński",2013,63.7
"11378",3004000,"Powiat gostyński",2013,64
"11379",3005000,"Powiat grodziski",2013,64.2
"11380",3006000,"Powiat jarociński",2013,63.6
"11381",3007000,"Powiat kaliski",2013,63.3
"11382",3008000,"Powiat kępiński",2013,63.9
"11383",3009000,"Powiat kolski",2013,62.8
"11384",3010000,"Powiat koniński",2013,64.3
"11385",3011000,"Powiat kościański",2013,64.3
"11386",3012000,"Powiat krotoszyński",2013,63.4
"11387",3013000,"Powiat leszczyński",2013,63.7
"11388",3014000,"Powiat międzychodzki",2013,63.8
"11389",3015000,"Powiat nowotomyski",2013,63.5
"11390",3016000,"Powiat obornicki",2013,64.2
"11391",3017000,"Powiat ostrowski",2013,63.8
"11392",3018000,"Powiat ostrzeszowski",2013,63.4
"11393",3019000,"Powiat pilski",2013,64.3
"11394",3020000,"Powiat pleszewski",2013,63.6
"11395",3021000,"Powiat poznański",2013,64.5
"11396",3022000,"Powiat rawicki",2013,62.7
"11397",3023000,"Powiat słupecki",2013,63.7
"11398",3024000,"Powiat szamotulski",2013,64.1
"11399",3025000,"Powiat średzki",2013,64.4
"11400",3026000,"Powiat śremski",2013,64.2
"11401",3027000,"Powiat turecki",2013,63.4
"11402",3028000,"Powiat wągrowiecki",2013,63.8
"11403",3029000,"Powiat wolsztyński",2013,63.2
"11404",3030000,"Powiat wrzesiński",2013,63.8
"11405",3031000,"Powiat złotowski",2013,64.5
"11406",3061000,"Powiat m.Kalisz",2013,61.3
"11407",3062000,"Powiat m.Konin",2013,63
"11408",3063000,"Powiat m.Leszno",2013,63
"11409",3064000,"Powiat m.Poznań",2013,63.2
"11410",3201000,"Powiat białogardzki",2013,64.6
"11411",3202000,"Powiat choszczeński",2013,65
"11412",3203000,"Powiat drawski",2013,64.5
"11413",3204000,"Powiat goleniowski",2013,64.8
"11414",3205000,"Powiat gryficki",2013,65.1
"11415",3206000,"Powiat gryfiński",2013,65.4
"11416",3207000,"Powiat kamieński",2013,65.7
"11417",3208000,"Powiat kołobrzeski",2013,64.2
"11418",3209000,"Powiat koszaliński",2013,66.3
"11419",3210000,"Powiat myśliborski",2013,64.6
"11420",3211000,"Powiat policki",2013,67.1
"11421",3212000,"Powiat pyrzycki",2013,64.5
"11422",3213000,"Powiat sławieński",2013,64.2
"11423",3214000,"Powiat stargardzki",2013,65
"11424",3215000,"Powiat szczecinecki",2013,64
"11425",3216000,"Powiat świdwiński",2013,64.8
"11426",3217000,"Powiat wałecki",2013,64.6
"11427",3218000,"Powiat łobeski",2013,64.1
"11428",3261000,"Powiat m.Koszalin",2013,63.1
"11429",3262000,"Powiat m.Szczecin",2013,63.4
"11430",3263000,"Powiat m.Świnoujście",2013,64.1
"11431",201000,"Powiat bolesławiecki",2014,63.8
"11432",202000,"Powiat dzierżoniowski",2014,63.1
"11433",203000,"Powiat głogowski",2014,63.6
"11434",204000,"Powiat górowski",2014,63.2
"11435",205000,"Powiat jaworski",2014,64.2
"11436",206000,"Powiat jeleniogórski",2014,64.6
"11437",207000,"Powiat kamiennogórski",2014,63.5
"11438",208000,"Powiat kłodzki",2014,63.3
"11439",209000,"Powiat legnicki",2014,64.6
"11440",210000,"Powiat lubański",2014,63.8
"11441",211000,"Powiat lubiński",2014,63.1
"11442",212000,"Powiat lwówecki",2014,64.6
"11443",213000,"Powiat milicki",2014,62.2
"11444",214000,"Powiat oleśnicki",2014,63.8
"11445",215000,"Powiat oławski",2014,63.3
"11446",216000,"Powiat polkowicki",2014,64.6
"11447",217000,"Powiat strzeliński",2014,64
"11448",218000,"Powiat średzki",2014,65.1
"11449",219000,"Powiat świdnicki",2014,63.6
"11450",220000,"Powiat trzebnicki",2014,64.4
"11451",221000,"Powiat wałbrzyski",2014,63.7
"11452",222000,"Powiat wołowski",2014,64.4
"11453",223000,"Powiat wrocławski",2014,64.6
"11454",224000,"Powiat ząbkowicki",2014,63.7
"11455",225000,"Powiat zgorzelecki",2014,64.2
"11456",226000,"Powiat złotoryjski",2014,65.6
"11457",261000,"Powiat m.Jelenia Góra",2014,61.5
"11458",262000,"Powiat m.Legnica",2014,63.3
"11459",263000,"Powiat m.Wałbrzych do 2002",2014,NA
"11460",264000,"Powiat m.Wrocław",2014,62.7
"11461",265000,"Powiat m.Wałbrzych od 2013",2014,62.7
"11462",401000,"Powiat aleksandrowski",2014,62.8
"11463",402000,"Powiat brodnicki",2014,63.4
"11464",403000,"Powiat bydgoski",2014,64.6
"11465",404000,"Powiat chełmiński",2014,63.8
"11466",405000,"Powiat golubsko-dobrzyński",2014,63.5
"11467",406000,"Powiat grudziądzki",2014,63.6
"11468",407000,"Powiat inowrocławski",2014,64.3
"11469",408000,"Powiat lipnowski",2014,63.5
"11470",409000,"Powiat mogileński",2014,63.7
"11471",410000,"Powiat nakielski",2014,63.9
"11472",411000,"Powiat radziejowski",2014,63.7
"11473",412000,"Powiat rypiński",2014,62.6
"11474",413000,"Powiat sępoleński",2014,62.9
"11475",414000,"Powiat świecki",2014,63.9
"11476",415000,"Powiat toruński",2014,64.3
"11477",416000,"Powiat tucholski",2014,63.3
"11478",417000,"Powiat wąbrzeski",2014,63.3
"11479",418000,"Powiat włocławski",2014,63.8
"11480",419000,"Powiat żniński",2014,63.3
"11481",461000,"Powiat m.Bydgoszcz",2014,61.9
"11482",462000,"Powiat m.Grudziądz",2014,62.2
"11483",463000,"Powiat m.Toruń",2014,63.3
"11484",464000,"Powiat m.Włocławek",2014,62.4
"11485",601000,"Powiat bialski",2014,61.8
"11486",602000,"Powiat biłgorajski",2014,62.5
"11487",603000,"Powiat chełmski",2014,63.4
"11488",604000,"Powiat hrubieszowski",2014,62
"11489",605000,"Powiat janowski",2014,61.9
"11490",606000,"Powiat krasnostawski",2014,61.1
"11491",607000,"Powiat kraśnicki",2014,61.9
"11492",608000,"Powiat lubartowski",2014,62.3
"11493",609000,"Powiat lubelski",2014,62.7
"11494",610000,"Powiat łęczyński",2014,65.9
"11495",611000,"Powiat łukowski",2014,61.3
"11496",612000,"Powiat opolski",2014,62.2
"11497",613000,"Powiat parczewski",2014,61.9
"11498",614000,"Powiat puławski",2014,60.5
"11499",615000,"Powiat radzyński",2014,61.8
"11500",616000,"Powiat rycki",2014,62.3
"11501",617000,"Powiat świdnicki",2014,61.9
"11502",618000,"Powiat tomaszowski",2014,62.6
"11503",619000,"Powiat włodawski",2014,63
"11504",620000,"Powiat zamojski",2014,61.9
"11505",661000,"Powiat m.Biała Podlaska",2014,65.3
"11506",662000,"Powiat m.Chełm",2014,64.4
"11507",663000,"Powiat m.Lublin",2014,62.4
"11508",664000,"Powiat m.Zamość",2014,64.2
"11509",801000,"Powiat gorzowski",2014,64.8
"11510",802000,"Powiat krośnieński",2014,64.8
"11511",803000,"Powiat międzyrzecki",2014,64.6
"11512",804000,"Powiat nowosolski",2014,62.6
"11513",805000,"Powiat słubicki",2014,65.1
"11514",806000,"Powiat strzelecko-drezdenecki",2014,63.3
"11515",807000,"Powiat sulęciński",2014,64.5
"11516",808000,"Powiat świebodziński",2014,63.8
"11517",809000,"Powiat zielonogórski",2014,65.2
"11518",810000,"Powiat żagański",2014,63.9
"11519",811000,"Powiat żarski",2014,64.2
"11520",812000,"Powiat wschowski",2014,63.4
"11521",861000,"Powiat m.Gorzów Wielkopolski",2014,62.8
"11522",862000,"Powiat m.Zielona Góra",2014,62
"11523",1001000,"Powiat bełchatowski",2014,66.2
"11524",1002000,"Powiat kutnowski",2014,62.8
"11525",1003000,"Powiat łaski",2014,62.9
"11526",1004000,"Powiat łęczycki",2014,61.7
"11527",1005000,"Powiat łowicki",2014,61.8
"11528",1006000,"Powiat łódzki wschodni",2014,63.1
"11529",1007000,"Powiat opoczyński",2014,62
"11530",1008000,"Powiat pabianicki",2014,61.8
"11531",1009000,"Powiat pajęczański",2014,62.5
"11532",1010000,"Powiat piotrkowski",2014,61.7
"11533",1011000,"Powiat poddębicki",2014,62.2
"11534",1012000,"Powiat radomszczański",2014,62
"11535",1013000,"Powiat rawski",2014,62.4
"11536",1014000,"Powiat sieradzki",2014,62.7
"11537",1015000,"Powiat skierniewicki",2014,61.1
"11538",1016000,"Powiat tomaszowski",2014,61.3
"11539",1017000,"Powiat wieluński",2014,62.1
"11540",1018000,"Powiat wieruszowski",2014,62.9
"11541",1019000,"Powiat zduńskowolski",2014,62.6
"11542",1020000,"Powiat zgierski",2014,62.1
"11543",1021000,"Powiat brzeziński",2014,62.4
"11544",1061000,"Powiat m.Łódź",2014,60.7
"11545",1062000,"Powiat m.Piotrków Trybunalski",2014,61.4
"11546",1063000,"Powiat m.Skierniewice",2014,62.8
"11547",1201000,"Powiat bocheński",2014,62.8
"11548",1202000,"Powiat brzeski",2014,63.2
"11549",1203000,"Powiat chrzanowski",2014,63.4
"11550",1204000,"Powiat dąbrowski",2014,64.6
"11551",1205000,"Powiat gorlicki",2014,62.5
"11552",1206000,"Powiat krakowski",2014,63.2
"11553",1207000,"Powiat limanowski",2014,61.5
"11554",1208000,"Powiat miechowski",2014,61
"11555",1209000,"Powiat myślenicki",2014,63.5
"11556",1210000,"Powiat nowosądecki",2014,62.3
"11557",1211000,"Powiat nowotarski",2014,62.9
"11558",1212000,"Powiat olkuski",2014,63
"11559",1213000,"Powiat oświęcimski",2014,62.8
"11560",1214000,"Powiat proszowicki",2014,62.6
"11561",1215000,"Powiat suski",2014,62.3
"11562",1216000,"Powiat tarnowski",2014,63.4
"11563",1217000,"Powiat tatrzański",2014,62.2
"11564",1218000,"Powiat wadowicki",2014,62.9
"11565",1219000,"Powiat wielicki",2014,63.5
"11566",1261000,"Powiat m.Kraków",2014,62.8
"11567",1262000,"Powiat m.Nowy Sącz",2014,62.6
"11568",1263000,"Powiat m.Tarnów",2014,62.1
"11569",1401000,"Powiat białobrzeski",2014,62.5
"11570",1402000,"Powiat ciechanowski",2014,63.8
"11571",1403000,"Powiat garwoliński",2014,61.9
"11572",1404000,"Powiat gostyniński",2014,62.7
"11573",1405000,"Powiat grodziski",2014,61.6
"11574",1406000,"Powiat grójecki",2014,62.3
"11575",1407000,"Powiat kozienicki",2014,63.1
"11576",1408000,"Powiat legionowski",2014,62.2
"11577",1409000,"Powiat lipski",2014,62.1
"11578",1410000,"Powiat łosicki",2014,61.5
"11579",1411000,"Powiat makowski",2014,61.8
"11580",1412000,"Powiat miński",2014,62.1
"11581",1413000,"Powiat mławski",2014,62.9
"11582",1414000,"Powiat nowodworski",2014,63.7
"11583",1415000,"Powiat ostrołęcki",2014,63.5
"11584",1416000,"Powiat ostrowski",2014,62.2
"11585",1417000,"Powiat otwocki",2014,61.5
"11586",1418000,"Powiat piaseczyński",2014,62.1
"11587",1419000,"Powiat płocki",2014,63.4
"11588",1420000,"Powiat płoński",2014,62.7
"11589",1421000,"Powiat pruszkowski",2014,61.4
"11590",1422000,"Powiat przasnyski",2014,62.3
"11591",1423000,"Powiat przysuski",2014,61.8
"11592",1424000,"Powiat pułtuski",2014,62.9
"11593",1425000,"Powiat radomski",2014,63.5
"11594",1426000,"Powiat siedlecki",2014,61.9
"11595",1427000,"Powiat sierpecki",2014,62.8
"11596",1428000,"Powiat sochaczewski",2014,62.9
"11597",1429000,"Powiat sokołowski",2014,61.4
"11598",1430000,"Powiat szydłowiecki",2014,62.9
"11599",1432000,"Powiat warszawski zachodni",2014,62.2
"11600",1433000,"Powiat węgrowski",2014,61.8
"11601",1434000,"Powiat wołomiński",2014,63
"11602",1435000,"Powiat wyszkowski",2014,63.1
"11603",1436000,"Powiat zwoleński",2014,62.5
"11604",1437000,"Powiat żuromiński",2014,62
"11605",1438000,"Powiat żyrardowski",2014,62
"11606",1461000,"Powiat m.Ostrołęka",2014,64.5
"11607",1462000,"Powiat m.Płock",2014,62.3
"11608",1463000,"Powiat m.Radom",2014,62.6
"11609",1464000,"Powiat m.Siedlce",2014,62.4
"11610",1465000,"Powiat m. st. Warszawa",2014,60.8
"11611",1601000,"Powiat brzeski",2014,63.4
"11612",1602000,"Powiat głubczycki",2014,63.2
"11613",1603000,"Powiat kędzierzyńsko-kozielski",2014,63.6
"11614",1604000,"Powiat kluczborski",2014,64.9
"11615",1605000,"Powiat krapkowicki",2014,65.4
"11616",1606000,"Powiat namysłowski",2014,64
"11617",1607000,"Powiat nyski",2014,64
"11618",1608000,"Powiat oleski",2014,64.4
"11619",1609000,"Powiat opolski",2014,66
"11620",1610000,"Powiat prudnicki",2014,63.3
"11621",1611000,"Powiat strzelecki",2014,65.4
"11622",1661000,"Powiat m.Opole",2014,63.1
"11623",1801000,"Powiat bieszczadzki",2014,65.8
"11624",1802000,"Powiat brzozowski",2014,62.5
"11625",1803000,"Powiat dębicki",2014,63.8
"11626",1804000,"Powiat jarosławski",2014,63.4
"11627",1805000,"Powiat jasielski",2014,63.8
"11628",1806000,"Powiat kolbuszowski",2014,64
"11629",1807000,"Powiat krośnieński",2014,62.5
"11630",1808000,"Powiat leżajski",2014,63.4
"11631",1809000,"Powiat lubaczowski",2014,64
"11632",1810000,"Powiat łańcucki",2014,62
"11633",1811000,"Powiat mielecki",2014,63.4
"11634",1812000,"Powiat niżański",2014,65.5
"11635",1813000,"Powiat przemyski",2014,64.4
"11636",1814000,"Powiat przeworski",2014,62.9
"11637",1815000,"Powiat ropczycko-sędziszowski",2014,62.9
"11638",1816000,"Powiat rzeszowski",2014,63
"11639",1817000,"Powiat sanocki",2014,63.7
"11640",1818000,"Powiat stalowowolski",2014,64
"11641",1819000,"Powiat strzyżowski",2014,63.4
"11642",1820000,"Powiat tarnobrzeski",2014,64.3
"11643",1821000,"Powiat leski",2014,63.7
"11644",1861000,"Powiat m.Krosno",2014,62.2
"11645",1862000,"Powiat m.Przemyśl",2014,62.2
"11646",1863000,"Powiat m.Rzeszów",2014,64.1
"11647",1864000,"Powiat m.Tarnobrzeg",2014,63
"11648",2001000,"Powiat augustowski",2014,62.8
"11649",2002000,"Powiat białostocki",2014,63.8
"11650",2003000,"Powiat bielski",2014,60.1
"11651",2004000,"Powiat grajewski",2014,64.2
"11652",2005000,"Powiat hajnowski",2014,59.8
"11653",2006000,"Powiat kolneński",2014,63.7
"11654",2007000,"Powiat łomżyński",2014,63
"11655",2008000,"Powiat moniecki",2014,63.4
"11656",2009000,"Powiat sejneński",2014,62.3
"11657",2010000,"Powiat siemiatycki",2014,61.8
"11658",2011000,"Powiat sokólski",2014,62.5
"11659",2012000,"Powiat suwalski",2014,62.5
"11660",2013000,"Powiat wysokomazowiecki",2014,61.6
"11661",2014000,"Powiat zambrowski",2014,63.2
"11662",2061000,"Powiat m.Białystok",2014,64.4
"11663",2062000,"Powiat m.Łomża",2014,65.7
"11664",2063000,"Powiat m.Suwałki",2014,65.6
"11665",2201000,"Powiat bytowski",2014,63.8
"11666",2202000,"Powiat chojnicki",2014,62.7
"11667",2203000,"Powiat człuchowski",2014,64.4
"11668",2204000,"Powiat gdański",2014,64.5
"11669",2205000,"Powiat kartuski",2014,61.8
"11670",2206000,"Powiat kościerski",2014,62.3
"11671",2207000,"Powiat kwidzyński",2014,64.2
"11672",2208000,"Powiat lęborski",2014,63.5
"11673",2209000,"Powiat malborski",2014,64
"11674",2210000,"Powiat nowodworski",2014,64.5
"11675",2211000,"Powiat pucki",2014,63.5
"11676",2212000,"Powiat słupski",2014,64.8
"11677",2213000,"Powiat starogardzki",2014,63.5
"11678",2214000,"Powiat tczewski",2014,63.1
"11679",2215000,"Powiat wejherowski",2014,63.3
"11680",2216000,"Powiat sztumski",2014,64.9
"11681",2261000,"Powiat m.Gdańsk",2014,61.9
"11682",2262000,"Powiat m.Gdynia",2014,61.1
"11683",2263000,"Powiat m.Słupsk",2014,62.5
"11684",2264000,"Powiat m.Sopot",2014,59.8
"11685",2401000,"Powiat będziński",2014,62.3
"11686",2402000,"Powiat bielski",2014,63.1
"11687",2403000,"Powiat cieszyński",2014,62.2
"11688",2404000,"Powiat częstochowski",2014,63.7
"11689",2405000,"Powiat gliwicki",2014,64
"11690",2406000,"Powiat kłobucki",2014,63.2
"11691",2407000,"Powiat lubliniecki",2014,64.2
"11692",2408000,"Powiat mikołowski",2014,63.7
"11693",2409000,"Powiat myszkowski",2014,62.7
"11694",2410000,"Powiat pszczyński",2014,65
"11695",2411000,"Powiat raciborski",2014,65.4
